SLN_ID,Detritus,S,interactions,L_D,C,Basal,Top,Herbiv_true,Herbiv,Carniv,meanInDegree,stdInDegree,mean_longest_chain,max_chain_len,mean_NTP,max_NTP,mean_NTP_norm,TrOmniv,q_inCoherence,diameter,mean_path_len,std_path_len,loop,Modularity
1,0,98.0,363.0,3.704081632653061,0.03818640858405218,0.2653061224489796,0.05102040816326531,0.1527777777777778,0.1527777777777778,0.3611111111111111,5.041666666666667,5.005454771026178,1.9591836734693877,5.0,2.7033726867355634,5.147058823529411,0.5252266934229095,0.75,0.9882565700605737,5.0,2.178305084745763,0.9187131001134823,0.030612244897959183,0.0
10,0,95.0,385.0,4.052631578947368,0.04311310190369541,0.25263157894736843,0.031578947368421054,0.16901408450704225,0.16901408450704225,0.2535211267605634,5.422535211267606,6.186764609877135,1.7473684210526317,5.0,2.669943543579614,4.333333333333334,0.6161408177491416,0.7464788732394366,0.9355835342591475,5.0,1.9577572964669738,0.776616684892989,0.021052631578947368,0.0
100,0,94.0,279.0,2.9680851063829787,0.031914893617021274,0.35106382978723405,0.05319148936170213,0.29508196721311475,0.29508196721311475,0.13114754098360656,4.573770491803279,4.499848206304455,1.5851063829787233,5.0,2.2778070027661275,4.656934306569343,0.4891215664247014,0.639344262295082,0.8931791322879323,5.0,2.21824686940966,0.9157664864537063,0.0,0.0
1000,0,91.0,261.0,2.868131868131868,0.031868131868131866,0.26373626373626374,0.16483516483516483,0.2537313432835821,0.2537313432835821,0.26865671641791045,3.8955223880597014,4.428332774574418,1.8241758241758241,4.0,2.5453345427641136,5.0,0.5090669085528228,0.582089552238806,0.8901531401531231,4.0,2.0115473441108547,0.8327713510859212,0.0,0.0
101,0,96.0,287.0,2.9895833333333335,0.031469298245614036,0.2708333333333333,0.08333333333333333,0.15714285714285714,0.15714285714285714,0.24285714285714285,4.1,3.3194638994437256,2.2083333333333335,5.0,2.871687039404085,5.357142857142858,0.5360482473554291,0.8285714285714286,1.019671442472129,5.0,2.390293916609706,0.9588461251244194,0.0,0.0
102,0,90.0,296.0,3.2888888888888888,0.03695380774032459,0.3,0.03333333333333333,0.19047619047619047,0.19047619047619047,0.25396825396825395,4.698412698412699,4.320375284755535,1.9555555555555555,6.0,2.575469733346326,4.833333333333334,0.5328558068992397,0.7619047619047619,0.9485918445628486,6.0,2.086705202312139,0.9086515127600813,0.0,0.0
103,0,97.0,424.0,4.371134020618556,0.04553264604810996,0.20618556701030927,0.030927835051546393,0.09090909090909091,0.09090909090909091,0.3246753246753247,5.5064935064935066,5.159618959368834,2.1649484536082473,5.0,2.886595663591304,4.594594594594595,0.6282590561934014,0.7532467532467533,0.9298779865339097,5.0,2.1531421598535694,0.9107153858183537,0.020618556701030927,0.0
104,0,90.0,283.0,3.1444444444444444,0.03533083645443196,0.25555555555555554,0.15555555555555556,0.19402985074626866,0.19402985074626866,0.29850746268656714,4.223880597014926,4.096639034558246,2.0444444444444443,6.0,2.71311303834795,5.25,0.5167834358758,0.7164179104477612,0.8336375992837286,6.0,2.314074074074074,0.94583970348801,0.0,0.0
105,0,97.0,430.0,4.43298969072165,0.046176975945017185,0.21649484536082475,0.10309278350515463,0.11842105263157894,0.11842105263157894,0.27631578947368424,5.657894736842105,4.697666460641773,2.216494845360825,6.0,2.779845663634792,5.0,0.5559691327269584,0.6973684210526315,0.9105122285333508,6.0,2.1119090365050868,0.8843526710597464,0.0,0.0
106,0,93.0,328.0,3.5268817204301075,0.0383356708742403,0.21505376344086022,0.03225806451612903,0.3013698630136986,0.3013698630136986,0.3150684931506849,4.493150684931507,5.066566028801057,1.7741935483870968,4.0,2.55725242305448,4.2403433476394845,0.6030767353964513,0.6301369863013698,0.7677285835029198,4.0,1.9870689655172413,0.7742657934889058,0.021505376344086023,0.0
