sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain,sp_out_closeness,sp_in_closeness,guild_ntp,guild_out_closeness,guild_in_closeness
1,1,0,1,1.0,0.0,1.069767441860465,0.0,1.0,1.069767441860465,0.0
2,2,0,1,1.0,0.0,1.069767441860465,0.0,1.0,1.069767441860465,0.0
3,3,0,3,1.0,0.0,0.6715328467153284,0.0,1.0,0.6715328467153284,0.0
4,4,0,6,1.0,0.0,0.968421052631579,0.0,1.0,0.968421052631579,0.0
5,5,0,6,1.0,0.0,2.0,0.0,1.0,2.0,0.0
6,6,0,6,1.0,0.0,2.090909090909091,0.0,1.0,2.090909090909091,0.0
7,7,0,6,1.0,0.0,2.090909090909091,0.0,1.0,2.090909090909091,0.0
8,8,0,8,1.0,0.0,0.8679245283018868,0.0,1.0,0.8679245283018868,0.0
9,9,0,8,1.0,0.0,0.9484536082474226,0.0,1.0,0.9484536082474226,0.0
10,10,0,6,1.0,0.0,1.1948051948051948,0.0,1.0,1.1948051948051948,0.0
11,11,0,6,1.0,0.0,1.6140350877192982,0.0,1.0,1.6140350877192982,0.0
12,12,0,6,1.0,0.0,1.6428571428571428,0.0,1.0,1.6428571428571428,0.0
13,13,0,7,1.0,0.0,1.5862068965517242,0.0,1.0,1.5862068965517242,0.0
14,14,0,5,1.0,0.0,1.7358490566037736,0.0,1.0,1.7358490566037736,0.0
15,15,0,3,1.0,0.0,7.666666666666667,0.0,1.0,7.666666666666667,0.0
16,16,0,1,1.0,0.0,92.0,0.0,1.0,92.0,0.0
17,17,0,4,1.0,0.0,2.1904761904761907,0.0,1.0,2.1904761904761907,0.0
18,18,0,3,1.0,0.0,3.066666666666667,0.0,1.0,3.066666666666667,0.0
19,19,0,5,1.0,0.0,5.111111111111111,0.0,1.0,5.111111111111111,0.0
20,20,0,4,1.0,0.0,6.133333333333334,0.0,1.0,6.133333333333334,0.0
21,21,0,4,1.0,0.0,6.133333333333334,0.0,1.0,6.133333333333334,0.0
22,22,0,4,1.0,0.0,7.666666666666667,0.0,1.0,7.666666666666667,0.0
23,23,0,3,1.0,0.0,18.4,0.0,1.0,18.4,0.0
24,24,0,3,1.0,0.0,18.4,0.0,1.0,18.4,0.0
25,25,0,3,1.0,0.0,18.4,0.0,1.0,18.4,0.0
26,26,0,3,1.0,0.0,18.4,0.0,1.0,18.4,0.0
27,27,1,6,2.0,1.0,2.090909090909091,92.0,2.0,2.090909090909091,92.0
28,28,1,8,2.0,1.0,0.8679245283018868,92.0,2.0,0.8679245283018868,92.0
29,29,2,8,2.5,2.0,1.1794871794871795,23.0,2.5,1.1794871794871795,23.0
30,30,1,6,2.0,1.0,1.2105263157894737,92.0,2.0,1.2105263157894737,92.0
31,31,2,5,3.5,2.0,1.1948051948051948,30.666666666666668,3.5,1.1948051948051948,30.666666666666668
32,32,3,5,2.3333333333333335,2.0,1.2105263157894737,18.4,2.3333333333333335,1.2105263157894737,18.4
33,33,1,5,2.0,1.0,1.2105263157894737,92.0,2.0,1.2105263157894737,92.0
34,34,2,6,2.5,2.0,1.6428571428571428,23.0,2.5,1.6428571428571428,23.0
35,35,3,6,2.0,1.0,1.6428571428571428,30.666666666666668,2.0,1.6428571428571428,30.666666666666668
36,36,2,7,3.0,3.0,1.7358490566037736,10.222222222222221,3.0,1.7358490566037736,10.222222222222221
37,37,2,7,3.5,2.0,1.7358490566037736,23.0,3.5,1.7358490566037736,23.0
38,38,2,6,3.25,2.0,1.7692307692307692,9.2,3.25,1.7692307692307692,9.2
39,39,2,1,3.25,2.0,92.0,9.2,3.25,92.0,9.2
40,40,5,5,2.75,2.0,2.13953488372093,6.133333333333334,2.75,2.13953488372093,6.133333333333334
41,41,4,4,3.75,3.0,2.1904761904761907,2.967741935483871,3.75,2.1904761904761907,2.967741935483871
42,42,4,6,3.333333333333333,2.0,3.1724137931034484,6.571428571428571,3.333333333333333,3.1724137931034484,6.571428571428571
43,43,10,6,2.4545454545454546,2.0,3.1724137931034484,7.666666666666667,2.4545454545454546,3.1724137931034484,7.666666666666667
44,44,9,6,3.0,2.0,3.1724137931034484,4.0,3.0,3.1724137931034484,4.0
45,45,1,5,2.0,1.0,4.181818181818182,92.0,2.0,4.181818181818182,92.0
46,46,3,5,3.857142857142857,4.0,5.111111111111111,1.4838709677419355,3.857142857142857,5.111111111111111,1.4838709677419355
47,47,3,4,4.357142857142858,5.0,6.133333333333334,1.0574712643678161,4.357142857142858,6.133333333333334,1.0574712643678161
48,48,9,4,3.25,3.0,6.133333333333334,2.4864864864864864,3.25,6.133333333333334,2.4864864864864864
49,49,3,3,3.5238095238095237,3.0,6.571428571428571,1.84,3.5238095238095237,6.571428571428571,1.84
50,50,7,3,3.611111111111111,3.0,5.75,1.4838709677419355,3.611111111111111,5.75,1.4838709677419355
51,51,3,3,4.0,3.0,5.75,3.066666666666667,4.0,5.75,3.066666666666667
