sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain,sp_out_closeness,sp_in_closeness,guild_ntp,guild_out_closeness,guild_in_closeness
1,1,0,3,1.0,0.0,0.9134615384615384,0.0,1.0,0.9134615384615384,0.0
2,2,0,2,1.0,0.0,23.75,0.0,1.0,23.75,0.0
3,3,0,5,1.0,0.0,0.95,0.0,1.0,0.95,0.0
4,4,0,5,1.0,0.0,1.507936507936508,0.0,1.0,1.507936507936508,0.0
5,5,0,3,1.0,0.0,1.4615384615384615,0.0,1.0,1.4615384615384615,0.0
6,6,0,3,1.0,0.0,1.25,0.0,1.0,1.25,0.0
7,7,0,5,1.0,0.0,3.2758620689655173,0.0,1.0,3.2758620689655173,0.0
8,8,0,5,1.0,0.0,3.2758620689655173,0.0,1.0,3.2758620689655173,0.0
9,9,0,8,1.0,0.0,2.96875,0.0,1.0,2.96875,0.0
10,10,0,6,1.0,0.0,3.9583333333333335,0.0,1.0,3.9583333333333335,0.0
11,11,0,6,1.0,0.0,3.1666666666666665,0.0,1.0,3.1666666666666665,0.0
12,12,0,2,1.0,0.0,4.130434782608695,0.0,1.0,4.130434782608695,0.0
13,13,0,1,1.0,0.0,9.5,0.0,1.0,9.5,0.0
14,14,0,4,1.0,0.0,7.3076923076923075,0.0,1.0,7.3076923076923075,0.0
15,15,0,3,1.0,0.0,13.571428571428571,0.0,1.0,13.571428571428571,0.0
16,16,0,4,1.0,0.0,6.785714285714286,0.0,1.0,6.785714285714286,0.0
17,17,0,3,1.0,0.0,10.555555555555555,0.0,1.0,10.555555555555555,0.0
18,18,0,4,1.0,0.0,6.333333333333333,0.0,1.0,6.333333333333333,0.0
19,19,0,5,1.0,0.0,7.916666666666667,0.0,1.0,7.916666666666667,0.0
20,20,0,5,1.0,0.0,8.636363636363637,0.0,1.0,8.636363636363637,0.0
21,21,0,2,1.0,0.0,13.571428571428571,0.0,1.0,13.571428571428571,0.0
22,22,0,2,1.0,0.0,13.571428571428571,0.0,1.0,13.571428571428571,0.0
23,23,0,1,1.0,0.0,15.833333333333334,0.0,1.0,15.833333333333334,0.0
24,24,0,1,1.0,0.0,31.666666666666668,0.0,1.0,31.666666666666668,0.0
25,25,0,1,1.0,0.0,31.666666666666668,0.0,1.0,31.666666666666668,0.0
26,26,0,1,1.0,0.0,95.0,0.0,1.0,95.0,0.0
27,27,0,1,1.0,0.0,95.0,0.0,1.0,95.0,0.0
28,28,0,1,1.0,0.0,95.0,0.0,1.0,95.0,0.0
29,29,0,1,1.0,0.0,95.0,0.0,1.0,95.0,0.0
30,30,0,1,1.0,0.0,95.0,0.0,1.0,95.0,0.0
31,31,1,3,2.0,1.0,13.571428571428571,95.0,2.0,13.571428571428571,95.0
32,32,1,5,2.0,1.0,1.6964285714285714,95.0,2.0,1.6964285714285714,95.0
33,33,1,3,2.0,1.0,1.25,95.0,2.0,1.25,95.0
34,34,1,8,2.0,1.0,2.878787878787879,95.0,2.0,2.878787878787879,95.0
35,35,2,8,2.5,2.0,1.9387755102040816,23.75,2.5,1.9387755102040816,23.75
36,36,1,6,2.0,1.0,3.6538461538461537,95.0,2.0,3.6538461538461537,95.0
37,37,1,6,2.0,1.0,3.6538461538461537,95.0,2.0,3.6538461538461537,95.0
38,38,2,7,2.5,2.0,3.2758620689655173,23.75,2.5,3.2758620689655173,23.75
39,39,2,6,2.5,1.0,3.2758620689655173,95.0,2.5,3.2758620689655173,95.0
40,40,1,1,3.5,3.0,4.75,11.875,3.5,4.75,11.875
41,41,2,1,2.0,1.0,9.5,47.5,2.0,9.5,47.5
42,42,1,1,3.5,3.0,9.5,11.875,3.5,9.5,11.875
43,43,1,2,2.0,1.0,15.833333333333334,95.0,2.0,15.833333333333334,95.0
44,44,8,4,2.6666666666666665,3.0,11.875,5.0,2.6666666666666665,11.875,5.0
45,45,1,2,3.625,4.0,13.571428571428571,2.878787878787879,3.625,13.571428571428571,2.878787878787879
46,46,2,3,2.0,1.0,13.571428571428571,47.5,2.0,13.571428571428571,47.5
47,47,3,3,2.6666666666666665,2.0,13.571428571428571,13.571428571428571,2.6666666666666665,13.571428571428571,13.571428571428571
48,48,3,4,3.25,3.0,11.875,6.785714285714286,3.25,11.875,6.785714285714286
49,49,2,4,2.5,2.0,11.875,23.75,2.5,11.875,23.75
50,50,2,4,3.0,3.0,11.875,10.555555555555555,3.0,11.875,10.555555555555555
51,51,5,4,2.6666666666666665,3.0,11.875,6.785714285714286,2.6666666666666665,11.875,6.785714285714286
52,52,1,4,3.0,2.0,11.875,31.666666666666668,3.0,11.875,31.666666666666668
53,53,1,2,3.0,2.0,15.833333333333334,31.666666666666668,3.0,15.833333333333334,31.666666666666668
54,54,3,4,2.3333333333333335,2.0,5.588235294117647,19.0,2.3333333333333335,5.588235294117647,19.0
55,55,5,4,2.4,2.0,6.333333333333333,10.555555555555555,2.4,6.333333333333333,10.555555555555555
56,56,2,5,2.5,1.0,6.785714285714286,47.5,2.5,6.785714285714286,47.5
57,57,4,5,3.2,3.0,7.916666666666667,4.130434782608695,3.2,7.916666666666667,4.130434782608695
58,58,2,5,3.666666666666667,4.0,8.636363636363637,6.785714285714286,3.666666666666667,8.636363636363637,6.785714285714286
59,59,1,2,2.0,1.0,13.571428571428571,95.0,2.0,13.571428571428571,95.0
60,60,19,2,3.894736842105263,3.0,15.833333333333334,1.7272727272727273,3.894736842105263,15.833333333333334,1.7272727272727273
61,61,2,1,2.5,1.0,9.5,47.5,2.5,9.5,47.5
62,62,1,1,4.666666666666666,5.0,9.5,4.523809523809524,4.666666666666666,9.5,4.523809523809524
63,63,4,1,3.833333333333333,4.0,9.5,2.021276595744681,3.833333333333333,9.5,2.021276595744681
64,64,1,1,3.0,2.0,9.5,31.666666666666668,3.0,9.5,31.666666666666668
65,65,1,1,3.5,3.0,9.5,11.875,3.5,9.5,11.875
66,66,1,1,3.5,3.0,9.5,11.875,3.5,9.5,11.875
67,67,1,1,2.0,1.0,9.5,95.0,2.0,9.5,95.0
68,68,1,1,3.0,2.0,9.5,31.666666666666668,3.0,9.5,31.666666666666668
69,69,2,0,2.5,1.0,0.0,47.5,2.5,0.0,47.5
70,70,11,0,3.8205128205128203,4.0,0.0,1.9,3.8205128205128203,0.0,1.9
71,71,2,1,2.0,1.0,15.833333333333334,47.5,2.0,15.833333333333334,47.5
72,72,1,1,2.0,1.0,15.833333333333334,95.0,2.0,15.833333333333334,95.0
73,73,3,1,3.4,4.0,15.833333333333334,5.0,3.4,15.833333333333334,5.0
74,74,4,2,3.0,3.0,23.75,7.3076923076923075,3.0,23.75,7.3076923076923075
75,75,5,1,3.769230769230769,5.0,31.666666666666668,1.5833333333333333,3.769230769230769,31.666666666666668,1.5833333333333333
76,76,4,1,3.5294117647058822,4.0,31.666666666666668,1.0919540229885059,3.5294117647058822,31.666666666666668,1.0919540229885059
77,77,3,1,4.0588235294117645,4.0,31.666666666666668,2.5675675675675675,4.0588235294117645,31.666666666666668,2.5675675675675675
78,78,6,1,3.0,3.0,31.666666666666668,5.0,3.0,31.666666666666668,5.0
79,79,9,1,3.6363636363636367,3.0,31.666666666666668,2.111111111111111,3.6363636363636367,31.666666666666668,2.111111111111111
80,80,2,1,2.5,2.0,31.666666666666668,23.75,2.5,31.666666666666668,23.75
81,81,2,1,4.0,5.0,31.666666666666668,4.318181818181818,4.0,31.666666666666668,4.318181818181818
82,82,9,1,3.608695652173913,4.0,31.666666666666668,1.9791666666666667,3.608695652173913,31.666666666666668,1.9791666666666667
83,83,3,1,3.666666666666667,4.0,95.0,2.7142857142857144,3.666666666666667,95.0,2.7142857142857144
84,84,7,1,3.3684210526315788,3.0,95.0,3.6538461538461537,3.3684210526315788,95.0,3.6538461538461537
85,85,2,1,3.5555555555555554,4.0,95.0,2.638888888888889,3.5555555555555554,95.0,2.638888888888889
86,86,3,1,2.3333333333333335,2.0,95.0,19.0,2.3333333333333335,95.0,19.0
87,87,2,2,2.5,1.0,47.5,47.5,2.5,47.5,47.5
88,88,9,1,3.608695652173913,4.0,95.0,1.9791666666666667,3.608695652173913,95.0,1.9791666666666667
89,89,11,1,4.342105263157895,4.0,95.0,0.5688622754491018,4.342105263157895,95.0,0.5688622754491018
90,90,11,1,3.44,3.0,95.0,2.4358974358974357,3.44,95.0,2.4358974358974357
91,91,5,1,2.6666666666666665,3.0,95.0,6.785714285714286,2.6666666666666665,95.0,6.785714285714286
92,92,8,1,2.375,2.0,95.0,9.5,2.375,95.0,9.5
93,93,7,1,3.0,3.0,95.0,4.318181818181818,3.0,95.0,4.318181818181818
94,94,4,1,2.8,3.0,95.0,8.636363636363637,2.8,95.0,8.636363636363637
