sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain,sp_out_closeness,sp_in_closeness,guild_ntp,guild_out_closeness,guild_in_closeness
1,1,0,3,1.0,0.0,0.6690140845070423,0.0,1.0,0.6690140845070423,0.0
2,2,0,2,1.0,0.0,1.6379310344827587,0.0,1.0,1.6379310344827587,0.0
3,3,0,8,1.0,0.0,0.8050847457627118,0.0,1.0,0.8050847457627118,0.0
4,4,0,2,1.0,0.0,1.3013698630136987,0.0,1.0,1.3013698630136987,0.0
5,5,0,1,1.0,0.0,31.666666666666668,0.0,1.0,31.666666666666668,0.0
6,6,0,4,1.0,0.0,1.25,0.0,1.0,1.25,0.0
7,7,0,3,1.0,0.0,10.555555555555555,0.0,1.0,10.555555555555555,0.0
8,8,0,2,1.0,0.0,23.75,0.0,1.0,23.75,0.0
9,9,0,5,1.0,0.0,1.7924528301886793,0.0,1.0,1.7924528301886793,0.0
10,10,0,4,1.0,0.0,1.9791666666666667,0.0,1.0,1.9791666666666667,0.0
11,11,0,6,1.0,0.0,2.4358974358974357,0.0,1.0,2.4358974358974357,0.0
12,12,0,7,1.0,0.0,2.2093023255813953,0.0,1.0,2.2093023255813953,0.0
13,13,0,6,1.0,0.0,2.375,0.0,1.0,2.375,0.0
14,14,0,3,1.0,0.0,5.277777777777778,0.0,1.0,5.277777777777778,0.0
15,15,0,5,1.0,0.0,2.96875,0.0,1.0,2.96875,0.0
16,16,0,8,1.0,0.0,1.484375,0.0,1.0,1.484375,0.0
17,17,0,8,1.0,0.0,1.484375,0.0,1.0,1.484375,0.0
18,18,0,4,1.0,0.0,1.9,0.0,1.0,1.9,0.0
19,19,0,4,1.0,0.0,1.9,0.0,1.0,1.9,0.0
20,20,0,4,1.0,0.0,1.7272727272727273,0.0,1.0,1.7272727272727273,0.0
21,21,0,5,1.0,0.0,2.638888888888889,0.0,1.0,2.638888888888889,0.0
22,22,0,6,1.0,0.0,2.5675675675675675,0.0,1.0,2.5675675675675675,0.0
23,23,0,7,1.0,0.0,2.638888888888889,0.0,1.0,2.638888888888889,0.0
24,24,0,4,1.0,0.0,15.833333333333334,0.0,1.0,15.833333333333334,0.0
25,25,0,4,1.0,0.0,8.636363636363637,0.0,1.0,8.636363636363637,0.0
26,26,0,4,1.0,0.0,7.916666666666667,0.0,1.0,7.916666666666667,0.0
27,27,0,3,1.0,0.0,9.5,0.0,1.0,9.5,0.0
28,28,0,2,1.0,0.0,23.75,0.0,1.0,23.75,0.0
29,29,0,2,1.0,0.0,47.5,0.0,1.0,47.5,0.0
30,30,1,4,2.0,1.0,0.9693877551020408,95.0,2.0,0.9693877551020408,95.0
31,31,1,3,2.0,1.0,0.9595959595959596,95.0,2.0,0.9595959595959596,95.0
32,32,1,3,2.0,1.0,7.3076923076923075,95.0,2.0,7.3076923076923075,95.0
33,33,1,3,3.0,2.0,10.555555555555555,31.666666666666668,3.0,10.555555555555555,31.666666666666668
34,34,1,5,2.0,1.0,1.7924528301886793,95.0,2.0,1.7924528301886793,95.0
