sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain,sp_out_closeness,sp_in_closeness,guild_ntp,guild_out_closeness,guild_in_closeness
1,1,0,1,1.0,0.0,6.333333333333333,0.0,1.0,6.333333333333333,0.0
2,2,0,3,1.0,0.0,0.7786885245901639,0.0,1.0,0.7786885245901639,0.0
3,3,0,6,1.0,0.0,0.7037037037037037,0.0,1.0,0.7037037037037037,0.0
4,4,0,4,1.0,0.0,0.8050847457627118,0.0,1.0,0.8050847457627118,0.0
5,5,0,4,1.0,0.0,0.8050847457627118,0.0,1.0,0.8050847457627118,0.0
6,6,0,2,1.0,0.0,1.1176470588235294,0.0,1.0,1.1176470588235294,0.0
7,7,0,6,1.0,0.0,0.7916666666666666,0.0,1.0,0.7916666666666666,0.0
8,8,0,8,1.0,0.0,1.9,0.0,1.0,1.9,0.0
9,9,0,8,1.0,0.0,1.6379310344827587,0.0,1.0,1.6379310344827587,0.0
10,10,0,9,1.0,0.0,1.7272727272727273,0.0,1.0,1.7272727272727273,0.0
11,11,0,8,1.0,0.0,1.8269230769230769,0.0,1.0,1.8269230769230769,0.0
12,12,0,5,1.0,0.0,1.9,0.0,1.0,1.9,0.0
13,13,0,6,1.0,0.0,1.9,0.0,1.0,1.9,0.0
14,14,0,9,1.0,0.0,1.1585365853658536,0.0,1.0,1.1585365853658536,0.0
15,15,0,7,1.0,0.0,1.1585365853658536,0.0,1.0,1.1585365853658536,0.0
16,16,0,4,1.0,0.0,1.6964285714285714,0.0,1.0,1.6964285714285714,0.0
17,17,0,8,1.0,0.0,2.317073170731707,0.0,1.0,2.317073170731707,0.0
18,18,0,7,1.0,0.0,2.0652173913043477,0.0,1.0,2.0652173913043477,0.0
19,19,0,5,1.0,0.0,3.064516129032258,0.0,1.0,3.064516129032258,0.0
20,20,0,5,1.0,0.0,6.333333333333333,0.0,1.0,6.333333333333333,0.0
21,21,0,3,1.0,0.0,31.666666666666668,0.0,1.0,31.666666666666668,0.0
22,22,1,5,2.0,1.0,0.9134615384615384,95.0,2.0,0.9134615384615384,95.0
23,23,2,5,2.0,1.0,1.0555555555555556,47.5,2.0,1.0555555555555556,47.5
24,24,1,8,3.0,2.0,1.0795454545454546,31.666666666666668,3.0,1.0795454545454546,31.666666666666668
25,25,1,7,2.0,1.0,1.9,95.0,2.0,1.9,95.0
26,26,1,9,2.0,1.0,1.7272727272727273,95.0,2.0,1.7272727272727273,95.0
27,27,5,8,2.571428571428571,1.0,1.8627450980392157,23.75,2.571428571428571,1.8627450980392157,23.75
28,28,2,5,2.0,1.0,1.9,47.5,2.0,1.9,47.5
29,29,2,6,2.0,1.0,1.5833333333333333,47.5,2.0,1.5833333333333333,47.5
30,30,1,9,2.0,1.0,1.1585365853658536,95.0,2.0,1.1585365853658536,95.0
31,31,2,11,2.0,1.0,1.1875,47.5,2.0,1.1875,47.5
32,32,4,8,2.6,2.0,1.3571428571428572,11.875,2.6,1.3571428571428572,11.875
33,33,3,6,3.25,2.0,1.3571428571428572,10.555555555555555,3.25,1.3571428571428572,10.555555555555555
34,34,2,5,2.0,1.0,1.3970588235294117,47.5,2.0,1.3970588235294117,47.5
35,35,3,4,2.75,2.0,1.6964285714285714,13.571428571428571,2.75,1.6964285714285714,13.571428571428571
36,36,2,6,3.7142857142857144,3.0,2.111111111111111,3.064516129032258,3.7142857142857144,2.111111111111111,3.064516129032258
37,37,5,6,2.7142857142857144,2.0,2.317073170731707,7.3076923076923075,2.7142857142857144,2.317073170731707,7.3076923076923075
38,38,2,6,2.0,1.0,2.317073170731707,47.5,2.0,2.317073170731707,47.5
39,39,4,8,4.125,4.0,2.375,2.5675675675675675,4.125,2.375,2.5675675675675675
40,40,4,8,3.4444444444444446,3.0,2.317073170731707,4.318181818181818,3.4444444444444446,2.317073170731707,4.318181818181818
41,41,1,6,3.5,3.0,3.2758620689655173,6.333333333333333,3.5,3.2758620689655173,6.333333333333333
42,42,9,7,4.0,3.0,2.7941176470588234,2.111111111111111,4.0,2.7941176470588234,2.111111111111111
43,43,1,5,3.0,2.0,3.064516129032258,19.0,3.0,3.064516129032258,19.0
44,44,3,6,2.75,2.0,2.638888888888889,13.571428571428571,2.75,2.638888888888889,13.571428571428571
45,45,11,6,2.642857142857143,3.0,2.638888888888889,4.318181818181818,2.642857142857143,2.638888888888889,4.318181818181818
46,46,6,6,2.6666666666666665,3.0,2.638888888888889,7.3076923076923075,2.6666666666666665,2.638888888888889,7.3076923076923075
47,47,4,6,2.6666666666666665,2.0,2.638888888888889,15.833333333333334,2.6666666666666665,2.638888888888889,15.833333333333334
48,48,8,6,2.7,3.0,2.5675675675675675,6.333333333333333,2.7,2.5675675675675675,6.333333333333333
49,49,2,7,2.6666666666666665,2.0,2.638888888888889,15.833333333333334,2.6666666666666665,2.638888888888889,15.833333333333334
50,50,5,7,3.0,2.0,2.638888888888889,10.555555555555555,3.0,2.638888888888889,10.555555555555555
51,51,1,7,3.5,3.0,2.638888888888889,6.333333333333333,3.5,2.638888888888889,6.333333333333333
52,52,6,7,2.625,2.0,2.638888888888889,6.785714285714286,2.625,2.638888888888889,6.785714285714286
53,53,5,8,3.333333333333333,3.0,2.4358974358974357,3.392857142857143,3.333333333333333,2.4358974358974357,3.392857142857143
