sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain,sp_out_closeness,sp_in_closeness,guild_ntp,guild_out_closeness,guild_in_closeness
1,1,0,2,1.0,0.0,7.666666666666667,0.0,1.0,7.666666666666667,0.0
2,2,0,1,1.0,0.0,8.363636363636363,0.0,1.0,8.363636363636363,0.0
3,3,0,5,1.0,0.0,0.9484536082474226,0.0,1.0,0.9484536082474226,0.0
4,4,0,4,1.0,0.0,1.0337078651685394,0.0,1.0,1.0337078651685394,0.0
5,5,0,4,1.0,0.0,5.75,0.0,1.0,5.75,0.0
6,6,0,7,1.0,0.0,1.1645569620253164,0.0,1.0,1.1645569620253164,0.0
7,7,0,3,1.0,0.0,1.4838709677419355,0.0,1.0,1.4838709677419355,0.0
8,8,0,5,1.0,0.0,1.84,0.0,1.0,1.84,0.0
9,9,0,7,1.0,0.0,1.2266666666666666,0.0,1.0,1.2266666666666666,0.0
10,10,0,3,1.0,0.0,2.2439024390243905,0.0,1.0,2.2439024390243905,0.0
11,11,0,3,1.0,0.0,2.2439024390243905,0.0,1.0,2.2439024390243905,0.0
12,12,0,5,1.0,0.0,2.0444444444444443,0.0,1.0,2.0444444444444443,0.0
13,13,0,7,1.0,0.0,1.7358490566037736,0.0,1.0,1.7358490566037736,0.0
14,14,0,7,1.0,0.0,1.7358490566037736,0.0,1.0,1.7358490566037736,0.0
15,15,0,9,1.0,0.0,1.8775510204081634,0.0,1.0,1.8775510204081634,0.0
16,16,0,9,1.0,0.0,1.8775510204081634,0.0,1.0,1.8775510204081634,0.0
17,17,0,3,1.0,0.0,2.967741935483871,0.0,1.0,2.967741935483871,0.0
18,18,0,2,1.0,0.0,3.2857142857142856,0.0,1.0,3.2857142857142856,0.0
19,19,0,2,1.0,0.0,3.2857142857142856,0.0,1.0,3.2857142857142856,0.0
20,20,0,1,1.0,0.0,3.2857142857142856,0.0,1.0,3.2857142857142856,0.0
21,21,0,4,1.0,0.0,2.7058823529411766,0.0,1.0,2.7058823529411766,0.0
22,22,0,4,1.0,0.0,2.7058823529411766,0.0,1.0,2.7058823529411766,0.0
23,23,0,4,1.0,0.0,2.7058823529411766,0.0,1.0,2.7058823529411766,0.0
24,24,0,6,1.0,0.0,5.111111111111111,0.0,1.0,5.111111111111111,0.0
25,25,0,5,1.0,0.0,7.076923076923077,0.0,1.0,7.076923076923077,0.0
26,26,0,5,1.0,0.0,4.6,0.0,1.0,4.6,0.0
27,27,0,6,1.0,0.0,4.842105263157895,0.0,1.0,4.842105263157895,0.0
28,28,0,5,1.0,0.0,6.133333333333334,0.0,1.0,6.133333333333334,0.0
29,29,0,5,1.0,0.0,5.411764705882353,0.0,1.0,5.411764705882353,0.0
30,30,0,2,1.0,0.0,15.333333333333334,0.0,1.0,15.333333333333334,0.0
31,31,0,1,1.0,0.0,92.0,0.0,1.0,92.0,0.0
32,32,0,1,1.0,0.0,92.0,0.0,1.0,92.0,0.0
33,33,0,1,1.0,0.0,92.0,0.0,1.0,92.0,0.0
34,34,0,1,1.0,0.0,30.666666666666668,0.0,1.0,30.666666666666668,0.0
35,35,1,1,2.0,1.0,8.363636363636363,92.0,2.0,8.363636363636363,92.0
36,36,2,5,2.5,1.0,1.0337078651685394,92.0,2.5,1.0337078651685394,92.0
37,37,2,5,2.5,2.0,1.4375,23.0,2.5,1.4375,23.0
38,38,1,4,2.0,1.0,2.358974358974359,92.0,2.0,2.358974358974359,92.0
39,39,1,8,2.0,1.0,1.6140350877192982,92.0,2.0,1.6140350877192982,92.0
40,40,5,8,3.111111111111111,2.0,1.84,15.333333333333334,3.111111111111111,1.84,15.333333333333334
41,41,3,7,2.8,3.0,1.84,11.5,2.8,1.84,11.5
42,42,2,7,3.0,3.0,2.13953488372093,10.222222222222221,3.0,2.13953488372093,10.222222222222221
43,43,2,7,3.0,3.0,2.13953488372093,10.222222222222221,3.0,2.13953488372093,10.222222222222221
44,44,1,9,2.0,1.0,1.7358490566037736,92.0,2.0,1.7358490566037736,92.0
45,45,4,9,2.8333333333333335,2.0,1.9166666666666667,18.4,2.8333333333333335,1.9166666666666667,18.4
46,46,2,3,2.5,1.0,23.0,92.0,2.5,23.0,92.0
47,47,5,2,2.2,1.0,3.2857142857142856,18.4,2.2,3.2857142857142856,18.4
48,48,6,1,3.416666666666667,4.0,3.2857142857142856,4.181818181818182,3.416666666666667,3.2857142857142856,4.181818181818182
49,49,5,2,3.111111111111111,2.0,3.2857142857142856,13.142857142857142,3.111111111111111,3.2857142857142856,13.142857142857142
50,50,3,4,2.8,3.0,2.7058823529411766,11.5,2.8,2.7058823529411766,11.5
51,51,2,4,2.0,1.0,2.7058823529411766,46.0,2.0,2.7058823529411766,46.0
52,52,1,4,2.0,1.0,3.066666666666667,92.0,2.0,3.066666666666667,92.0
53,53,10,4,3.3,4.0,5.75,2.967741935483871,3.3,5.75,2.967741935483871
54,54,1,6,2.0,1.0,5.111111111111111,92.0,2.0,5.111111111111111,92.0
55,55,12,6,3.12,5.0,5.75,1.3529411764705883,3.12,5.75,1.3529411764705883
56,56,6,6,3.416666666666667,4.0,6.571428571428571,4.181818181818182,3.416666666666667,6.571428571428571,4.181818181818182
57,57,10,5,3.675,4.0,7.076923076923077,1.1358024691358024,3.675,7.076923076923077,1.1358024691358024
58,58,2,5,3.25,2.0,4.6,9.2,3.25,4.6,9.2
59,59,1,5,3.666666666666667,4.0,4.6,6.571428571428571,3.666666666666667,4.6,6.571428571428571
60,60,2,6,2.0,1.0,4.842105263157895,46.0,2.0,4.842105263157895,46.0
61,61,12,5,3.2272727272727275,4.0,6.133333333333334,3.066666666666667,3.2272727272727275,6.133333333333334,3.066666666666667
62,62,5,5,3.6,3.0,6.133333333333334,4.380952380952381,3.6,6.133333333333334,4.380952380952381
63,63,6,3,2.888888888888889,4.0,7.076923076923077,3.68,2.888888888888889,7.076923076923077,3.68
