sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain,sp_out_closeness,sp_in_closeness,guild_ntp,guild_out_closeness,guild_in_closeness
1,1,0,5,1.0,0.0,0.47783251231527096,0.0,1.0,0.47783251231527096,0.0
2,2,0,7,1.0,0.0,0.8660714285714286,0.0,1.0,0.8660714285714286,0.0
3,3,0,7,1.0,0.0,0.697841726618705,0.0,1.0,0.697841726618705,0.0
4,4,0,8,1.0,0.0,0.7637795275590551,0.0,1.0,0.7637795275590551,0.0
5,5,0,9,1.0,0.0,0.9603960396039604,0.0,1.0,0.9603960396039604,0.0
6,6,0,10,1.0,0.0,0.9238095238095239,0.0,1.0,0.9238095238095239,0.0
7,7,0,4,1.0,0.0,0.7698412698412699,0.0,1.0,0.7698412698412699,0.0
8,8,0,7,1.0,0.0,1.5901639344262295,0.0,1.0,1.5901639344262295,0.0
9,9,0,7,1.0,0.0,1.5901639344262295,0.0,1.0,1.5901639344262295,0.0
10,10,0,7,1.0,0.0,1.3472222222222223,0.0,1.0,1.3472222222222223,0.0
11,11,0,4,1.0,0.0,1.8653846153846154,0.0,1.0,1.8653846153846154,0.0
12,12,0,4,1.0,0.0,2.5526315789473686,0.0,1.0,2.5526315789473686,0.0
13,13,0,6,1.0,0.0,6.928571428571429,0.0,1.0,6.928571428571429,0.0
14,14,0,5,1.0,0.0,7.461538461538462,0.0,1.0,7.461538461538462,0.0
15,15,0,4,1.0,0.0,8.083333333333334,0.0,1.0,8.083333333333334,0.0
16,16,0,3,1.0,0.0,4.217391304347826,0.0,1.0,4.217391304347826,0.0
17,17,0,2,1.0,0.0,48.5,0.0,1.0,48.5,0.0
18,18,1,10,2.0,1.0,0.60625,97.0,2.0,0.60625,97.0
19,19,1,11,3.0,2.0,0.6466666666666666,32.333333333333336,3.0,0.6466666666666666,32.333333333333336
20,20,1,9,2.0,1.0,0.9603960396039604,97.0,2.0,0.9603960396039604,97.0
21,21,1,9,4.0,3.0,0.9603960396039604,16.166666666666668,4.0,0.9603960396039604,16.166666666666668
22,22,2,10,3.5,2.0,0.9065420560747663,24.25,3.5,0.9065420560747663,24.25
23,23,2,9,2.0,1.0,0.8899082568807339,48.5,2.0,0.8899082568807339,48.5
24,24,3,7,3.0,3.0,1.043010752688172,6.928571428571429,3.0,1.043010752688172,6.928571428571429
25,25,3,9,3.333333333333333,4.0,1.1411764705882352,6.928571428571429,3.333333333333333,1.1411764705882352,6.928571428571429
26,26,2,9,3.0,3.0,1.1411764705882352,13.857142857142858,3.0,1.1411764705882352,13.857142857142858
27,27,9,5,3.6875,3.0,1.2763157894736843,4.409090909090909,3.6875,1.2763157894736843,4.409090909090909
28,28,2,3,3.0,3.0,3.2333333333333334,10.777777777777779,3.0,3.2333333333333334,10.777777777777779
29,29,2,3,4.2,4.0,3.2333333333333334,5.105263157894737,4.2,3.2333333333333334,5.105263157894737
30,30,1,5,2.0,1.0,1.830188679245283,97.0,2.0,1.830188679245283,97.0
31,31,3,9,3.0,1.0,1.4057971014492754,32.333333333333336,3.0,1.4057971014492754,32.333333333333336
32,32,1,11,2.0,1.0,1.1411764705882352,97.0,2.0,1.1411764705882352,97.0
33,33,3,9,3.0,3.0,1.3472222222222223,6.928571428571429,3.0,1.3472222222222223,6.928571428571429
34,34,1,9,3.0,2.0,1.2763157894736843,32.333333333333336,3.0,1.2763157894736843,32.333333333333336
35,35,1,6,3.0,2.0,1.4057971014492754,19.4,3.0,1.4057971014492754,19.4
36,36,3,4,3.833333333333333,4.0,1.5901639344262295,3.5925925925925926,3.833333333333333,1.5901639344262295,3.5925925925925926
37,37,1,4,2.0,1.0,1.8653846153846154,97.0,2.0,1.8653846153846154,97.0
38,38,1,3,3.0,2.0,1.8653846153846154,32.333333333333336,3.0,1.8653846153846154,32.333333333333336
39,39,6,3,3.6,3.0,1.7321428571428572,3.730769230769231,3.6,1.7321428571428572,3.730769230769231
40,40,3,3,4.0,4.0,1.7321428571428572,2.8529411764705883,4.0,1.7321428571428572,2.8529411764705883
41,41,1,3,4.0,4.0,4.217391304347826,4.217391304347826,4.0,4.217391304347826,4.217391304347826
42,42,7,3,4.0,3.0,4.217391304347826,3.5925925925925926,4.0,4.217391304347826,3.5925925925925926
43,43,4,3,3.75,4.0,4.217391304347826,3.129032258064516,3.75,4.217391304347826,3.129032258064516
44,44,3,3,4.0,4.0,4.217391304347826,2.8529411764705883,4.0,4.217391304347826,2.8529411764705883
45,45,2,4,3.0,3.0,2.5526315789473686,13.857142857142858,3.0,2.5526315789473686,13.857142857142858
46,46,15,4,3.909090909090909,3.0,2.6216216216216215,1.7636363636363637,3.909090909090909,2.6216216216216215,1.7636363636363637
47,47,3,4,3.833333333333333,4.0,8.083333333333334,3.5925925925925926,3.833333333333333,8.083333333333334,3.5925925925925926
48,48,2,5,2.0,1.0,8.083333333333334,48.5,2.0,8.083333333333334,48.5
49,49,4,7,3.75,4.0,5.705882352941177,3.129032258064516,3.75,5.705882352941177,3.129032258064516
50,50,6,7,3.769230769230769,3.0,6.466666666666667,3.88,3.769230769230769,6.466666666666667,3.88
51,51,2,5,4.416666666666666,4.0,7.461538461538462,1.515625,4.416666666666666,7.461538461538462,1.515625
52,52,1,4,3.0,2.0,8.083333333333334,32.333333333333336,3.0,8.083333333333334,32.333333333333336
53,53,1,4,4.0,4.0,8.083333333333334,2.3658536585365852,4.0,8.083333333333334,2.3658536585365852
54,54,4,3,4.590909090909091,4.0,8.818181818181818,1.4477611940298507,4.590909090909091,8.818181818181818,1.4477611940298507
55,55,7,3,3.5,3.0,4.85,2.7714285714285714,3.5,4.85,2.7714285714285714
56,56,2,4,3.333333333333333,4.0,4.217391304347826,7.461538461538462,3.333333333333333,4.217391304347826,7.461538461538462
57,57,9,4,3.0,2.0,4.217391304347826,8.818181818181818,3.0,4.217391304347826,8.818181818181818
58,58,8,5,2.875,2.0,4.85,9.7,2.875,4.85,9.7
59,59,2,6,3.0,3.0,5.105263157894737,10.777777777777779,3.0,5.105263157894737,10.777777777777779
60,60,3,6,3.7857142857142856,4.0,5.105263157894737,1.0777777777777777,3.7857142857142856,5.105263157894737,1.0777777777777777
61,61,6,5,4.0,5.0,5.388888888888889,0.9238095238095239,4.0,5.388888888888889,0.9238095238095239
62,62,4,3,4.34375,5.0,6.928571428571429,0.8899082568807339,4.34375,6.928571428571429,0.8899082568807339
63,63,2,2,5.038461538461538,6.0,6.466666666666667,0.6381578947368421,5.038461538461538,6.466666666666667,0.6381578947368421
64,64,10,3,3.7272727272727275,3.0,8.818181818181818,4.217391304347826,3.7272727272727275,8.818181818181818,4.217391304347826
65,65,4,2,2.5,2.0,9.7,8.083333333333334,2.5,9.7,8.083333333333334
66,66,11,2,4.609523809523809,3.0,10.777777777777779,0.8899082568807339,4.609523809523809,10.777777777777779,0.8899082568807339
67,67,7,2,4.146341463414634,5.0,9.7,0.9150943396226415,4.146341463414634,9.7,0.9150943396226415
68,68,5,3,4.133333333333333,4.0,6.466666666666667,1.4923076923076923,4.133333333333333,6.466666666666667,1.4923076923076923
69,69,1,3,4.0,4.0,6.466666666666667,1.7636363636363637,4.0,6.466666666666667,1.7636363636363637
70,70,7,1,4.277777777777778,4.0,19.4,1.1411764705882352,4.277777777777778,19.4,1.1411764705882352
71,71,4,1,4.208333333333334,4.0,19.4,1.065934065934066,4.208333333333334,19.4,1.065934065934066
72,72,5,1,3.75,4.0,97.0,3.4642857142857144,3.75,97.0,3.4642857142857144
73,73,4,2,2.5,2.0,48.5,8.083333333333334,2.5,48.5,8.083333333333334
74,74,5,2,2.8,4.0,48.5,6.0625,2.8,48.5,6.0625
75,75,6,2,2.5,1.0,48.5,16.166666666666668,2.5,48.5,16.166666666666668
76,76,12,2,4.3584905660377355,3.0,48.5,1.0777777777777777,4.3584905660377355,48.5,1.0777777777777777
77,77,3,2,3.333333333333333,4.0,48.5,6.928571428571429,3.333333333333333,48.5,6.928571428571429
78,78,24,4,3.5238095238095237,2.0,24.25,3.730769230769231,3.5238095238095237,24.25,3.730769230769231
79,79,1,4,3.0,2.0,24.25,13.857142857142858,3.0,24.25,13.857142857142858
80,80,4,4,4.25,4.0,24.25,0.7238805970149254,4.25,24.25,0.7238805970149254
81,81,18,3,4.353535353535353,3.0,32.333333333333336,0.9065420560747663,4.353535353535353,32.333333333333336,0.9065420560747663
82,82,11,2,3.6315789473684212,3.0,48.5,3.2333333333333334,3.6315789473684212,48.5,3.2333333333333334
83,83,4,2,4.769230769230769,5.0,48.5,0.7132352941176471,4.769230769230769,48.5,0.7132352941176471
84,84,4,2,4.34375,5.0,48.5,0.8899082568807339,4.34375,48.5,0.8899082568807339
85,85,19,1,3.5588235294117645,1.0,97.0,5.105263157894737,3.5588235294117645,97.0,5.105263157894737
86,86,19,1,4.090909090909091,3.0,0.0,0.5739644970414202,4.090909090909091,0.0,0.5739644970414202
87,87,3,1,3.0,1.0,97.0,32.333333333333336,3.0,97.0,32.333333333333336
