sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain,sp_out_closeness,sp_in_closeness,guild_ntp,guild_out_closeness,guild_in_closeness
1,1,0,2,1.0,0.0,5.105263157894737,0.0,1.0,5.105263157894737,0.0
2,2,0,3,1.0,0.0,4.85,0.0,1.0,4.85,0.0
3,3,0,3,1.0,0.0,4.85,0.0,1.0,4.85,0.0
4,4,0,6,1.0,0.0,0.6298701298701299,0.0,1.0,0.6298701298701299,0.0
5,5,0,8,1.0,0.0,1.6166666666666667,0.0,1.0,1.6166666666666667,0.0
6,6,0,10,1.0,0.0,1.1975308641975309,0.0,1.0,1.1975308641975309,0.0
7,7,0,10,1.0,0.0,1.1975308641975309,0.0,1.0,1.1975308641975309,0.0
8,8,0,8,1.0,0.0,1.1975308641975309,0.0,1.0,1.1975308641975309,0.0
9,9,0,9,1.0,0.0,1.564516129032258,0.0,1.0,1.564516129032258,0.0
10,10,0,9,1.0,0.0,1.564516129032258,0.0,1.0,1.564516129032258,0.0
11,11,0,5,1.0,0.0,6.928571428571429,0.0,1.0,6.928571428571429,0.0
12,12,0,7,1.0,0.0,1.3472222222222223,0.0,1.0,1.3472222222222223,0.0
13,13,0,2,1.0,0.0,10.777777777777779,0.0,1.0,10.777777777777779,0.0
14,14,0,10,1.0,0.0,3.129032258064516,0.0,1.0,3.129032258064516,0.0
15,15,0,4,1.0,0.0,4.619047619047619,0.0,1.0,4.619047619047619,0.0
16,16,0,8,1.0,0.0,3.2333333333333334,0.0,1.0,3.2333333333333334,0.0
17,17,0,5,1.0,0.0,3.730769230769231,0.0,1.0,3.730769230769231,0.0
18,18,0,3,1.0,0.0,6.466666666666667,0.0,1.0,6.466666666666667,0.0
19,19,0,2,1.0,0.0,6.466666666666667,0.0,1.0,6.466666666666667,0.0
20,20,0,4,1.0,0.0,4.619047619047619,0.0,1.0,4.619047619047619,0.0
21,21,0,4,1.0,0.0,4.619047619047619,0.0,1.0,4.619047619047619,0.0
22,22,0,4,1.0,0.0,8.083333333333334,0.0,1.0,8.083333333333334,0.0
23,23,0,2,1.0,0.0,9.7,0.0,1.0,9.7,0.0
24,24,0,1,1.0,0.0,32.333333333333336,0.0,1.0,32.333333333333336,0.0
25,25,0,1,1.0,0.0,32.333333333333336,0.0,1.0,32.333333333333336,0.0
26,26,0,3,1.0,0.0,32.333333333333336,0.0,1.0,32.333333333333336,0.0
27,27,0,3,1.0,0.0,32.333333333333336,0.0,1.0,32.333333333333336,0.0
28,28,0,1,1.0,0.0,97.0,0.0,1.0,97.0,0.0
29,29,0,1,1.0,0.0,97.0,0.0,1.0,97.0,0.0
30,30,1,10,2.0,1.0,1.1975308641975309,97.0,2.0,1.1975308641975309,97.0
31,31,5,8,2.75,2.0,1.2125,16.166666666666668,2.75,1.2125,16.166666666666668
32,32,4,8,2.8333333333333335,2.0,1.6166666666666667,19.4,2.8333333333333335,1.6166666666666667,19.4
33,33,1,6,2.0,1.0,1.4057971014492754,97.0,2.0,1.4057971014492754,97.0
34,34,1,4,2.0,1.0,1.7962962962962963,97.0,2.0,1.7962962962962963,97.0
35,35,5,4,2.75,2.0,1.7962962962962963,13.857142857142858,2.75,1.7962962962962963,13.857142857142858
36,36,2,3,2.0,1.0,8.083333333333334,48.5,2.0,8.083333333333334,48.5
37,37,3,9,2.8,3.0,3.03125,12.125,2.8,3.03125,12.125
38,38,2,8,3.25,4.0,3.5925925925925926,6.466666666666667,3.25,3.5925925925925926,6.466666666666667
39,39,4,9,2.8333333333333335,2.0,3.4642857142857144,16.166666666666668,2.8333333333333335,3.4642857142857144,16.166666666666668
40,40,4,9,2.8333333333333335,2.0,3.4642857142857144,16.166666666666668,2.8333333333333335,3.4642857142857144,16.166666666666668
41,41,7,4,2.6,1.0,8.083333333333334,13.857142857142858,2.6,8.083333333333334,13.857142857142858
42,42,4,4,3.4117647058823533,2.0,8.818181818181818,3.88,3.4117647058823533,8.818181818181818,3.88
43,43,1,4,3.0,2.0,3.5925925925925926,32.333333333333336,3.0,3.5925925925925926,32.333333333333336
44,44,2,8,3.2,3.0,3.2333333333333334,5.705882352941177,3.2,3.2333333333333334,5.705882352941177
45,45,6,6,2.6666666666666665,2.0,3.730769230769231,12.125,2.6666666666666665,3.730769230769231,12.125
46,46,6,4,2.6666666666666665,2.0,4.619047619047619,12.125,2.6666666666666665,4.619047619047619,12.125
47,47,4,2,2.25,2.0,12.125,16.166666666666668,2.25,12.125,16.166666666666668
48,48,3,3,2.8,3.0,10.777777777777779,12.125,2.8,10.777777777777779,12.125
49,49,5,3,3.571428571428571,3.0,8.818181818181818,6.0625,3.571428571428571,8.818181818181818,6.0625
50,50,5,3,3.4615384615384617,3.0,8.818181818181818,3.5925925925925926,3.4615384615384617,8.818181818181818,3.5925925925925926
51,51,1,3,2.0,1.0,8.818181818181818,97.0,2.0,8.818181818181818,97.0
52,52,3,3,2.0,1.0,8.818181818181818,32.333333333333336,2.0,8.818181818181818,32.333333333333336
