sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain,sp_out_closeness,sp_in_closeness,guild_ntp,guild_out_closeness,guild_in_closeness
1,1,0,3,1.0,0.0,0.5222222222222223,0.0,1.0,0.5222222222222223,0.0
2,2,0,1,1.0,0.0,31.333333333333332,0.0,1.0,31.333333333333332,0.0
3,3,0,9,1.0,0.0,1.0444444444444445,0.0,1.0,1.0444444444444445,0.0
4,4,0,10,1.0,0.0,0.8034188034188035,0.0,1.0,0.8034188034188035,0.0
5,5,0,5,1.0,0.0,1.0561797752808988,0.0,1.0,1.0561797752808988,0.0
6,6,0,4,1.0,0.0,2.292682926829268,0.0,1.0,2.292682926829268,0.0
7,7,0,5,1.0,0.0,1.7407407407407407,0.0,1.0,1.7407407407407407,0.0
8,8,0,5,1.0,0.0,1.8431372549019607,0.0,1.0,1.8431372549019607,0.0
9,9,0,5,1.0,0.0,1.8431372549019607,0.0,1.0,1.8431372549019607,0.0
10,10,0,3,1.0,0.0,1.7735849056603774,0.0,1.0,1.7735849056603774,0.0
11,11,0,4,1.0,0.0,1.3055555555555556,0.0,1.0,1.3055555555555556,0.0
12,12,0,3,1.0,0.0,1.492063492063492,0.0,1.0,1.492063492063492,0.0
13,13,0,5,1.0,0.0,1.205128205128205,0.0,1.0,1.205128205128205,0.0
14,14,0,5,1.0,0.0,1.3823529411764706,0.0,1.0,1.3823529411764706,0.0
15,15,0,3,1.0,0.0,6.714285714285714,0.0,1.0,6.714285714285714,0.0
16,16,0,5,1.0,0.0,1.7407407407407407,0.0,1.0,1.7407407407407407,0.0
17,17,0,3,1.0,0.0,1.709090909090909,0.0,1.0,1.709090909090909,0.0
18,18,0,3,1.0,0.0,1.709090909090909,0.0,1.0,1.709090909090909,0.0
19,19,0,5,1.0,0.0,5.529411764705882,0.0,1.0,5.529411764705882,0.0
20,20,0,4,1.0,0.0,10.444444444444445,0.0,1.0,10.444444444444445,0.0
21,21,0,1,1.0,0.0,15.666666666666666,0.0,1.0,15.666666666666666,0.0
22,22,0,1,1.0,0.0,15.666666666666666,0.0,1.0,15.666666666666666,0.0
23,23,0,1,1.0,0.0,31.333333333333332,0.0,1.0,31.333333333333332,0.0
24,24,0,1,1.0,0.0,31.333333333333332,0.0,1.0,31.333333333333332,0.0
25,25,0,2,1.0,0.0,47.0,0.0,1.0,47.0,0.0
26,26,1,5,2.0,1.0,3.1333333333333333,94.0,2.0,3.1333333333333333,94.0
27,27,1,10,2.0,1.0,0.746031746031746,94.0,2.0,0.746031746031746,94.0
28,28,2,5,2.5,2.0,1.0561797752808988,23.5,2.5,1.0561797752808988,23.5
29,29,3,4,2.3333333333333335,2.0,2.292682926829268,18.8,2.3333333333333335,2.292682926829268,18.8
30,30,1,6,2.0,1.0,2.0,94.0,2.0,2.0,94.0
31,31,2,6,2.5,2.0,2.0,23.5,2.5,2.0,23.5
