sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain,sp_out_closeness,sp_in_closeness,guild_ntp,guild_out_closeness,guild_in_closeness
1,1,0,1,1.0,0.0,2.0434782608695654,0.0,1.0,2.0434782608695654,0.0
2,2,0,1,1.0,0.0,2.0434782608695654,0.0,1.0,2.0434782608695654,0.0
3,3,0,1,1.0,0.0,3.6153846153846154,0.0,1.0,3.6153846153846154,0.0
4,4,0,3,1.0,0.0,1.3428571428571427,0.0,1.0,1.3428571428571427,0.0
5,5,0,5,1.0,0.0,1.1604938271604939,0.0,1.0,1.1604938271604939,0.0
6,6,0,3,1.0,0.0,2.9375,0.0,1.0,2.9375,0.0
7,7,0,4,1.0,0.0,2.6857142857142855,0.0,1.0,2.6857142857142855,0.0
8,8,0,5,1.0,0.0,2.9375,0.0,1.0,2.9375,0.0
9,9,0,5,1.0,0.0,2.0434782608695654,0.0,1.0,2.0434782608695654,0.0
10,10,0,7,1.0,0.0,1.3823529411764706,0.0,1.0,1.3823529411764706,0.0
11,11,0,5,1.0,0.0,3.9166666666666665,0.0,1.0,3.9166666666666665,0.0
12,12,0,4,1.0,0.0,4.086956521739131,0.0,1.0,4.086956521739131,0.0
13,13,0,4,1.0,0.0,4.086956521739131,0.0,1.0,4.086956521739131,0.0
14,14,0,5,1.0,0.0,3.1333333333333333,0.0,1.0,3.1333333333333333,0.0
15,15,0,5,1.0,0.0,3.1333333333333333,0.0,1.0,3.1333333333333333,0.0
16,16,0,3,1.0,0.0,3.357142857142857,0.0,1.0,3.357142857142857,0.0
17,17,0,5,1.0,0.0,2.8484848484848486,0.0,1.0,2.8484848484848486,0.0
18,18,0,3,1.0,0.0,3.4814814814814814,0.0,1.0,3.4814814814814814,0.0
19,19,0,3,1.0,0.0,18.8,0.0,1.0,18.8,0.0
20,20,0,2,1.0,0.0,23.5,0.0,1.0,23.5,0.0
21,21,0,1,1.0,0.0,94.0,0.0,1.0,94.0,0.0
22,22,0,1,1.0,0.0,94.0,0.0,1.0,94.0,0.0
23,23,0,1,1.0,0.0,94.0,0.0,1.0,94.0,0.0
24,24,0,1,1.0,0.0,94.0,0.0,1.0,94.0,0.0
25,25,0,2,1.0,0.0,5.529411764705882,0.0,1.0,5.529411764705882,0.0
26,26,0,1,1.0,0.0,6.714285714285714,0.0,1.0,6.714285714285714,0.0
27,27,0,2,1.0,0.0,6.266666666666667,0.0,1.0,6.266666666666667,0.0
28,28,0,2,1.0,0.0,6.266666666666667,0.0,1.0,6.266666666666667,0.0
29,29,0,2,1.0,0.0,6.266666666666667,0.0,1.0,6.266666666666667,0.0
30,30,0,2,1.0,0.0,6.266666666666667,0.0,1.0,6.266666666666667,0.0
31,31,0,1,1.0,0.0,94.0,0.0,1.0,94.0,0.0
32,32,0,1,1.0,0.0,31.333333333333332,0.0,1.0,31.333333333333332,0.0
33,33,0,1,1.0,0.0,94.0,0.0,1.0,94.0,0.0
34,34,0,1,1.0,0.0,94.0,0.0,1.0,94.0,0.0
35,35,0,1,1.0,0.0,94.0,0.0,1.0,94.0,0.0
36,36,2,4,2.0,1.0,3.032258064516129,47.0,2.0,3.032258064516129,47.0
37,37,1,7,2.0,1.0,1.7407407407407407,94.0,2.0,1.7407407407407407,94.0
38,38,2,5,2.0,1.0,6.266666666666667,47.0,2.0,6.266666666666667,47.0
39,39,1,6,3.0,2.0,1.9583333333333333,31.333333333333332,3.0,1.9583333333333333,31.333333333333332
40,40,2,6,2.0,1.0,2.0434782608695654,47.0,2.0,2.0434782608695654,47.0
41,41,2,6,3.333333333333333,2.0,2.186046511627907,11.75,3.333333333333333,2.186046511627907,11.75
42,42,1,4,2.0,1.0,4.086956521739131,94.0,2.0,4.086956521739131,94.0
43,43,1,5,2.0,1.0,3.1333333333333333,94.0,2.0,3.1333333333333333,94.0
44,44,1,6,2.0,1.0,3.032258064516129,94.0,2.0,3.032258064516129,94.0
45,45,2,5,2.0,1.0,3.1333333333333333,47.0,2.0,3.1333333333333333,47.0
46,46,3,4,3.6,2.0,3.4814814814814814,10.444444444444445,3.6,3.4814814814814814,10.444444444444445
47,47,1,4,3.0,2.0,3.4814814814814814,31.333333333333332,3.0,3.4814814814814814,31.333333333333332
48,48,5,1,2.3333333333333335,1.0,3.9166666666666665,18.8,2.3333333333333335,3.9166666666666665,18.8
49,49,1,5,2.0,1.0,2.8484848484848486,94.0,2.0,2.8484848484848486,94.0
50,50,1,3,3.0,2.0,5.875,31.333333333333332,3.0,5.875,31.333333333333332
51,51,8,3,3.0,3.0,5.875,3.1333333333333333,3.0,5.875,3.1333333333333333
52,52,2,4,2.0,1.0,4.947368421052632,47.0,2.0,4.947368421052632,47.0
53,53,1,1,4.0,3.0,31.333333333333332,6.714285714285714,4.0,31.333333333333332,6.714285714285714
54,54,2,1,2.6666666666666665,2.0,31.333333333333332,23.5,2.6666666666666665,31.333333333333332,23.5
55,55,1,1,3.0,2.0,94.0,18.8,3.0,94.0,18.8
56,56,2,1,2.5,2.0,94.0,23.5,2.5,94.0,23.5
57,57,2,1,3.0,2.0,94.0,11.75,3.0,94.0,11.75
58,58,2,1,2.0,1.0,94.0,47.0,2.0,94.0,47.0
59,59,9,1,3.541666666666667,3.0,0.0,2.764705882352941,3.541666666666667,0.0,2.764705882352941
60,60,3,2,2.3333333333333335,2.0,5.529411764705882,18.8,2.3333333333333335,5.529411764705882,18.8
61,61,1,1,2.0,1.0,6.714285714285714,94.0,2.0,6.714285714285714,94.0
62,62,3,2,2.8333333333333335,2.0,6.266666666666667,6.266666666666667,2.8333333333333335,6.266666666666667,6.266666666666667
63,63,9,1,2.5,2.0,6.714285714285714,5.529411764705882,2.5,6.714285714285714,5.529411764705882
64,64,2,2,3.0,3.0,6.266666666666667,8.545454545454545,3.0,6.266666666666667,8.545454545454545
65,65,5,0,3.142857142857143,3.0,0.0,4.086956521739131,3.142857142857143,0.0,4.086956521739131
66,66,8,3,2.5,2.0,31.333333333333332,9.4,2.5,31.333333333333332,9.4
67,67,3,4,3.75,4.0,23.5,2.0,3.75,23.5,2.0
68,68,11,5,3.2758620689655173,3.0,13.428571428571429,1.492063492063492,3.2758620689655173,13.428571428571429,1.492063492063492
69,69,3,3,2.3333333333333335,2.0,18.8,18.8,2.3333333333333335,18.8,18.8
70,70,3,1,3.75,4.0,31.333333333333332,2.0,3.75,31.333333333333332,2.0
71,71,2,0,2.0,1.0,0.0,47.0,2.0,0.0,47.0
72,72,1,0,2.0,1.0,0.0,94.0,2.0,0.0,94.0
73,73,5,0,2.7142857142857144,2.0,0.0,8.545454545454545,2.7142857142857144,0.0,8.545454545454545
74,74,2,0,4.2,5.0,0.0,0.7121212121212122,4.2,0.0,0.7121212121212122
75,75,4,0,3.9743589743589745,4.0,0.0,0.7704918032786885,3.9743589743589745,0.0,0.7704918032786885
76,76,1,0,3.0,2.0,0.0,18.8,3.0,0.0,18.8
77,77,3,0,3.75,4.0,0.0,2.0,3.75,0.0,2.0
78,78,2,0,3.0,3.0,0.0,13.428571428571429,3.0,0.0,13.428571428571429
79,79,3,0,3.333333333333333,4.0,0.0,4.7,3.333333333333333,0.0,4.7
80,80,14,0,2.9444444444444446,2.0,0.0,3.1333333333333333,2.9444444444444446,0.0,3.1333333333333333
81,81,3,0,4.027777777777778,4.0,0.0,0.7580645161290323,4.027777777777778,0.0,0.7580645161290323
82,82,4,0,3.9743589743589745,4.0,0.0,0.7704918032786885,3.9743589743589745,0.0,0.7704918032786885
83,83,3,1,2.3333333333333335,2.0,31.333333333333332,18.8,2.3333333333333335,31.333333333333332,18.8
84,84,1,0,2.0,1.0,0.0,94.0,2.0,0.0,94.0
85,85,2,1,3.0,3.0,94.0,8.545454545454545,3.0,94.0,8.545454545454545
86,86,3,1,4.121212121212121,5.0,94.0,0.7230769230769231,4.121212121212121,94.0,0.7230769230769231
87,87,4,1,3.5,4.0,94.0,3.032258064516129,3.5,94.0,3.032258064516129
88,88,12,1,2.7857142857142856,2.0,94.0,5.222222222222222,2.7857142857142856,94.0,5.222222222222222
89,89,14,1,3.0555555555555554,2.0,94.0,3.357142857142857,3.0555555555555554,94.0,3.357142857142857
90,90,3,1,2.75,2.0,94.0,10.444444444444445,2.75,94.0,10.444444444444445
91,91,11,1,4.258064516129032,5.0,0.0,0.6143790849673203,4.258064516129032,0.0,0.6143790849673203
92,92,5,1,3.142857142857143,2.0,94.0,8.545454545454545,3.142857142857143,94.0,8.545454545454545
93,93,2,0,2.0,1.0,0.0,47.0,2.0,0.0,47.0
94,94,1,0,3.833333333333333,3.0,0.0,3.76,3.833333333333333,0.0,3.76
95,95,1,0,3.0,2.0,0.0,31.333333333333332,3.0,0.0,31.333333333333332
