sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain,sp_out_closeness,sp_in_closeness,guild_ntp,guild_out_closeness,guild_in_closeness
1,1,0,3,1.0,0.0,0.8962264150943396,0.0,1.0,0.8962264150943396,0.0
2,2,0,5,1.0,0.0,0.7661290322580645,0.0,1.0,0.7661290322580645,0.0
3,3,0,5,1.0,0.0,0.7142857142857143,0.0,1.0,0.7142857142857143,0.0
4,4,0,3,1.0,0.0,2.5,0.0,1.0,2.5,0.0
5,5,0,3,1.0,0.0,0.9223300970873787,0.0,1.0,0.9223300970873787,0.0
6,6,0,5,1.0,0.0,0.9693877551020408,0.0,1.0,0.9693877551020408,0.0
7,7,0,5,1.0,0.0,0.8189655172413793,0.0,1.0,0.8189655172413793,0.0
8,8,0,4,1.0,0.0,1.9791666666666667,0.0,1.0,1.9791666666666667,0.0
9,9,0,4,1.0,0.0,1.1046511627906976,0.0,1.0,1.1046511627906976,0.0
10,10,0,3,1.0,0.0,1.2179487179487178,0.0,1.0,1.2179487179487178,0.0
11,11,0,3,1.0,0.0,1.2837837837837838,0.0,1.0,1.2837837837837838,0.0
12,12,0,2,1.0,0.0,1.2337662337662338,0.0,1.0,1.2337662337662338,0.0
13,13,0,8,1.0,0.0,2.111111111111111,0.0,1.0,2.111111111111111,0.0
14,14,0,5,1.0,0.0,3.064516129032258,0.0,1.0,3.064516129032258,0.0
15,15,0,3,1.0,0.0,3.8,0.0,1.0,3.8,0.0
16,16,0,4,1.0,0.0,3.064516129032258,0.0,1.0,3.064516129032258,0.0
17,17,0,4,1.0,0.0,3.064516129032258,0.0,1.0,3.064516129032258,0.0
18,18,0,2,1.0,0.0,6.333333333333333,0.0,1.0,6.333333333333333,0.0
19,19,0,3,1.0,0.0,6.785714285714286,0.0,1.0,6.785714285714286,0.0
20,20,0,2,1.0,0.0,15.833333333333334,0.0,1.0,15.833333333333334,0.0
21,21,0,5,1.0,0.0,5.277777777777778,0.0,1.0,5.277777777777778,0.0
22,22,0,4,1.0,0.0,5.588235294117647,0.0,1.0,5.588235294117647,0.0
23,23,0,2,1.0,0.0,5.588235294117647,0.0,1.0,5.588235294117647,0.0
24,24,0,1,1.0,0.0,95.0,0.0,1.0,95.0,0.0
25,25,0,1,1.0,0.0,95.0,0.0,1.0,95.0,0.0
26,26,0,2,1.0,0.0,47.5,0.0,1.0,47.5,0.0
27,27,0,1,1.0,0.0,9.5,0.0,1.0,9.5,0.0
28,28,0,1,1.0,0.0,9.5,0.0,1.0,9.5,0.0
29,29,0,1,1.0,0.0,31.666666666666668,0.0,1.0,31.666666666666668,0.0
30,30,0,3,1.0,0.0,19.0,0.0,1.0,19.0,0.0
31,31,2,3,2.0,1.0,1.021505376344086,47.5,2.0,1.021505376344086,47.5
32,32,1,3,2.0,1.0,1.021505376344086,95.0,2.0,1.021505376344086,95.0
33,33,2,5,2.0,1.0,0.9693877551020408,47.5,2.0,0.9693877551020408,47.5
34,34,1,4,2.0,1.0,1.1046511627906976,95.0,2.0,1.1046511627906976,95.0
35,35,1,3,3.0,2.0,1.2837837837837838,31.666666666666668,3.0,1.2837837837837838,31.666666666666668
36,36,2,3,2.6666666666666665,2.0,1.2666666666666666,15.833333333333334,2.6666666666666665,1.2666666666666666,15.833333333333334
37,37,2,3,2.6666666666666665,2.0,1.2666666666666666,15.833333333333334,2.6666666666666665,1.2666666666666666,15.833333333333334
38,38,3,3,2.3333333333333335,2.0,1.2666666666666666,19.0,2.3333333333333335,1.2666666666666666,19.0
39,39,1,4,2.0,1.0,1.25,95.0,2.0,1.25,95.0
40,40,2,1,2.6666666666666665,2.0,1.25,15.833333333333334,2.6666666666666665,1.25,15.833333333333334
41,41,1,3,2.0,1.0,2.261904761904762,95.0,2.0,2.261904761904762,95.0
42,42,1,7,3.0,2.0,1.7924528301886793,19.0,3.0,1.7924528301886793,19.0
43,43,1,9,2.0,1.0,1.9,95.0,2.0,1.9,95.0
44,44,8,10,3.375,3.0,1.9791666666666667,2.878787878787879,3.375,1.9791666666666667,2.878787878787879
45,45,1,5,2.0,1.0,3.064516129032258,95.0,2.0,3.064516129032258,95.0
46,46,3,3,2.0,1.0,3.8,31.666666666666668,2.0,3.8,31.666666666666668
47,47,5,3,3.7857142857142856,4.0,3.392857142857143,1.7272727272727273,3.7857142857142856,3.392857142857143,1.7272727272727273
48,48,8,2,4.142857142857142,4.0,6.785714285714286,1.144578313253012,4.142857142857142,6.785714285714286,1.144578313253012
49,49,1,3,3.0,2.0,6.785714285714286,31.666666666666668,3.0,6.785714285714286,31.666666666666668
50,50,3,6,2.3333333333333335,2.0,2.878787878787879,19.0,2.3333333333333335,2.878787878787879,19.0
51,51,1,5,3.0,2.0,4.523809523809524,31.666666666666668,3.0,4.523809523809524,31.666666666666668
52,52,6,4,3.666666666666667,4.0,4.75,1.6964285714285714,3.666666666666667,4.75,1.6964285714285714
53,53,1,3,2.0,1.0,13.571428571428571,95.0,2.0,13.571428571428571,95.0
54,54,3,3,2.5,2.0,13.571428571428571,13.571428571428571,2.5,13.571428571428571,13.571428571428571
55,55,4,2,2.4,2.0,15.833333333333334,11.875,2.4,15.833333333333334,11.875
56,56,7,2,2.4444444444444446,2.0,15.833333333333334,7.3076923076923075,2.4444444444444446,15.833333333333334,7.3076923076923075
57,57,2,2,3.0,3.0,15.833333333333334,13.571428571428571,3.0,15.833333333333334,13.571428571428571
58,58,2,2,3.666666666666667,3.0,15.833333333333334,7.916666666666667,3.666666666666667,15.833333333333334,7.916666666666667
59,59,4,3,4.2631578947368425,5.0,11.875,0.8482142857142857,4.2631578947368425,11.875,0.8482142857142857
60,60,3,4,2.3333333333333335,2.0,5.588235294117647,19.0,2.3333333333333335,5.588235294117647,19.0
61,61,10,4,3.7333333333333334,4.0,5.588235294117647,1.4393939393939394,3.7333333333333334,5.588235294117647,1.4393939393939394
62,62,5,4,4.15,4.0,5.9375,0.9595959595959596,4.15,5.9375,0.9595959595959596
63,63,2,3,3.9,4.0,5.9375,1.7592592592592593,3.9,5.9375,1.7592592592592593
64,64,2,2,3.5,3.0,5.588235294117647,5.9375,3.5,5.588235294117647,5.9375
65,65,12,3,4.42,4.0,8.636363636363637,0.8962264150943396,4.42,8.636363636363637,0.8962264150943396
66,66,3,3,4.1875,4.0,7.916666666666667,1.2179487179487178,4.1875,7.916666666666667,1.2179487179487178
67,67,3,3,4.0,4.0,7.916666666666667,1.7592592592592593,4.0,7.916666666666667,1.7592592592592593
68,68,2,2,2.5,2.0,5.588235294117647,23.75,2.5,5.588235294117647,23.75
69,69,2,1,3.666666666666667,3.0,95.0,7.916666666666667,3.666666666666667,95.0,7.916666666666667
70,70,4,2,2.0,1.0,47.5,23.75,2.0,47.5,23.75
71,71,4,2,4.481481481481481,5.0,95.0,1.25,4.481481481481481,95.0,1.25
72,72,3,2,4.0,4.0,47.5,1.7592592592592593,4.0,47.5,1.7592592592592593
73,73,1,1,4.111111111111111,4.0,95.0,1.7924528301886793,4.111111111111111,95.0,1.7924528301886793
74,74,1,2,3.333333333333333,3.0,8.636363636363637,9.5,3.333333333333333,8.636363636363637,9.5
75,75,1,1,3.0,2.0,9.5,31.666666666666668,3.0,9.5,31.666666666666668
76,76,14,1,3.0,2.0,9.5,4.75,3.0,9.5,4.75
77,77,4,1,3.8461538461538463,4.0,9.5,1.7272727272727273,3.8461538461538463,9.5,1.7272727272727273
78,78,22,0,4.5375,4.0,0.0,0.7916666666666666,4.5375,0.0,0.7916666666666666
79,79,2,0,4.0,4.0,0.0,1.6964285714285714,4.0,0.0,1.6964285714285714
80,80,5,0,4.0,4.0,0.0,1.2666666666666666,4.0,0.0,1.2666666666666666
81,81,1,1,2.0,1.0,31.666666666666668,95.0,2.0,31.666666666666668,95.0
82,82,3,1,2.3333333333333335,2.0,31.666666666666668,19.0,2.3333333333333335,31.666666666666668,19.0
83,83,1,3,2.0,1.0,19.0,95.0,2.0,19.0,95.0
84,84,9,3,3.7586206896551726,4.0,19.0,1.3970588235294117,3.7586206896551726,19.0,1.3970588235294117
85,85,3,3,4.651162790697674,4.0,19.0,0.7089552238805971,4.651162790697674,19.0,0.7089552238805971
86,86,6,3,3.9230769230769234,4.0,19.0,1.4393939393939394,3.9230769230769234,19.0,1.4393939393939394
87,87,1,1,5.375,6.0,31.666666666666668,0.6462585034013606,5.375,31.666666666666668,0.6462585034013606
88,88,16,1,4.300970873786408,4.0,31.666666666666668,0.8715596330275229,4.300970873786408,31.666666666666668,0.8715596330275229
89,89,10,1,4.684210526315789,4.0,95.0,0.5277777777777778,4.684210526315789,95.0,0.5277777777777778
90,90,4,1,3.5,3.0,95.0,3.8,3.5,95.0,3.8
