sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain,sp_out_closeness,sp_in_closeness,guild_ntp,guild_out_closeness,guild_in_closeness
1,1,0,2,1.0,0.0,0.9029126213592233,0.0,1.0,0.9029126213592233,0.0
2,2,0,3,1.0,0.0,0.808695652173913,0.0,1.0,0.808695652173913,0.0
3,3,0,3,1.0,0.0,0.808695652173913,0.0,1.0,0.808695652173913,0.0
4,4,0,3,1.0,0.0,0.808695652173913,0.0,1.0,0.808695652173913,0.0
5,5,0,3,1.0,0.0,1.0108695652173914,0.0,1.0,1.0108695652173914,0.0
6,6,0,6,1.0,0.0,1.0108695652173914,0.0,1.0,1.0108695652173914,0.0
7,7,0,5,1.0,0.0,1.0941176470588236,0.0,1.0,1.0941176470588236,0.0
8,8,0,6,1.0,0.0,1.0,0.0,1.0,1.0,0.0
9,9,0,7,1.0,0.0,1.0333333333333334,0.0,1.0,1.0333333333333334,0.0
10,10,0,5,1.0,0.0,1.8979591836734695,0.0,1.0,1.8979591836734695,0.0
11,11,0,10,1.0,0.0,0.9489795918367347,0.0,1.0,0.9489795918367347,0.0
12,12,0,12,1.0,0.0,0.8454545454545455,0.0,1.0,0.8454545454545455,0.0
13,13,0,4,1.0,0.0,3.4444444444444446,0.0,1.0,3.4444444444444446,0.0
14,14,0,4,1.0,0.0,3.4444444444444446,0.0,1.0,3.4444444444444446,0.0
15,15,0,4,1.0,0.0,3.4444444444444446,0.0,1.0,3.4444444444444446,0.0
16,16,0,4,1.0,0.0,1.4307692307692308,0.0,1.0,1.4307692307692308,0.0
17,17,0,4,1.0,0.0,1.7547169811320755,0.0,1.0,1.7547169811320755,0.0
18,18,0,4,1.0,0.0,1.86,0.0,1.0,1.86,0.0
19,19,0,4,1.0,0.0,1.86,0.0,1.0,1.86,0.0
20,20,0,3,1.0,0.0,6.2,0.0,1.0,6.2,0.0
21,21,0,5,1.0,0.0,7.153846153846154,0.0,1.0,7.153846153846154,0.0
22,22,0,3,1.0,0.0,10.333333333333334,0.0,1.0,10.333333333333334,0.0
23,23,0,4,1.0,0.0,11.625,0.0,1.0,11.625,0.0
24,24,0,4,1.0,0.0,11.625,0.0,1.0,11.625,0.0
25,25,0,4,1.0,0.0,23.25,0.0,1.0,23.25,0.0
26,26,0,4,1.0,0.0,23.25,0.0,1.0,23.25,0.0
27,27,1,6,2.0,1.0,1.8979591836734695,93.0,2.0,1.8979591836734695,93.0
28,28,4,5,2.0,1.0,1.3098591549295775,23.25,2.0,1.3098591549295775,23.25
29,29,1,5,2.0,1.0,1.4090909090909092,93.0,2.0,1.4090909090909092,93.0
30,30,3,5,2.8333333333333335,2.0,1.6607142857142858,7.153846153846154,2.8333333333333335,1.6607142857142858,7.153846153846154
31,31,1,4,2.0,1.0,3.4444444444444446,93.0,2.0,3.4444444444444446,93.0
32,32,6,4,2.1666666666666665,1.0,3.4444444444444446,15.5,2.1666666666666665,3.4444444444444446,15.5
33,33,3,4,2.0,1.0,1.4307692307692308,31.0,2.0,1.4307692307692308,31.0
34,34,1,4,2.0,1.0,1.4307692307692308,93.0,2.0,1.4307692307692308,93.0
35,35,4,4,2.6666666666666665,2.0,1.86,7.75,2.6666666666666665,1.86,7.75
