sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain,sp_out_closeness,sp_in_closeness,guild_ntp,guild_out_closeness,guild_in_closeness
1,1,0,2,1.0,0.0,0.8807339449541285,0.0,1.0,0.8807339449541285,0.0
2,2,0,1,1.0,0.0,1.3714285714285714,0.0,1.0,1.3714285714285714,0.0
3,3,0,1,1.0,0.0,1.3714285714285714,0.0,1.0,1.3714285714285714,0.0
4,4,0,4,1.0,0.0,0.8275862068965517,0.0,1.0,0.8275862068965517,0.0
5,5,0,4,1.0,0.0,0.8275862068965517,0.0,1.0,0.8275862068965517,0.0
6,6,0,5,1.0,0.0,1.2972972972972974,0.0,1.0,1.2972972972972974,0.0
7,7,0,3,1.0,0.0,1.28,0.0,1.0,1.28,0.0
8,8,0,5,1.0,0.0,0.9056603773584906,0.0,1.0,0.9056603773584906,0.0
9,9,0,5,1.0,0.0,0.8807339449541285,0.0,1.0,0.8807339449541285,0.0
10,10,0,5,1.0,0.0,0.8807339449541285,0.0,1.0,0.8807339449541285,0.0
11,11,0,5,1.0,0.0,1.3150684931506849,0.0,1.0,1.3150684931506849,0.0
12,12,0,5,1.0,0.0,1.3150684931506849,0.0,1.0,1.3150684931506849,0.0
13,13,0,5,1.0,0.0,1.3150684931506849,0.0,1.0,1.3150684931506849,0.0
14,14,0,5,1.0,0.0,2.0869565217391304,0.0,1.0,2.0869565217391304,0.0
15,15,0,8,1.0,0.0,1.2151898734177216,0.0,1.0,1.2151898734177216,0.0
16,16,0,5,1.0,0.0,2.0,0.0,1.0,2.0,0.0
17,17,0,5,1.0,0.0,2.0,0.0,1.0,2.0,0.0
18,18,0,5,1.0,0.0,1.411764705882353,0.0,1.0,1.411764705882353,0.0
19,19,0,6,1.0,0.0,1.7142857142857142,0.0,1.0,1.7142857142857142,0.0
20,20,0,6,1.0,0.0,1.7142857142857142,0.0,1.0,1.7142857142857142,0.0
21,21,0,7,1.0,0.0,1.9591836734693877,0.0,1.0,1.9591836734693877,0.0
22,22,0,4,1.0,0.0,2.0869565217391304,0.0,1.0,2.0869565217391304,0.0
23,23,0,6,1.0,0.0,2.4,0.0,1.0,2.4,0.0
24,24,0,6,1.0,0.0,3.096774193548387,0.0,1.0,3.096774193548387,0.0
25,25,0,8,1.0,0.0,3.4285714285714284,0.0,1.0,3.4285714285714284,0.0
26,26,0,5,1.0,0.0,3.096774193548387,0.0,1.0,3.096774193548387,0.0
27,27,0,3,1.0,0.0,19.2,0.0,1.0,19.2,0.0
28,28,0,2,1.0,0.0,48.0,0.0,1.0,48.0,0.0
29,29,0,2,1.0,0.0,48.0,0.0,1.0,48.0,0.0
30,30,1,5,2.0,1.0,1.3150684931506849,96.0,2.0,1.3150684931506849,96.0
31,31,1,5,2.0,1.0,1.3150684931506849,96.0,2.0,1.3150684931506849,96.0
32,32,1,5,2.0,1.0,1.2467532467532467,96.0,2.0,1.2467532467532467,96.0
33,33,2,4,2.0,1.0,1.4545454545454546,48.0,2.0,1.4545454545454546,48.0
34,34,2,8,2.0,1.0,1.2151898734177216,48.0,2.0,1.2151898734177216,48.0
35,35,5,5,2.0,1.0,2.0,19.2,2.0,2.0,19.2
36,36,2,6,2.0,1.0,1.3333333333333333,48.0,2.0,1.3333333333333333,48.0
37,37,3,8,2.0,1.0,1.5737704918032787,32.0,2.0,1.5737704918032787,32.0
38,38,2,8,2.0,1.0,1.6,48.0,2.0,1.6,48.0
39,39,3,6,3.0,2.0,1.7142857142857142,7.384615384615385,3.0,1.7142857142857142,7.384615384615385
40,40,6,6,2.5,2.0,12.0,9.6,2.5,12.0,9.6
41,41,2,8,2.6666666666666665,2.0,1.2972972972972974,16.0,2.6666666666666665,1.2972972972972974,16.0
42,42,1,5,2.0,1.0,2.0425531914893615,96.0,2.0,2.0425531914893615,96.0
43,43,3,4,2.8333333333333335,2.0,2.0869565217391304,7.384615384615385,2.8333333333333335,2.0869565217391304,7.384615384615385
44,44,2,4,2.0,1.0,2.0,48.0,2.0,2.0,48.0
45,45,1,4,3.666666666666667,3.0,2.0869565217391304,8.727272727272727,3.666666666666667,2.0869565217391304,8.727272727272727
46,46,2,4,2.6666666666666665,2.0,2.0869565217391304,16.0,2.6666666666666665,2.0869565217391304,16.0
47,47,1,7,3.666666666666667,3.0,2.0425531914893615,8.727272727272727,3.666666666666667,2.0425531914893615,8.727272727272727
48,48,9,7,2.5,2.0,2.0869565217391304,5.647058823529412,2.5,2.0869565217391304,5.647058823529412
49,49,2,5,4.0,4.0,2.742857142857143,5.333333333333333,4.0,2.742857142857143,5.333333333333333
50,50,1,5,4.666666666666666,4.0,3.0,5.647058823529412,4.666666666666666,3.0,5.647058823529412
51,51,1,5,2.0,1.0,3.0,96.0,2.0,3.0,96.0
52,52,1,8,3.4444444444444446,3.0,3.4285714285714284,3.096774193548387,3.4444444444444446,3.4285714285714284,3.096774193548387
53,53,22,7,4.25130890052356,3.0,3.6923076923076925,0.897196261682243,4.25130890052356,3.6923076923076925,0.897196261682243
54,54,1,8,3.4444444444444446,3.0,3.2,3.096774193548387,3.4444444444444446,3.2,3.096774193548387
55,55,2,6,4.944444444444445,4.0,3.310344827586207,2.0869565217391304,4.944444444444445,3.310344827586207,2.0869565217391304
