sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain,sp_out_closeness,sp_in_closeness,guild_ntp,guild_out_closeness,guild_in_closeness
1,1,0,1,1.0,0.0,1.3970588235294117,0.0,1.0,1.3970588235294117,0.0
2,2,0,5,1.0,0.0,0.5163043478260869,0.0,1.0,0.5163043478260869,0.0
3,3,0,8,1.0,0.0,0.45023696682464454,0.0,1.0,0.45023696682464454,0.0
4,4,0,7,1.0,0.0,0.45023696682464454,0.0,1.0,0.45023696682464454,0.0
5,5,0,6,1.0,0.0,2.261904761904762,0.0,1.0,2.261904761904762,0.0
6,6,0,6,1.0,0.0,1.2179487179487178,0.0,1.0,1.2179487179487178,0.0
7,7,0,4,1.0,0.0,5.0,0.0,1.0,5.0,0.0
8,8,0,4,1.0,0.0,5.0,0.0,1.0,5.0,0.0
9,9,0,6,1.0,0.0,0.6012658227848101,0.0,1.0,0.6012658227848101,0.0
10,10,0,5,1.0,0.0,4.523809523809524,0.0,1.0,4.523809523809524,0.0
11,11,0,5,1.0,0.0,1.1176470588235294,0.0,1.0,1.1176470588235294,0.0
12,12,0,3,1.0,0.0,1.3768115942028984,0.0,1.0,1.3768115942028984,0.0
13,13,0,7,1.0,0.0,1.2337662337662338,0.0,1.0,1.2337662337662338,0.0
14,14,0,3,1.0,0.0,2.375,0.0,1.0,2.375,0.0
15,15,0,3,1.0,0.0,1.9791666666666667,0.0,1.0,1.9791666666666667,0.0
16,16,0,4,1.0,0.0,4.75,0.0,1.0,4.75,0.0
17,17,0,7,1.0,0.0,7.3076923076923075,0.0,1.0,7.3076923076923075,0.0
18,18,0,4,1.0,0.0,11.875,0.0,1.0,11.875,0.0
19,19,0,4,1.0,0.0,11.875,0.0,1.0,11.875,0.0
20,20,0,3,1.0,0.0,19.0,0.0,1.0,19.0,0.0
21,21,0,2,1.0,0.0,23.75,0.0,1.0,23.75,0.0
22,22,0,3,1.0,0.0,9.5,0.0,1.0,9.5,0.0
23,23,0,3,1.0,0.0,9.5,0.0,1.0,9.5,0.0
24,24,0,2,1.0,0.0,23.75,0.0,1.0,23.75,0.0
