sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain,sp_out_closeness,sp_in_closeness,guild_ntp,guild_out_closeness,guild_in_closeness
1,1,0,4,1.0,0.0,0.7286821705426356,0.0,1.0,0.7286821705426356,0.0
2,2,0,4,1.0,0.0,2.0,0.0,1.0,2.0,0.0
3,3,0,4,1.0,0.0,2.0,0.0,1.0,2.0,0.0
4,4,0,4,1.0,0.0,2.0,0.0,1.0,2.0,0.0
5,5,0,8,1.0,0.0,0.9894736842105263,0.0,1.0,0.9894736842105263,0.0
6,6,0,9,1.0,0.0,0.8392857142857143,0.0,1.0,0.8392857142857143,0.0
7,7,0,8,1.0,0.0,1.010752688172043,0.0,1.0,1.010752688172043,0.0
8,8,0,8,1.0,0.0,1.010752688172043,0.0,1.0,1.010752688172043,0.0
9,9,0,8,1.0,0.0,1.010752688172043,0.0,1.0,1.010752688172043,0.0
10,10,0,11,1.0,0.0,1.1898734177215189,0.0,1.0,1.1898734177215189,0.0
11,11,0,8,1.0,0.0,1.492063492063492,0.0,1.0,1.492063492063492,0.0
12,12,0,8,1.0,0.0,1.6206896551724137,0.0,1.0,1.6206896551724137,0.0
13,13,0,8,1.0,0.0,1.2702702702702702,0.0,1.0,1.2702702702702702,0.0
14,14,0,6,1.0,0.0,1.2702702702702702,0.0,1.0,1.2702702702702702,0.0
15,15,0,7,1.0,0.0,1.6785714285714286,0.0,1.0,1.6785714285714286,0.0
16,16,0,3,1.0,0.0,9.4,0.0,1.0,9.4,0.0
17,17,0,2,1.0,0.0,4.7,0.0,1.0,4.7,0.0
18,18,0,6,1.0,0.0,3.9166666666666665,0.0,1.0,3.9166666666666665,0.0
19,19,0,3,1.0,0.0,9.4,0.0,1.0,9.4,0.0
20,20,0,3,1.0,0.0,8.545454545454545,0.0,1.0,8.545454545454545,0.0
21,21,0,4,1.0,0.0,15.666666666666666,0.0,1.0,15.666666666666666,0.0
22,22,0,3,1.0,0.0,18.8,0.0,1.0,18.8,0.0
23,23,0,3,1.0,0.0,13.428571428571429,0.0,1.0,13.428571428571429,0.0
24,24,0,1,1.0,0.0,94.0,0.0,1.0,94.0,0.0
25,25,1,4,2.0,1.0,0.8034188034188035,94.0,2.0,0.8034188034188035,94.0
26,26,1,7,3.0,2.0,0.94,31.333333333333332,3.0,0.94,31.333333333333332
27,27,1,6,4.0,3.0,1.0804597701149425,15.666666666666666,4.0,1.0804597701149425,15.666666666666666
28,28,2,10,4.5,3.0,1.4461538461538461,13.428571428571429,4.5,1.4461538461538461,13.428571428571429
29,29,2,9,2.5,1.0,1.46875,47.0,2.5,1.46875,47.0
30,30,1,9,4.0,3.0,1.492063492063492,15.666666666666666,4.0,1.492063492063492,15.666666666666666
31,31,5,8,2.0,1.0,1.492063492063492,18.8,2.0,1.492063492063492,18.8
32,32,2,6,2.8333333333333335,2.0,1.6206896551724137,7.833333333333333,2.8333333333333335,1.6206896551724137,7.833333333333333
33,33,1,10,2.0,1.0,1.236842105263158,94.0,2.0,1.236842105263158,94.0
34,34,1,5,3.0,2.0,1.2533333333333334,31.333333333333332,3.0,1.2533333333333334,31.333333333333332
35,35,4,4,3.75,2.0,2.6857142857142855,7.833333333333333,3.75,2.6857142857142855,7.833333333333333
36,36,6,8,2.0,1.0,1.6491228070175439,15.666666666666666,2.0,1.6491228070175439,15.666666666666666
37,37,4,10,2.75,2.0,1.709090909090909,15.666666666666666,2.75,1.709090909090909,15.666666666666666
38,38,2,10,3.833333333333333,3.0,1.7407407407407407,7.833333333333333,3.833333333333333,1.7407407407407407,7.833333333333333
39,39,2,9,3.571428571428571,3.0,2.5405405405405403,4.476190476190476,3.571428571428571,2.5405405405405403,4.476190476190476
40,40,13,8,3.0454545454545454,2.0,4.2727272727272725,4.476190476190476,3.0454545454545454,4.2727272727272725,4.476190476190476
41,41,4,6,2.75,4.0,4.7,7.230769230769231,2.75,4.7,7.230769230769231
42,42,6,4,3.416666666666667,3.0,4.2727272727272725,2.1363636363636362,3.416666666666667,4.2727272727272725,2.1363636363636362
43,43,7,4,2.4285714285714284,4.0,3.6153846153846154,5.222222222222222,2.4285714285714284,3.6153846153846154,5.222222222222222
44,44,4,4,3.75,2.0,3.6153846153846154,7.833333333333333,3.75,3.6153846153846154,7.833333333333333
45,45,3,4,2.3333333333333335,2.0,3.6153846153846154,18.8,2.3333333333333335,3.6153846153846154,18.8
46,46,7,3,2.571428571428571,2.0,3.4814814814814814,6.266666666666667,2.571428571428571,3.4814814814814814,6.266666666666667
47,47,4,4,3.3076923076923075,2.0,2.5405405405405403,3.9166666666666665,3.3076923076923075,2.5405405405405403,3.9166666666666665
48,48,1,2,2.0,1.0,4.7,94.0,2.0,4.7,94.0
49,49,1,6,3.888888888888889,3.0,3.9166666666666665,2.41025641025641,3.888888888888889,3.9166666666666665,2.41025641025641
50,50,2,5,4.6,4.0,4.7,1.6785714285714286,4.6,4.7,1.6785714285714286
51,51,7,5,2.7142857142857144,3.0,4.7,7.833333333333333,2.7142857142857144,4.7,7.833333333333333
52,52,3,5,4.230769230769231,4.0,4.7,2.35,4.230769230769231,4.7,2.35
53,53,12,6,2.75,2.0,4.476190476190476,4.7,2.75,4.476190476190476,4.7
54,54,9,4,2.7777777777777777,2.0,5.222222222222222,5.529411764705882,2.7777777777777777,5.222222222222222,5.529411764705882
55,55,13,4,3.2608695652173916,2.0,5.222222222222222,3.032258064516129,3.2608695652173916,5.222222222222222,3.032258064516129
56,56,3,3,3.75,3.0,9.4,2.0434782608695654,3.75,9.4,2.0434782608695654
57,57,1,4,5.0,4.0,7.230769230769231,9.4,5.0,7.230769230769231,9.4
58,58,8,4,3.666666666666667,3.0,7.230769230769231,1.4242424242424243,3.666666666666667,7.230769230769231,1.4242424242424243
59,59,1,3,2.0,1.0,7.833333333333333,94.0,2.0,7.833333333333333,94.0
60,60,2,3,2.8333333333333335,2.0,7.833333333333333,7.833333333333333,2.8333333333333335,7.833333333333333,7.833333333333333
61,61,2,3,4.6,4.0,7.833333333333333,1.6785714285714286,4.6,7.833333333333333,1.6785714285714286
62,62,5,4,3.0,3.0,7.833333333333333,3.4814814814814814,3.0,7.833333333333333,3.4814814814814814
63,63,6,4,4.0576923076923075,4.0,7.833333333333333,1.1898734177215189,4.0576923076923075,7.833333333333333,1.1898734177215189
64,64,1,3,3.0,2.0,8.545454545454545,31.333333333333332,3.0,8.545454545454545,31.333333333333332
65,65,2,3,3.5,2.0,8.545454545454545,23.5,3.5,8.545454545454545,23.5
66,66,7,3,2.857142857142857,1.0,8.545454545454545,13.428571428571429,2.857142857142857,8.545454545454545,13.428571428571429
67,67,5,4,3.5185185185185186,3.0,7.833333333333333,1.8076923076923077,3.5185185185185186,7.833333333333333,1.8076923076923077
68,68,4,3,3.0,4.0,13.428571428571429,4.086956521739131,3.0,13.428571428571429,4.086956521739131
69,69,7,3,3.685185185185185,3.0,18.8,0.9690721649484536,3.685185185185185,18.8,0.9690721649484536
70,70,2,3,2.5,2.0,18.8,23.5,2.5,18.8,23.5
71,71,7,3,3.5757575757575757,3.0,18.8,1.6206896551724137,3.5757575757575757,18.8,1.6206896551724137
72,72,34,3,4.115241635687733,2.0,23.5,0.831858407079646,4.115241635687733,23.5,0.831858407079646
73,73,11,3,4.0843373493975905,3.0,18.8,0.831858407079646,4.0843373493975905,18.8,0.831858407079646
74,74,9,3,4.105263157894736,3.0,23.5,0.5562130177514792,4.105263157894736,23.5,0.5562130177514792
75,75,6,3,4.454545454545455,3.0,18.8,1.2533333333333334,4.454545454545455,18.8,1.2533333333333334
76,76,4,2,3.75,2.0,15.666666666666666,7.833333333333333,3.75,15.666666666666666,7.833333333333333
77,77,8,2,3.744186046511628,3.0,23.5,1.540983606557377,3.744186046511628,23.5,1.540983606557377
78,78,12,2,3.642857142857143,3.0,23.5,1.4461538461538461,3.642857142857143,23.5,1.4461538461538461
79,79,9,2,4.290909090909091,3.0,23.5,1.2702702702702702,4.290909090909091,23.5,1.2702702702702702
80,80,12,2,4.202898550724638,3.0,23.5,0.7899159663865546,4.202898550724638,23.5,0.7899159663865546
81,81,5,1,3.0,3.0,31.333333333333332,9.4,3.0,31.333333333333332,9.4
82,82,6,0,4.454545454545455,3.0,0.0,1.2533333333333334,4.454545454545455,0.0,1.2533333333333334
83,83,13,0,3.596774193548387,3.0,0.0,1.4242424242424243,3.596774193548387,0.0,1.4242424242424243
84,84,1,1,2.0,1.0,94.0,94.0,2.0,94.0,94.0
85,85,4,1,3.230769230769231,2.0,94.0,6.714285714285714,3.230769230769231,94.0,6.714285714285714
86,86,23,1,3.3728813559322033,2.0,94.0,2.292682926829268,3.3728813559322033,94.0,2.292682926829268
87,87,6,1,3.972972972972973,3.0,94.0,0.8392857142857143,3.972972972972973,94.0,0.8392857142857143
88,88,6,1,4.028169014084507,3.0,94.0,0.6225165562913907,4.028169014084507,94.0,0.6225165562913907
89,89,6,1,3.5517241379310347,3.0,94.0,1.8076923076923077,3.5517241379310347,94.0,1.8076923076923077
90,90,5,1,3.607142857142857,3.0,94.0,1.8431372549019607,3.607142857142857,94.0,1.8431372549019607
91,91,11,1,4.215277777777778,3.0,0.0,0.46534653465346537,4.215277777777778,0.0,0.46534653465346537
92,92,16,1,4.0785340314136125,3.0,94.0,0.5911949685534591,4.0785340314136125,94.0,0.5911949685534591
93,93,4,1,3.85,4.0,94.0,1.0930232558139534,3.85,94.0,1.0930232558139534
94,94,2,0,2.5,2.0,0.0,23.5,2.5,0.0,23.5
95,95,1,0,2.0,1.0,0.0,94.0,2.0,0.0,94.0
