trophospecies_id,sp_name,guild,n_lumped,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain,sp_out_closeness,sp_in_closeness,guild_ntp,guild_out_closeness,guild_in_closeness
1,1,aquatic detritus,1,0,10,1.0,0.0,2.25,0.0,1.0,2.25,0.0
2,2,aquatic heterotroph bacteria,1,0,6,1.0,0.0,4.5,0.0,1.0,4.5,0.0
3,3,sulfate-reducing bacteria,1,0,3,1.0,0.0,9.0,0.0,1.0,9.0,0.0
4,4,aquatic protozoa,1,0,4,1.0,0.0,6.75,0.0,1.0,6.75,0.0
5,5,Anechosoma,1,0,4,1.0,0.0,6.75,0.0,1.0,6.75,0.0
6,6;11,aquatic unicellular/small algae (general),2,0,3,1.0,0.0,9.0,0.0,1.0,7.38,0.0
7,7,aquatic unicellular/small algae (general),1,0,4,1.0,0.0,6.75,0.0,1.0,7.38,0.0
8,8,aquatic unicellular/small algae (general),1,0,5,1.0,0.0,5.4,0.0,1.0,7.38,0.0
9,9,aquatic unicellular/small algae (general),1,0,3,1.0,0.0,9.0,0.0,1.0,7.38,0.0
10,10,aquatic unicellular/small algae (general),1,0,4,1.0,0.0,6.75,0.0,1.0,7.38,0.0
12,12;13;14;15;16,benthic filamentous algae,5,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
17,17,other benthic/epiphytic algae,1,2,1,2.5,1.0,0.0,27.0,2.4166666666666665,4.725,18.5625
18,18,other benthic/epiphytic algae,1,3,1,2.6666666666666665,2.0,0.0,6.75,2.4166666666666665,4.725,18.5625
19,19,other benthic/epiphytic algae,1,1,1,2.0,1.0,5.4,27.0,2.4166666666666665,4.725,18.5625
20,20,other benthic/epiphytic algae,1,2,2,2.5,1.0,13.5,13.5,2.4166666666666665,4.725,18.5625
21,21,charophytes,1,1,0,3.0,2.0,0.0,5.4,3.0,0.0,5.4
22,22;23;24;33,partially terrestrial epilithic/epiphytic algae,4,1,0,2.0,1.0,0.0,27.0,2.0,0.0,27.0
25,25,aquatic saprotrophs,1,2,0,2.0,1.0,0.0,13.5,2.0,0.0,12.6
26,26,aquatic saprotrophs,1,2,0,2.0,1.0,0.0,13.5,2.0,0.0,12.6
27,27;35,aquatic saprotrophs,2,1,0,2.0,1.0,0.0,27.0,2.0,0.0,12.6
28,28,aquatic saprotrophs,1,6,0,2.0,1.0,0.0,4.5,2.0,0.0,12.6
29,29,aquatic saprotrophs,1,6,0,2.0,1.0,0.0,4.5,2.0,0.0,12.6
30,30,small algae parasites,1,1,0,2.0,1.0,0.0,27.0,2.0,0.0,27.0
31,31,aquatic macrophyte parasites,1,9,0,2.0,1.0,0.0,3.0,2.0,0.0,3.0
32,32,aquatic nematodes,1,1,0,2.0,1.0,0.0,27.0,2.0,0.0,27.0
34,34,swimming filter feeders,1,10,0,2.0,1.0,0.0,2.7,2.0,0.0,2.7
36,36;37,arthropod omnivores,2,1,0,2.0,1.0,0.0,27.0,2.0,0.0,27.0
38,38,benthic predators,1,2,0,2.0,1.0,0.0,13.5,2.0,0.0,13.5
