trophospecies_id,sp_name,guild,n_lumped,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain,sp_out_closeness,sp_in_closeness,guild_ntp,guild_out_closeness,guild_in_closeness
1,1,aquatic detritus,1,0,8,1.0,0.0,3.0,0.0,1.0,3.0,0.0
2,2,aquatic heterotroph bacteria,1,0,9,1.0,0.0,2.727272727272727,0.0,1.0,2.727272727272727,0.0
3,3,sulfate-reducing bacteria,1,0,8,1.0,0.0,3.0,0.0,1.0,3.0,0.0
4,4,aquatic protozoa,1,0,8,1.0,0.0,3.0,0.0,1.0,3.0,0.0
5,5,Anechosoma,1,0,6,1.0,0.0,3.75,0.0,1.0,3.75,0.0
6,6,aquatic unicellular/small algae (general),1,0,5,1.0,0.0,4.285714285714286,0.0,1.0,3.3359307359307357,0.0
7,7,aquatic unicellular/small algae (general),1,0,7,1.0,0.0,3.3333333333333335,0.0,1.0,3.3359307359307357,0.0
8,8,aquatic unicellular/small algae (general),1,0,7,1.0,0.0,3.3333333333333335,0.0,1.0,3.3359307359307357,0.0
9,9,aquatic unicellular/small algae (general),1,0,9,1.0,0.0,2.727272727272727,0.0,1.0,3.3359307359307357,0.0
10,10,aquatic unicellular/small algae (general),1,0,8,1.0,0.0,3.0,0.0,1.0,3.3359307359307357,0.0
11,11,planktic large colonial algae,1,0,7,1.0,0.0,3.3333333333333335,0.0,1.0,3.3333333333333335,0.0
12,12;14;15,benthic filamentous algae,3,0,2,1.0,0.0,7.5,0.0,1.0,7.0,0.0
13,13,benthic filamentous algae,1,0,2,1.0,0.0,7.5,0.0,1.0,7.0,0.0
16,16,benthic filamentous algae,1,0,3,1.0,0.0,6.0,0.0,1.0,7.0,0.0
17,17;20;22,other benthic/epiphytic algae,3,1,0,2.0,1.0,0.0,30.0,2.0,15.0,30.0
18,18;19;23;24,other benthic/epiphytic algae,4,1,1,2.0,1.0,30.0,30.0,2.0,15.0,30.0
21,21,charophytes,1,9,0,3.0,2.0,0.0,0.8108108108108109,3.0,0.0,0.8108108108108109
25,25,aquatic saprotrophs,1,5,1,2.0,1.0,30.0,6.0,2.0,24.0,4.4
26,26,aquatic saprotrophs,1,10,1,2.0,1.0,30.0,3.0,2.0,24.0,4.4
27,27,aquatic saprotrophs,1,6,0,2.0,1.0,0.0,5.0,2.0,24.0,4.4
28,28,aquatic saprotrophs,1,10,1,2.0,1.0,30.0,3.0,2.0,24.0,4.4
29,29,aquatic saprotrophs,1,6,1,2.0,1.0,30.0,5.0,2.0,24.0,4.4
30,30,small algae parasites,1,3,1,2.0,1.0,30.0,10.0,2.0,30.0,10.0
31,31,aquatic macrophyte parasites,1,2,0,2.0,1.0,0.0,15.0,2.0,0.0,15.0
32,32,aquatic nematodes,1,3,0,2.0,1.0,0.0,10.0,2.0,0.0,10.0
33,33,swimming filter feeders,1,1,0,2.0,1.0,0.0,30.0,2.0,0.0,16.363636363636363
34,34,swimming filter feeders,1,11,0,2.0,1.0,0.0,2.727272727272727,2.0,0.0,16.363636363636363
35,35,swimming scrapers,1,1,0,2.0,1.0,0.0,30.0,2.0,0.0,30.0
36,36,arthropod omnivores,1,13,1,2.0,1.0,30.0,2.3076923076923075,2.0,30.0,3.2967032967032965
37,37,arthropod omnivores,1,7,1,2.0,1.0,30.0,4.285714285714286,2.0,30.0,3.2967032967032965
38,38,benthic predators,1,9,1,2.0,1.0,30.0,3.3333333333333335,2.0,30.0,3.3333333333333335
