trophospecies_id,sp_name,guild,n_lumped,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain,sp_out_closeness,sp_in_closeness,guild_ntp,guild_out_closeness,guild_in_closeness
1,Allacma fusca,Collembola,1,3,23,2.0,1.0,1.6307692307692307,35.333333333333336,2.856248054777466,1.5568571061696581,33.109676474893874
2,Folsomia quadrioculata,Collembola,1,1,23,2.0,1.0,1.536231884057971,106.0,2.856248054777466,1.5568571061696581,33.109676474893874
3,Isotomiella minor,Collembola,1,4,19,3.2857142857142856,2.0,1.3766233766233766,10.6,2.856248054777466,1.5568571061696581,33.109676474893874
4,Lepidocyrtus lanuginosus;Entomobrya cf. multifasciata;Entomobryidae juv.,Collembola,3,1,23,2.0,1.0,1.6307692307692307,106.0,2.856248054777466,1.5568571061696581,33.109676474893874
5,Megalothorax minimus,Collembola,1,5,22,3.125,2.0,1.7666666666666666,9.636363636363637,2.856248054777466,1.5568571061696581,33.109676474893874
6,Mesaphorura sp.,Collembola,1,5,22,3.5882352941176467,2.0,1.7666666666666666,4.608695652173913,2.856248054777466,1.5568571061696581,33.109676474893874
7,Micranurida pygmaea,Collembola,1,5,22,3.5882352941176467,2.0,1.4929577464788732,4.608695652173913,2.856248054777466,1.5568571061696581,33.109676474893874
8,Parisotoma notabilis,Collembola,1,4,18,3.2857142857142856,2.0,1.358974358974359,10.6,2.856248054777466,1.5568571061696581,33.109676474893874
9,Lithobius sp4,Chilopoda,1,47,14,3.892561983471074,4.0,2.717948717948718,0.6463414634146342,3.8820224093739526,2.5338795630896063,0.6425335514477574
10,Scolopendrella sp./subnuda {s},Symphyla,1,8,23,2.5,1.0,2.0,13.25,2.5,2.0,13.25
11,Notiophilus biguttatus,Coleoptera,1,37,8,3.894230769230769,3.0,1.962962962962963,0.6091954022988506,3.0547011408818334,3.1959019709495373,31.734941855785117
12,Agriotes aterrimus (juv),Coleoptera,1,1,15,2.0,1.0,3.4193548387096775,106.0,3.0547011408818334,3.1959019709495373,31.734941855785117
13,Agriotes sp. (juv),Coleoptera,1,1,20,2.0,1.0,4.076923076923077,106.0,3.0547011408818334,3.1959019709495373,31.734941855785117
14,Dalopius marginatus (juv) {m},Coleoptera,1,1,28,2.0,1.0,3.3125,106.0,3.0547011408818334,3.1959019709495373,31.734941855785117
15,Atheta sp. (juv),Coleoptera,1,38,29,3.8956043956043955,2.0,3.3125,1.6825396825396826,3.0547011408818334,3.1959019709495373,31.734941855785117
16,Geostiba circellaris,Coleoptera,1,34,22,3.9365079365079367,7.0,4.608695652173913,0.507177033492823,3.0547011408818334,3.1959019709495373,31.734941855785117
17,Othius sp. (juv),Coleoptera,1,34,16,3.88135593220339,7.0,3.6551724137931036,0.5096153846153846,3.0547011408818334,3.1959019709495373,31.734941855785117
18,Gnaphosidae (juv),Araneae,1,29,12,3.9074074074074074,5.0,3.212121212121212,0.5578947368421052,3.918931166118791,3.714647222745048,0.7882522644187062
19,Linyphiidae (juv),Araneae,1,33,23,3.9302325581395348,2.0,4.608695652173913,1.2771084337349397,3.918931166118791,3.714647222745048,0.7882522644187062
20,Microneta viaria (ad),Araneae,1,30,17,3.927710843373494,7.0,3.925925925925926,0.49765258215962443,3.918931166118791,3.714647222745048,0.7882522644187062
21,Neobisium carcinoides (ad),Pseudoscorpiones,1,33,20,3.9261363636363633,7.0,4.24,0.5047619047619047,3.9248168156979633,4.158461538461538,0.5059694691273638
22,Neobisium sp,Pseudoscorpiones,1,34,19,3.9234972677595628,7.0,4.076923076923077,0.507177033492823,3.9248168156979633,4.158461538461538,0.5059694691273638
23,Phalangiidae (juv),Opiliones,1,33,10,3.8846153846153846,5.0,2.0384615384615383,0.572972972972973,3.8846153846153846,2.0384615384615383,0.572972972972973
24,Robertus lividus (ad),Araneae,1,35,9,3.8934010152284264,3.0,2.0,0.5955056179775281,3.918931166118791,3.714647222745048,0.7882522644187062
25,Tapinocyba insecta (ad),Araneae,1,30,20,3.9529411764705884,7.0,4.416666666666667,0.5,3.918931166118791,3.714647222745048,0.7882522644187062
26,Arctoseius magnanalis (ad),Mesostigmata,1,24,24,3.8529411764705883,2.0,1.8596491228070176,2.3555555555555556,3.772631773237836,2.089288071123492,2.9225712257135443
27,Hypoaspis aculeifer (ad),Mesostigmata,1,35,22,3.878787878787879,2.0,2.4651162790697674,1.8928571428571428,3.772631773237836,2.089288071123492,2.9225712257135443
28,Leitneria granulata (juv),Mesostigmata,1,9,23,3.757575757575758,2.0,1.4929577464788732,3.7857142857142856,3.772631773237836,2.089288071123492,2.9225712257135443
29,Macrocheles cf opacus aciculatus (ad),Mesostigmata,1,6,23,3.5238095238095237,2.0,2.717948717948718,4.416666666666667,3.772631773237836,2.089288071123492,2.9225712257135443
30,Pachylaelaps longisetosus (ad);Macrocheles opacus (ad),Mesostigmata,2,6,24,3.5238095238095237,2.0,2.789473684210526,4.416666666666667,3.772631773237836,2.089288071123492,2.9225712257135443
31,Pergamasinae (juv) {xs},Mesostigmata,1,12,24,3.8260869565217392,3.0,1.6307692307692307,2.9444444444444446,3.772631773237836,2.089288071123492,2.9225712257135443
32,Trachytes aegrota (ad),Mesostigmata,1,5,21,3.5882352941176467,2.0,2.25531914893617,4.608695652173913,3.772631773237836,2.089288071123492,2.9225712257135443
33,Uropoda minima (ad),Mesostigmata,1,5,17,3.5882352941176467,2.0,1.6307692307692307,4.608695652173913,3.772631773237836,2.089288071123492,2.9225712257135443
