trophospecies_id,n_lumped,sp_name,guild,family,sp_id
76,1,bacterivor nematodes,Basal,Nematoda,406
77,1,fungivor nematodes,Basal,Nematoda,407
78,1,root feeding nematodes,Basal,Nematoda,408
79,1,predatious nematodes,Basal,Nematoda,409
80,1,omniv. Nematodes,Basal,Nematoda,410
81,1,bacteria,Basal,Bacteria,411
82,3,flagelata;ciliata;amoeba,Basal,Protozoa,412;413;414
85,1,algae,Basal,Algae,415
86,1,enchitraeidae,Enchitraeidae,Enchitraeidae,416
87,1,dead organic matter detritus,Basal detritus,detritus,417
88,1,litter detritus,Basal detritus,detritus,442
89,1,Julidae spec,Diplopoda,Julidae,486
90,1,Pterostichus spec.,Coleoptera,Carabidae,543
91,1,Hahniidae (juv),Araneae,Hahniidae,578
93,1,Lithobius sp2 {l},Chilopoda,Lithobiidae,706
94,1,Lithobius sp3 {m},Chilopoda,Lithobiidae,707
95,1,Scutigerella immaculata {m},Symphyla,Scutigerellidae,718
96,1,Parasitidae (juv) {s},Mesostigmata,Parasitidae,734
99,1,Campodea sp {l},Diplura,Campodeidae,749
100,1,Trichoniscus pusillus {m},Isopoda,Trichoniscidae,750
101,1,Allaiulus nitidus {xxl},Diplopoda,Julidae,753
102,1,Discus rotundatus juv,Gastropoda,Patulidae,812
103,1,Nesovitrea hammonis,Gastropoda,Oxychilidae,813
104,1,Arion silvaticus,Gastropoda,Arionidae,815
105,1,Monachoides incarnatus,Gastropoda,Hygromiidae,818
106,1,Limacidae spec,Gastropoda,Limacidae,822
107,1,Helicidae spec juv,Gastropoda,Helicidae,825
108,2,Aegopinella nitidula;Aegopinella nitidula juv,Gastropoda,Oxychilidae,830;831
110,1,Clausilia bidentata,Gastropoda,Clausiliidae,832
111,1,Gastropoda spec juv,Gastropoda,Gastopoda spec,835
112,1,Macrogastra ventricosa,Gastropoda,Clausiliidae,840
113,1,Arianta arbustorum,Gastropoda,Helicidae,841
114,1,Cantharidae spec,Coleoptera,Cantharidae,851
116,1,Curculionidae spec,Coleoptera,Curculionidae,855
117,1,Staphylinidae spec,Coleoptera,Stapylinidae,858
118,1,Elateridae spec,Coleoptera,Elateridae,861
119,1,Calathus melanocephalus,Coleoptera,Carabidae,862
120,1,Coleoptera spec,Coleoptera,Coleoptera spec,863
121,1,Brachysomus spec,Coleoptera,Curculionidae,864
122,1,Cylisticus spec,Isopoda,Cylisticidae,910
123,1,Trichoniscus spec,Isopoda,Trichoniscidae,911
125,1,Glomeris spec,Diplopoda,Glomeridae,920
126,1,Chilopoda spec,Chilopoda,Chilopoda spec,921
127,1,Agelenidae spec juv,Araneae,Agelenidae,932
128,1,Harpactea lepida (juv),Araneae,Dysderidae,933
129,1,Harpactea lepida (ad),Araneae,Dysderidae,934
130,1,Histopona torpida,Araneae,Agelenidae,937
131,1,Theridiidae juv spec,Araneae,Theridiidae,942
132,1,Walckenaeria nudipalpis,Araneae,Linyphiidae,943
