trophospecies_id,sp_name,guild,n_lumped,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain,sp_out_closeness,sp_in_closeness,guild_ntp,guild_out_closeness,guild_in_closeness
1,Allacma fusca,Collembola,1,3,17,2.0,1.0,1.8153846153846154,39.333333333333336,2.6315776310524206,1.7218480880511853,45.83466026726897
2,Desoria violacea,Collembola,1,3,16,2.0,1.0,1.7878787878787878,39.333333333333336,2.6315776310524206,1.7218480880511853,45.83466026726897
3,Entomobrya marginata/lanuginosa,Collembola,1,1,13,2.0,1.0,1.710144927536232,118.0,2.6315776310524206,1.7218480880511853,45.83466026726897
4,Folsomia fimetaria;Folsomia litsteri;Folsomia quadrioculata,Collembola,3,1,16,2.0,1.0,1.6388888888888888,118.0,2.6315776310524206,1.7218480880511853,45.83466026726897
7,Friesea truncata,Collembola,1,5,13,3.5882352941176467,2.0,1.5733333333333333,5.130434782608695,2.6315776310524206,1.7218480880511853,45.83466026726897
8,Isotomiella minor;Parisotoma notabilis,Collembola,2,4,13,3.2857142857142856,2.0,1.5733333333333333,11.8,2.6315776310524206,1.7218480880511853,45.83466026726897
9,Lepidocyrtus lanuginosus,Collembola,1,1,16,2.0,1.0,1.7878787878787878,118.0,2.6315776310524206,1.7218480880511853,45.83466026726897
10,Megalothorax minimus,Collembola,1,5,20,3.125,2.0,1.9666666666666666,10.727272727272727,2.6315776310524206,1.7218480880511853,45.83466026726897
11,Mesaphorura sp.;Micranurida granulata,Collembola,2,5,20,3.5882352941176467,2.0,1.9666666666666666,5.130434782608695,2.6315776310524206,1.7218480880511853,45.83466026726897
13,Micraphorura absoloni,Collembola,1,4,10,2.8333333333333335,2.0,1.5128205128205128,11.8,2.6315776310524206,1.7218480880511853,45.83466026726897
15,Protaphorura armata,Collembola,1,4,7,2.8333333333333335,2.0,1.5733333333333333,11.8,2.6315776310524206,1.7218480880511853,45.83466026726897
16,Sminthurinus aureus,Collembola,1,4,15,2.0,1.0,1.6164383561643836,29.5,2.6315776310524206,1.7218480880511853,45.83466026726897
17,Stenaphorura denisi,Collembola,1,5,15,3.5882352941176467,2.0,1.6164383561643836,5.130434782608695,2.6315776310524206,1.7218480880511853,45.83466026726897
18,Tomocerus vulgaris,Collembola,1,1,20,2.0,1.0,1.9666666666666666,118.0,2.6315776310524206,1.7218480880511853,45.83466026726897
19,Lithobius crassipes,Chilopoda,1,58,11,3.8282828282828283,3.0,1.2826086956521738,0.686046511627907,3.8265497688214736,2.0229888703821737,0.7282037963112693
20,Lithobius cf. crassipes juv,Chilopoda,1,68,22,3.8328358208955224,3.0,2.3137254901960786,0.7195121951219512,3.8265497688214736,2.0229888703821737,0.7282037963112693
21,Lithobius mutabilis,Chilopoda,1,58,5,3.8233333333333333,3.0,1.1683168316831682,0.686046511627907,3.8265497688214736,2.0229888703821737,0.7282037963112693
22,Lithobius cf. mutabilis juv,Chilopoda,1,61,15,3.8274760383386583,3.0,1.8153846153846154,0.6982248520710059,3.8265497688214736,2.0229888703821737,0.7282037963112693
23,Lithobius sp1 {s},Chilopoda,1,42,27,3.796511627906977,2.0,2.8095238095238093,1.4216867469879517,3.8265497688214736,2.0229888703821737,0.7282037963112693
24,Lithobius sp2 {s},Chilopoda,1,49,26,3.838709677419355,7.0,3.0256410256410255,0.4083044982698962,3.8265497688214736,2.0229888703821737,0.7282037963112693
