trophospecies_id,n_lumped,sp_name,guild,family,sp_id
70,1,Veigaia nemorensis (juv),Mesostigmata,Veigaiaidae,264
71,1,Zercon cf gurensis sp1 (ad),Mesostigmata,Zerconidae,266
72,1,Zercon sp (juv),Mesostigmata,Zerconidae,268
73,1,Aporrectodea caliginosa (ad),Lumbricidae,Lumbricidae,271
74,3,Aporrectodea rosea (ad);Aporrectodea rosea (juv);Octolasion tyrtaeum (juv) {xxl},Lumbricidae,Lumbricidae,274;275;748
76,1,Dendrobaena octaedra (ad),Lumbricidae,Lumbricidae,289
77,1,Dendrobaena pygmaea (ad),Lumbricidae,Lumbricidae,293
78,1,Achipteria coleoptrata,Oribatida,Achipteriidae,295
79,1,Allosuctobelba grandis,Oribatida,Suctobelbidae,296
80,1,Amerus polonicus,Oribatida,Ameridae,297
81,1,Atropacarus striculus,Oribatida,Phthiracaridae,298
82,8,Berniniella bicarinata;Neotrichoppia confinis;Oppiella nova;Oppiella subpectinata;Oppiella marginedentata;Oppiella obsoleta;Suctobelba altvateri;Suctobelbella spp.,Oribatida,Oppiidae;Suctobelbidae,300;333;338;339;340;341;366;625
83,1,Brachychthoniidae spp.,Oribatida,Brachychthoniidae,302
84,2,Chamobates cuspidatus;Chamobates voigtsi,Oribatida,Chamobatidae,307;308
86,2,Damaeus riparius;Phthiracarus compressus,Oribatida,Damaeidae;Phthiracaridae,311;348
87,1,Eniochthonius minutissimus,Oribatida,Eniochthoniidae,313
88,1,Eulohmannia ribagai,Oribatida,Eulohmanniidae,314
89,1,Fosseremus laciniatus,Oribatida,Damaeolidae,318
90,2,Hypochthonius luteus;Oppiella falcata,Oribatida,Hypochthoniidae;Oppiidae,321;337
91,1,Hypochthonius rufulus,Oribatida,Hypochthoniidae,322
92,1,Oribatida juv.,Oribatida,,323
93,1,Microppia minus,Oribatida,Oppiidae,331
94,1,Nanhermannia nana,Oribatida,Nanhermanniidae,332
96,1,Nothrus silvestris,Oribatida,Nothridae,335
102,1,Oribatula tibialis,Oribatida,Oribatulidae,343
104,1,Quadroppia monstruosa,Oribatida,Quadroppiidae,356
105,1,Quadroppia quadricarinata,Oribatida,Quadroppiidae,357
106,1,Steganacarus magnus,Oribatida,Phthiracaridae,365
108,2,Tectocepheus minor;Tectocepheus velatus alatus,Oribatida,Tectocepheidae,371;372
110,2,Ligidium hypnorum;Julidae spec,Isopoda;Diplopoda,Ligiidae;Julidae,379;486
111,1,Tachypodoiulus niger,Diplopoda,Julidae,399
112,1,plants,Basal,Plants,401
113,1,roots,Basal,Roots,402
114,1,root exudates,Basal,Roots,403
115,1,mykorrhiza,Basal,Fungi,404
116,1,saphrophytes,Basal,Fungi,405
117,1,bacterivor nematodes,Basal,Nematoda,406
118,1,fungivor nematodes,Basal,Nematoda,407
119,1,root feeding nematodes,Basal,Nematoda,408
120,1,predatious nematodes,Basal,Nematoda,409
121,1,omniv. Nematodes,Basal,Nematoda,410
122,1,bacteria,Basal,Bacteria,411
123,3,flagelata;ciliata;amoeba,Basal,Protozoa,412;413;414
126,1,algae,Basal,Algae,415
127,1,enchitraeidae,Enchitraeidae,Enchitraeidae,416
128,1,dead organic matter detritus,Basal detritus,detritus,417
129,1,litter detritus,Basal detritus,detritus,442
131,1,Clubionidae (juv),Araneae,Clubionidae,584
133,1,Lithobius curtipes {l},Chilopoda,Lithobiidae,702
134,1,Lithobius sp3 {m},Chilopoda,Lithobiidae,707
135,1,Scutigerella immaculata {s},Symphyla,Scutigerellidae,717
136,1,Trachytes pauperior (ad) {s},Mesostigmata,Trachytidae,738
138,1,Campodea sp {l},Diplura,Campodeidae,749
139,1,Trichoniscus pusillus {l},Isopoda,Trichoniscidae,751
140,1,Allaiulus nitidus juv,Diplopoda,Julidae,752
141,1,Allaiulus nitidus {xxl},Diplopoda,Julidae,753
142,2,Arion silvaticus;Arion intermedicus,Gastropoda,Arionidae,815;845
143,1,Monachoides incarnatus,Gastropoda,Hygromiidae,818
144,1,Limacidae spec,Gastropoda,Limacidae,822
145,1,Cochlodina laminata,Gastropoda,Clausiliidae,823
147,1,Lehmannia marginata,Gastropoda,Limacidae,846
148,1,Staphylinidae spec,Coleoptera,Stapylinidae,858
149,1,Carabidae spec juv,Coleoptera,Carabidae,865
150,1,Cychrus attenuatus,Coleoptera,Carabidae,868
151,1,Nitidulidae spec,Coleoptera,Nitidulidae,878
152,2,Cylisticus spec;Philoscia muscorum,Isopoda,Cylisticidae;Philosciidae,910;914
153,1,Trichoniscus spec,Isopoda,Trichoniscidae,911
155,1,Porcellio spec,Isopoda,Porcellionidae,915
156,1,Porcellio conspersum,Isopoda,Porcellionidae,917
157,1,Glomeris spec,Diplopoda,Glomeridae,920
158,1,Chilopoda spec,Chilopoda,Chilopoda spec,921
159,1,Agelenidae spec juv,Araneae,Agelenidae,932
160,1,Harpactea lepida (juv),Araneae,Dysderidae,933
161,1,Harpactea lepida (ad),Araneae,Dysderidae,934
162,1,Walckenaeria furcillata,Araneae,Linyphiidae,935
163,1,Euophrys frontalis,Araneae,Salticidae,936
164,1,Histopona torpida,Araneae,Agelenidae,937
165,1,Theridiidae juv spec,Araneae,Theridiidae,942
166,1,Araneidae spec juv,Araneae,Araneidae,959
167,1,Donacochara speciosa,Araneae,Linyphiidae,968
168,1,Gonatium rubens,Araneae,Linyphiidae,969
