trophospecies_id,sp_name,guild,n_lumped,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain,sp_out_closeness,sp_in_closeness,guild_ntp,guild_out_closeness,guild_in_closeness
1,Entomobrya marginata/lanuginosa,Collembola,1,1,9,2.0,1.0,1.894736842105263,72.0,2.687289915966386,1.951463530805825,33.320632411067194
2,Folsomia quadrioculata,Collembola,1,1,10,2.0,1.0,1.8461538461538463,72.0,2.687289915966386,1.951463530805825,33.320632411067194
3,Isotomiella minor,Collembola,1,4,9,3.2857142857142856,2.0,1.8,7.2,2.687289915966386,1.951463530805825,33.320632411067194
4,Lepidocyrtus cyaneus;Lepidocyrtus lanuginosus,Collembola,2,1,9,2.0,1.0,2.0,72.0,2.687289915966386,1.951463530805825,33.320632411067194
6,Lipothrix (Sphyrotheca) lubbocki,Collembola,1,4,9,2.0,1.0,2.1176470588235294,18.0,2.687289915966386,1.951463530805825,33.320632411067194
7,Megalothorax minimus,Collembola,1,5,9,3.125,2.0,2.25,6.545454545454546,2.687289915966386,1.951463530805825,33.320632411067194
8,Mesaphorura sp.;Paratullbergia callipygos;Mesaphorura macrochaeta;Mesaphorura sylvatica,Collembola,4,5,9,3.5882352941176467,2.0,2.25,3.130434782608696,2.687289915966386,1.951463530805825,33.320632411067194
9,Micranurida pygmaea;Trachytes aegrota (juv) {xs},Collembola,2,5,9,3.5882352941176467,2.0,1.8,3.130434782608696,2.687289915966386,1.951463530805825,33.320632411067194
11,Parisotoma notabilis,Collembola,1,4,8,3.2857142857142856,2.0,1.7560975609756098,7.2,2.687289915966386,1.951463530805825,33.320632411067194
12,Schendyla nemorensis,Chilopoda,1,24,5,3.9655172413793105,3.0,12.0,0.7128712871287128,3.9671336206896552,10.0,0.7200720072007201
13,Scolopendrella sp./subnuda {s},Symphyla,1,8,9,2.5,1.0,2.4,9.0,2.5,2.4,9.0
14,Notiophilus rufipes (juv),Coleoptera,1,14,8,3.96,3.0,8.0,0.8470588235294118,3.3564555052790346,6.285714285714286,24.607204345152695
15,Athous sp. (juv),Coleoptera,1,1,12,2.0,1.0,5.142857142857143,72.0,3.3564555052790346,6.285714285714286,24.607204345152695
16,Atheta sp. (juv),Coleoptera,1,25,17,3.7941176470588234,2.0,4.0,1.5,3.3564555052790346,6.285714285714286,24.607204345152695
17,Linyphiidae (juv),Araneae,1,17,13,3.8375,2.0,4.8,1.180327868852459,3.9256753099386126,7.671203796203797,0.8770708890856467
18,Phalangiidae (juv),Opiliones,1,17,5,4.0,3.0,12.0,0.6545454545454545,4.0,12.0,0.6545454545454545
19,Lysigamasus vagabundus (ad),Mesostigmata,1,25,13,3.782178217821782,2.0,2.88,1.565217391304348,3.736369559824477,2.6430637741819547,2.061890442699723
20,Pergamasinae (juv) {xs},Mesostigmata,1,11,10,3.75,2.0,1.894736842105263,2.4,3.736369559824477,2.6430637741819547,2.061890442699723
22,Uropoda minima (ad),Mesostigmata,1,5,6,3.5882352941176467,2.0,2.057142857142857,3.130434782608696,3.736369559824477,2.6430637741819547,2.061890442699723
23,Veigaia nemorensis (juv),Mesostigmata,1,21,10,3.8,3.0,2.4,1.6,3.736369559824477,2.6430637741819547,2.061890442699723
24,Zercon cf gurensis sp1 (ad),Mesostigmata,1,18,9,3.753846153846154,2.0,2.1818181818181817,1.8461538461538463,3.736369559824477,2.6430637741819547,2.061890442699723
25,Zercon sp (juv),Mesostigmata,1,13,9,3.7674418604651163,2.0,1.945945945945946,2.25,3.736369559824477,2.6430637741819547,2.061890442699723
26,Lumbricus rubellus (juv) {xl},Lumbricidae,1,3,1,3.25,3.0,72.0,9.0,3.25,72.0,9.0
27,Campodea sp {m},Diplura,1,24,13,3.6938775510204085,2.0,5.142857142857143,1.2203389830508475,3.6938775510204085,5.142857142857143,1.2203389830508475
28,Brachychthoniidae spp.;Micreremus gracilior,Oribatida,2,4,0,2.6,2.0,0.0,9.0,2.7876984126984126,2.2818181818181817,16.246753246753247
29,Carabodes labyrinthicus,Oribatida,1,6,0,2.4285714285714284,2.0,0.0,9.0,2.7876984126984126,2.2818181818181817,16.246753246753247
30,Chamobates voigtsi;Microtritia minima,Oribatida,2,2,0,3.0,2.0,0.0,9.0,2.7876984126984126,2.2818181818181817,16.246753246753247
31,Eniochthonius minutissimus,Oribatida,1,3,0,3.0,2.0,0.0,8.0,2.7876984126984126,2.2818181818181817,16.246753246753247
32,Eupelops hirtus;Cepheus cepheiformes;Eupelops torulosus,Oribatida,3,2,2,3.0,2.0,6.545454545454546,9.0,2.7876984126984126,2.2818181818181817,16.246753246753247
33,Euzetes globulus;Platynothrus peltifer;Adoristes ovatus,Oribatida,3,1,2,2.0,1.0,6.545454545454546,72.0,2.7876984126984126,2.2818181818181817,16.246753246753247
34,Oribatida juv.,Oribatida,1,9,3,3.4,2.0,1.5,3.4285714285714284,2.7876984126984126,2.2818181818181817,16.246753246753247
35,Microppia minus;Berniniella sigma;Oppiella acuminata;Oppiella propinqua,Oribatida,4,7,0,3.5,2.0,0.0,3.4285714285714284,2.7876984126984126,2.2818181818181817,16.246753246753247
36,Oppiella nova;Suctobelbella spp.,Oribatida,2,8,0,3.458333333333333,2.0,0.0,3.272727272727273,2.7876984126984126,2.2818181818181817,16.246753246753247
37,Phthiracarus longulus;Rhysotritia duplicata,Oribatida,2,3,2,2.75,2.0,6.545454545454546,10.285714285714286,2.7876984126984126,2.2818181818181817,16.246753246753247
39,Porobelba spinosa;Quadroppia quadricarinata,Oribatida,2,3,0,2.75,2.0,0.0,10.285714285714286,2.7876984126984126,2.2818181818181817,16.246753246753247
41,Tectocepheus velatus alatus;Tectocepheus velatus sarekensis,Oribatida,2,1,0,2.0,1.0,0.0,72.0,2.7876984126984126,2.2818181818181817,16.246753246753247
43,Polydesmidae,Diplopoda,1,4,6,2.8333333333333335,2.0,3.130434782608696,7.2,2.8333333333333335,3.130434782608696,7.2
44,plants,Basal,1,0,6,1.0,0.0,1.0434782608695652,0.0,2.198068446979518,1.135925200191669,16.7690737833595
45,roots,Basal,1,0,10,1.0,0.0,0.7058823529411765,0.0,2.198068446979518,1.135925200191669,16.7690737833595
46,root exudates,Basal,1,0,8,1.0,0.0,0.6260869565217392,0.0,2.198068446979518,1.135925200191669,16.7690737833595
47,mykorrhiza,Basal,1,2,23,2.0,1.0,0.9,36.0,2.198068446979518,1.135925200191669,16.7690737833595
48,saphrophytes,Basal,1,1,24,2.0,1.0,0.9,72.0,2.198068446979518,1.135925200191669,16.7690737833595
49,bacterivor nematodes,Basal,1,1,18,3.0,2.0,1.469387755102041,14.4,2.198068446979518,1.135925200191669,16.7690737833595
50,fungivor nematodes,Basal,1,2,18,3.0,2.0,1.469387755102041,9.0,2.198068446979518,1.135925200191669,16.7690737833595
51,root feeding nematodes,Basal,1,2,18,2.0,1.0,1.469387755102041,36.0,2.198068446979518,1.135925200191669,16.7690737833595
52,predatious nematodes,Basal,1,6,18,3.6315789473684212,2.0,1.5,3.4285714285714284,2.198068446979518,1.135925200191669,16.7690737833595
53,omniv. Nematodes,Basal,1,14,18,3.2413793103448274,1.0,1.5,5.538461538461538,2.198068446979518,1.135925200191669,16.7690737833595
54,bacteria,Basal,1,2,11,2.0,1.0,0.8780487804878049,36.0,2.198068446979518,1.135925200191669,16.7690737833595
55,flagelata;ciliata;amoeba,Basal,3,1,7,3.0,2.0,0.9230769230769231,14.4,2.198068446979518,1.135925200191669,16.7690737833595
58,algae,Basal,1,0,10,1.0,0.0,0.9863013698630136,0.0,2.198068446979518,1.135925200191669,16.7690737833595
59,enchitraeidae,Basal,1,7,5,2.9,2.0,1.5319148936170213,8.0,2.198068446979518,1.135925200191669,16.7690737833595
60,dead organic matter detritus,Basal detritus,1,0,13,1.0,0.0,0.6990291262135923,0.0,1.0,0.9209431345353676,0.0
61,Pachylaelaps sp (juv),Mesostigmata,1,6,10,3.5238095238095237,2.0,2.4827586206896552,3.0,3.736369559824477,2.6430637741819547,2.061890442699723
62,Entomobrya corticalis,Collembola,1,1,9,2.0,1.0,1.8,72.0,2.687289915966386,1.951463530805825,33.320632411067194
63,Pergamasus norvegicus (ad),Mesostigmata,1,26,14,3.8108108108108105,2.0,4.235294117647059,1.411764705882353,3.736369559824477,2.6430637741819547,2.061890442699723
64,Pergamasus quisquiliarum (ad),Mesostigmata,1,26,16,3.8055555555555554,2.0,4.235294117647059,1.469387755102041,3.736369559824477,2.6430637741819547,2.061890442699723
65,litter detritus,Basal detritus,1,0,8,1.0,0.0,1.1428571428571428,0.0,1.0,0.9209431345353676,0.0
66,Vulgarogamasus sp (ad),Mesostigmata,1,16,10,3.7818181818181817,2.0,2.1176470588235294,1.945945945945946,3.736369559824477,2.6430637741819547,2.061890442699723
67,Erigonella hiemalis (ad),Araneae,1,13,10,3.8382352941176467,2.0,6.0,0.96,3.9256753099386126,7.671203796203797,0.8770708890856467
70,Carabodes coriaceus,Oribatida,1,3,2,2.75,2.0,6.545454545454546,8.0,2.7876984126984126,2.2818181818181817,16.246753246753247
71,Carabodes ornatus,Oribatida,1,6,2,2.4285714285714284,2.0,6.545454545454546,9.0,2.7876984126984126,2.2818181818181817,16.246753246753247
72,Carabodes subarcticus,Oribatida,1,3,0,2.75,2.0,0.0,8.0,2.7876984126984126,2.2818181818181817,16.246753246753247
80,Cryptops hortensis,Chilopoda,1,26,3,3.96875,3.0,8.0,0.7272727272727273,3.9671336206896552,10.0,0.7200720072007201
84,Elateridae sp1 (juv) {l},Coleoptera,1,1,5,2.0,1.0,10.285714285714286,72.0,3.3564555052790346,6.285714285714286,24.607204345152695
85,Staphylinidae spec,Coleoptera,1,17,6,3.956043956043956,2.0,10.285714285714286,0.8571428571428571,3.3564555052790346,6.285714285714286,24.607204345152695
86,Carabidae spec juv,Coleoptera,1,5,1,4.428571428571429,4.0,0.0,0.43902439024390244,3.3564555052790346,6.285714285714286,24.607204345152695
87,Cylisticus spec,Isopoda,1,4,5,2.8333333333333335,2.0,5.142857142857143,7.2,2.8333333333333335,5.142857142857143,7.2
88,Tenuiphantes mengei,Araneae,1,12,9,3.8461538461538463,3.0,6.545454545454546,0.9,3.9256753099386126,7.671203796203797,0.8770708890856467
89,Theridiidae juv spec,Araneae,1,13,7,4.013698630136986,3.0,9.0,0.8,3.9256753099386126,7.671203796203797,0.8770708890856467
90,Lycosidae spec juv,Araneae,1,19,4,4.048076923076923,3.0,10.285714285714286,0.6605504587155964,3.9256753099386126,7.671203796203797,0.8770708890856467
91,Liocranidae spec juv,Araneae,1,12,9,3.9696969696969697,3.0,7.2,0.8470588235294118,3.9256753099386126,7.671203796203797,0.8770708890856467
92,Philodromus dispar,Araneae,1,18,5,4.030612244897959,3.0,12.0,0.6545454545454545,3.9256753099386126,7.671203796203797,0.8770708890856467
93,Philodromidae spec juv,Araneae,1,16,12,3.821428571428571,2.0,5.538461538461538,1.0140845070422535,3.9256753099386126,7.671203796203797,0.8770708890856467
