trophospecies_id,n_lumped,sp_name,guild,family,sp_id
120,2,Nesovitrea hammonis;Nesovitrea hammonis juv,Gastropoda,Oxychilidae,813;814
122,1,Arion silvaticus,Gastropoda,Arionidae,815
123,1,Monachoides incarnatus,Gastropoda,Hygromiidae,818
124,1,Abax ovalis,Coleoptera,Carabidae,859
125,1,Abax parallelepipedus,Coleoptera,Carabidae,860
126,1,Coleoptera spec,Coleoptera,Coleoptera spec,863
127,1,Carabidae spec juv,Coleoptera,Carabidae,865
129,1,Cylisticus spec,Isopoda,Cylisticidae,910
130,1,Glomeris spec,Diplopoda,Glomeridae,920
131,1,Harpactea lepida (juv),Araneae,Dysderidae,933
132,1,Harpactea lepida (ad),Araneae,Dysderidae,934
133,1,Euophrys frontalis,Araneae,Salticidae,936
134,1,Theridiidae juv spec,Araneae,Theridiidae,942
135,1,Walckenaeria nudipalpis,Araneae,Linyphiidae,943
136,1,Salticidae spec juv,Araneae,Salticidae,947
137,1,Walckenaeria corniculans,Araneae,Linyphiidae,962
