SLN_ID,Detritus,S,interactions,L_D,C,Basal,Top,Herbiv_true,Herbiv,Carniv,meanInDegree,stdInDegree,mean_longest_chain,max_chain_len,mean_NTP,max_NTP,mean_NTP_norm,TrOmniv,q_inCoherence,diameter,mean_path_len,std_path_len,loop,Modularity
AEW1,2,103.0,1668.0,16.194174757281555,0.15876641918903484,0.039603960396039604,0.02912621359223301,0.07216494845360824,0.16494845360824742,0.6288659793814433,17.195876288659793,17.027330466572536,2.3689320388349513,5.0,3.1367234795628662,3.9447852760736195,0.7951569629373985,0.7731958762886598,0.6972067602265645,5.0,1.6527436527436528,0.7192238075785218,0.2912621359223301,0.0
AEW11,2,99.0,1557.0,15.727272727272727,0.16048237476808905,0.041237113402061855,0.010101010101010102,0.03225806451612903,0.13978494623655913,0.6559139784946236,16.741935483870968,15.664903464784256,2.7777777777777777,9.0,3.2028474255501913,4.0,0.8007118563875478,0.7849462365591398,0.5952724547183319,9.0,1.7883895131086143,0.967717632546651,0.31313131313131315,0.0
AEW17,2,127.0,2576.0,20.283464566929133,0.1609798775153106,0.04,0.031496062992125984,0.058333333333333334,0.15833333333333333,0.375,21.466666666666665,21.786177613661504,2.62992125984252,7.0,3.1663090773385583,3.946428571428571,0.8023226621310374,0.7666666666666667,0.6902847362145692,7.0,1.841146658219829,0.9652336102794978,0.3779527559055118,0.0
AEW18,2,98.0,1438.0,14.673469387755102,0.1512728802861351,0.052083333333333336,0.0,0.03296703296703297,0.12087912087912088,0.43956043956043955,15.802197802197803,15.213458793099234,2.336734693877551,6.0,3.1524368065835446,3.920289855072464,0.8041336031580946,0.8021978021978022,0.6987235030908138,6.0,1.7592743027349038,0.776307280880192,0.336734693877551,0.0
AEW2,2,132.0,2956.0,22.393939393939394,0.17094610224381218,0.03076923076923077,0.007575757575757576,0.05555555555555555,0.15079365079365079,0.6428571428571429,23.46031746031746,24.097352815162353,2.772727272727273,8.0,3.2129868486975477,3.9931034482758623,0.8046340121954134,0.7698412698412699,0.6556518359856518,8.0,1.8754065902984018,1.084494889957586,0.3787878787878788,0.0
AEW25,2,106.0,1616.0,15.245283018867925,0.14519317160826595,0.038461538461538464,0.009433962264150943,0.04,0.11,0.67,16.16,15.233349910474374,2.5283018867924527,7.0,3.2310568542254297,4.018867924528302,0.803971893304919,0.81,0.6251301231660203,7.0,1.7507067591878693,0.8188313128306948,0.27358490566037735,0.0
AEW27,2,98.0,1151.0,11.744897959183673,0.1210814222596255,0.052083333333333336,0.0,0.0989010989010989,0.23076923076923078,0.34065934065934067,12.648351648351648,13.913521501980743,2.122448979591837,7.0,2.9915888169465727,4.133333333333333,0.7237714879709451,0.6923076923076923,0.7784732044978352,7.0,1.6605504587155964,0.6792665055766108,0.22448979591836735,0.0
AEW3,2,107.0,1687.0,15.766355140186915,0.1487391994357256,0.0380952380952381,0.009345794392523364,0.07920792079207921,0.2079207920792079,0.5742574257425742,16.702970297029704,16.441134118092616,2.046728971962617,5.0,3.0924413796495367,3.9617486338797816,0.7805748585874003,0.7425742574257426,0.6928270148750473,5.0,1.5899696886194543,0.587417426383116,0.3177570093457944,0.0
AEW30,2,97.0,1265.0,13.041237113402062,0.13584621993127147,0.05263157894736842,0.030927835051546393,0.05555555555555555,0.14444444444444443,0.35555555555555557,14.055555555555555,14.220068988842515,2.1649484536082473,5.0,3.0723723470994453,3.9210526315789473,0.7835580482535498,0.7444444444444445,0.7016753373644119,5.0,1.6194083694083694,0.6327623930209436,0.21649484536082475,0.0
AEW4,2,109.0,1681.0,15.422018348623853,0.1427964661909616,0.04672897196261682,0.045871559633027525,0.029411764705882353,0.13725490196078433,0.3627450980392157,16.480392156862745,16.421870464342987,2.8073394495412844,8.0,3.1308241183367875,3.930769230769231,0.7964914586766778,0.7745098039215687,0.6832009632559104,8.0,1.897936039918349,1.076905648327658,0.3486238532110092,0.0
