trophospecies_id,n_lumped,sp_name,guild,family,sp_id
1,1,Folsomia quadrioculata,Collembola,Isotomidae,14
2,1,Isotomiella minor,Collembola,Isotomidae,22
3,3,Lepidocyrtus cyaneus;Lepidocyrtus lanuginosus;Lepidocyrtus juv.,Collembola,Entomobryidae,24;25;689
5,1,Megalothorax minimus,Collembola,Neelidae,27
6,1,Parisotoma notabilis,Collembola,Isotomidae,40
7,2,Protaphorura armata;Protaphorura sp.,Collembola,Onychiuridae,42;361
8,1,Sminthurinus aureus,Collembola,Katiannidae,48
9,1,Stenaphorura denisi,Collembola,Tullbergiidae,51
10,1,Lithobius piceus,Chilopoda,Lithobiidae,61
11,1,Lithobius aulacopus,Chilopoda,Lithobiidae,63
12,1,Lithobius mutabilis,Chilopoda,Lithobiidae,65
13,1,Lithobius cf. mutabilis juv,Chilopoda,Lithobiidae,66
14,1,Lithobius sp. juv {m},Chilopoda,Lithobiidae,69
15,1,Lithobius sp1 {s},Chilopoda,Lithobiidae,70
16,1,Lithobius sp3 {xs},Chilopoda,Lithobiidae,72
17,1,Lithobius sp4,Chilopoda,Lithobiidae,73
18,1,Geophilus ribauti,Chilopoda,Geophilidae,74
19,1,Strigamia acuminata,Chilopoda,Dignathodontidae,79
20,1,Nargus anisotomoides,Coleoptera,Catopidae,101
21,2,Athous haemorrhoidalis (juv);Elateridae sp1 (juv) {l},Coleoptera,Elateridae,111;724
22,1,Athous sp. (juv),Coleoptera,Elateridae,117
23,1,Aleocharinae sp1 (juv),Coleoptera,Stapylinidae,130
24,1,Gyrohypnus sp. (juv),Coleoptera,Stapylinidae,141
25,1,Amaurobius sp (juv),Araneae,Amaurobiidae,164
26,1,Diplocephalus picinus (ad),Araneae,Linyphiidae,172
27,1,Harpactea lepida (juv),Araneae,Dysderidae,176
28,1,Linyphiidae (juv),Araneae,Linyphiidae,178
29,1,Microneta viaria (ad),Araneae,Linyphiidae,180
30,1,Neobisium sp,Pseudoscorpiones,Neobisidae,182
31,1,Robertus lividus (ad),Araneae,Theridiidae,186
32,1,Robertus sp (juv) {m},Araneae,Theridiidae,187
33,1,Saloca diceros (ad),Araneae,Linyphiidae,188
34,1,Tapinocyba pallens (ad),Araneae,Linyphiidae,190
35,1,Pergamasinae (juv) {xs},Mesostigmata,Pergamasinae,234
36,1,Rhodacarellus kreuzi (ad),Mesostigmata,Rhodacaridae,241
37,1,Trachytes aegrota (ad),Mesostigmata,Trachytidae,242
38,1,Uropoda cassidea (ad),Mesostigmata,Uropodidae,248
39,1,Uropoda cassidea (juv),Mesostigmata,Uropodidae,249
40,1,Veigaia nemorensis (ad),Mesostigmata,Veigaiaidae,263
41,1,Veigaia nemorensis (juv),Mesostigmata,Veigaiaidae,264
42,2,Aporrectodea rosea (ad);Aporectodea longa (juv),Lumbricidae,Lumbricidae,274;574
43,1,Aporrectodea rosea (juv),Lumbricidae,Lumbricidae,275
44,1,Lumbricus terrestris (ad),Lumbricidae,Lumbricidae,284
45,1,Lumbricus terrestris (juv) {xl},Lumbricidae,Lumbricidae,285
46,1,Achipteria coleoptrata,Oribatida,Achipteriidae,295
47,1,Atropacarus striculus,Oribatida,Phthiracaridae,298
48,2,Chamobates voigtsi;Pantelozetes paolii,Oribatida,Chamobatidae;Thyrisomidae,308;344
49,2,Dissorhina ornata;Oppiella falcata,Oribatida,Oppiidae,312;337
50,1,Hypochthonius rufulus,Oribatida,Hypochthoniidae,322
51,1,Oribatida juv.,Oribatida,,323
53,2,Oppiella nova;Suctobelbella spp.,Oribatida,Oppiidae;Suctobelbidae,338;625
54,1,Oppiella subpectinata,Oribatida,Oppiidae,339
56,3,Phthiracarus compressus;Phthiracarus ferrugineus;Phthiracarus stramineus,Oribatida,Phthiracaridae,348;619;621
57,1,Phthiracarus longulus,Oribatida,Phthiracaridae,351
59,2,Allaiulus nitidus {xl};Julidae spec,Diplopoda,Julidae,383;486
60,1,Chordeuma silvestre,Diplopoda,Chordeumatidae,384
61,1,plants,Basal,Plants,401
62,1,roots,Basal,Roots,402
63,1,root exudates,Basal,Roots,403
64,1,mykorrhiza,Basal,Fungi,404
65,1,saphrophytes,Basal,Fungi,405
66,1,bacterivor nematodes,Basal,Nematoda,406
67,1,fungivor nematodes,Basal,Nematoda,407
68,1,root feeding nematodes,Basal,Nematoda,408
69,1,predatious nematodes,Basal,Nematoda,409
70,1,omniv. Nematodes,Basal,Nematoda,410
71,1,bacteria,Basal,Bacteria,411
72,3,flagelata;ciliata;amoeba,Basal,Protozoa,412;413;414
75,1,algae,Basal,Algae,415
76,1,enchitraeidae,Enchitraeidae,Enchitraeidae,416
77,1,dead organic matter detritus,Basal detritus,detritus,417
78,1,Lysigamasus jugincola (ad),Mesostigmata,Pergamasinae,428
79,1,litter detritus,Basal detritus,detritus,442
