trophospecies_id,n_lumped,sp_name,guild,family,sp_id
87,2,Damaeus auritus;Rhysotritia duplicata,Oribatida,Damaeidae;Euphthiracaroidae,502;517
89,1,Galumna tarsipennata,Oribatida,Galumnidae,504
91,1,Lithobius curtipes (juv),Chilopoda,Lithobiidae,522
92,1,Nargus spec.,Coleoptera,Catopidae,544
93,1,Lathrobium sp. (juv),Coleoptera,Stapylinidae,557
94,1,Clubionidae (juv),Araneae,Clubionidae,584
96,1,Ceratophysella sp.,Collembola,Hypogastruridae,678
97,1,Lepidocyrtus juv.,Collembola,Entomobryidae,689
98,1,Elateridae sp1 (juv) {l},Coleoptera,Elateridae,724
99,1,Nesovitrea hammonis,Gastropoda,Oxychilidae,813
100,1,Aegopinella nitidula juv,Gastropoda,Oxychilidae,831
101,1,Cantharidae spec,Coleoptera,Cantharidae,851
102,1,Geotrupes spec,Coleoptera,Geotrupidae,856
103,1,Staphylinidae spec,Coleoptera,Stapylinidae,858
104,1,Elateridae spec,Coleoptera,Elateridae,861
105,1,Coleoptera spec,Coleoptera,Coleoptera spec,863
106,1,Brachyderinae spec,Coleoptera,Curculionidae,871
107,1,Erotylidae spec,Coleoptera,Erotylidae,898
108,1,Cylisticus spec,Isopoda,Cylisticidae,910
109,1,Porcellio conspersum,Isopoda,Porcellionidae,917
110,1,Chilopoda spec,Chilopoda,Chilopoda spec,921
111,1,Ceratinella brevis,Araneae,Linyphiidae,931
112,1,Tenuiphantes tenuis,Araneae,Linyphiidae,940
113,1,Theridiidae juv spec,Araneae,Theridiidae,942
114,1,Linyphia hortensis,Araneae,Linyphiidae,946
115,1,Metellina segmentata,Araneae,Tetragnathidae,948
116,1,Liocranidae spec juv,Araneae,Liocranidae,976
117,1,Haplodrassus silvstris,Araneae,Gnaphosidae,982
118,1,Clubiona pallidula,Araneae,Clubionidae,986
