trophospecies_id,n_lumped,sp_name,guild,family,sp_id
47,2,Atropacarus striculus;Metabelba pulverosa,Oribatida,Phthiracaridae;Damaeidae,298;330
48,1,Brachychthoniidae spp.,Oribatida,Brachychthoniidae,302
49,2,Chamobates cuspidatus;Chamobates voigtsi,Oribatida,Chamobatidae,307;308
51,2,Damaeus riparius;Rhysotritia duplicata,Oribatida,Damaeidae;Euphthiracaroidae,311;517
52,3,Galumna lanceata;Steganacarus magnus;Chamobates subglobulus,Oribatida,Galumnidae;Phthiracaridae;Chamobatidae,319;365;499
53,1,Oribatida juv.,Oribatida,,323
55,1,Microppia minus,Oribatida,Oppiidae,331
56,2,Oppiella nova;Suctobelbella spp.,Oribatida,Oppiidae;Suctobelbidae,338;625
57,1,Oribatella calcarata,Oribatida,Oribatellidae,342
58,1,Protaphorura sp.,Collembola,Onychiuridae,361
60,1,Sminthuridae juv.,Collembola,Sminthurididae,368
61,2,Oniscus asellus;Julidae spec,Isopoda;Diplopoda,Oniscidae;Julidae,380;486
62,1,plants,Basal,Plants,401
63,1,roots,Basal,Roots,402
64,1,root exudates,Basal,Roots,403
65,1,mykorrhiza,Basal,Fungi,404
66,1,saphrophytes,Basal,Fungi,405
67,1,bacterivor nematodes,Basal,Nematoda,406
68,1,fungivor nematodes,Basal,Nematoda,407
69,1,root feeding nematodes,Basal,Nematoda,408
70,1,predatious nematodes,Basal,Nematoda,409
71,1,omniv. Nematodes,Basal,Nematoda,410
72,1,bacteria,Basal,Bacteria,411
73,3,flagelata;ciliata;amoeba,Basal,Protozoa,412;413;414
76,1,algae,Basal,Algae,415
77,1,enchitraeidae,Enchitraeidae,Enchitraeidae,416
78,1,dead organic matter detritus,Basal detritus,detritus,417
79,1,Lysigamasus cf runcatellus (ad),Mesostigmata,Pergamasinae,427
80,1,Pergamasus norvegicus (ad),Mesostigmata,Pergamasinae,439
81,1,litter detritus,Basal detritus,detritus,442
82,1,Veigaia planicola (juv),Mesostigmata,Veigaiaidae,457
84,1,Vulgarogamasus kraepelini (juv),Mesostigmata,Parasitidae,459
85,1,Vulgarogamasus kraepelini (ad),Mesostigmata,Parasitidae,460
86,1,Tenuiphantes flavipes (ad),Araneae,Linyphiidae,469
87,1,Macrargus rufus (ad),Araneae,Linyphiidae,473
88,1,Agroeca cf brunnea (juv),Araneae,Liocranidae,477
91,1,Microtritia minima,Oribatida,Euphthiracaroidae,507
93,2,Lithobius erythrocephalus;Lithobius cyrt/mutabi,Chilopoda,Lithobiidae,525;526
95,1,Abax parallelepipedus (juv),Coleoptera,Carabidae,537
96,1,Agonum sexpunctatum (juv),Coleoptera,Carabidae,538
97,1,Agonum spec. (juv),Coleoptera,Carabidae,539
98,1,Poecilus spec. (juv),Coleoptera,Carabidae,541
99,1,Pterostichus spec.,Coleoptera,Carabidae,543
100,1,Elater ferrugineus (juv),Coleoptera,Elateridae,547
101,1,Serica sp. (juv),Coleoptera,Scarabeidae,550
102,1,Lathrobium brunnipes,Coleoptera,Stapylinidae,556
103,1,Leptusa sp.,Coleoptera,Stapylinidae,559
104,1,Velleius sp. (juv),Coleoptera,Stapylinidae,571
105,1,Tenebrionidae sp1,Coleoptera,Tenebrionidae,573
107,1,Ceratophysella sp.,Collembola,Hypogastruridae,678
108,1,Lepidocyrtus curvicolis,Collembola,Entomobryidae,687
111,1,Lithobius curtipes {m},Chilopoda,Lithobiidae,701
112,1,Scutigerella immaculata {s},Symphyla,Scutigerellidae,717
113,1,Elateridae sp1 (juv) {l},Coleoptera,Elateridae,724
114,1,Scydmaenidae sp0 {xxl},Coleoptera,Scydmanidae,725
115,1,Pergamasus sp (juv) {m},Mesostigmata,Pergamasinae,736
116,1,Trachytes aegrota (juv) {s},Mesostigmata,Trachytidae,737
117,1,Campodea sp {l},Diplura,Campodeidae,749
118,1,Linyphiidae cf Erigoniinae (juv) {m},Araneae,Linyphiidae,759
119,1,Xantholinus sp. (juv),Coleoptera,Stapylinidae,770
120,1,Cantharidae spec,Coleoptera,Cantharidae,851
121,1,Phyllobius callacartus,Coleoptera,Curculionidae,854
122,1,Staphylinidae spec,Coleoptera,Stapylinidae,858
123,1,Abax parallelepipedus,Coleoptera,Carabidae,860
124,1,Coleoptera spec,Coleoptera,Coleoptera spec,863
125,1,Brachyderinae spec,Coleoptera,Curculionidae,871
126,1,Ptilidae spec,Coleoptera,Ptilidae,873
127,1,Phyllobius pyri,Coleoptera,Curculionidae,891
128,1,Theridiidae juv spec,Araneae,Theridiidae,942
129,1,Liocranidae spec juv,Araneae,Liocranidae,976
130,1,Haplodrassus silvstris,Araneae,Gnaphosidae,982
131,1,Amaurobius fenestralis,Araneae,Amaurobiidae,990
132,1,Anyphaena accentuata juv,Araneae,Anyphaenidae,991
