trophospecies_id,sp_name,guild,n_lumped,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain,sp_out_closeness,sp_in_closeness,guild_ntp,guild_out_closeness,guild_in_closeness
1,Ceratophysella denticulata,Collembola,1,3,9,3.4,2.0,1.8064516129032258,16.0,2.826073762838469,1.8898498465077889,35.71682037768994
2,Cryptopygus garretti,Collembola,1,4,9,3.2857142857142856,2.0,1.8064516129032258,11.2,2.826073762838469,1.8898498465077889,35.71682037768994
3,Deuteraphorura inermis,Collembola,1,3,5,2.75,2.0,1.7777777777777777,16.0,2.826073762838469,1.8898498465077889,35.71682037768994
4,Deuterosminthurus pallipes;Sminthurinus aureus,Collembola,2,4,7,2.0,1.0,1.75,28.0,2.826073762838469,1.8898498465077889,35.71682037768994
5,Folsomia quadrioculata,Collembola,1,1,8,2.0,1.0,1.7777777777777777,112.0,2.826073762838469,1.8898498465077889,35.71682037768994
6,Isotomiella minor,Collembola,1,4,8,3.2857142857142856,2.0,1.7230769230769232,11.2,2.826073762838469,1.8898498465077889,35.71682037768994
7,Lepidocyrtus lanuginosus,Collembola,1,1,11,2.0,1.0,1.9310344827586208,112.0,2.826073762838469,1.8898498465077889,35.71682037768994
8,Megalothorax minimus,Collembola,1,5,16,3.125,2.0,2.24,10.181818181818182,2.826073762838469,1.8898498465077889,35.71682037768994
9,Mesaphorura sp.,Collembola,1,5,15,3.5882352941176467,2.0,2.196078431372549,4.869565217391305,2.826073762838469,1.8898498465077889,35.71682037768994
11,Lithobius mutabilis,Chilopoda,1,48,7,3.949771689497717,3.0,1.4545454545454546,0.7225806451612903,3.9414494406486784,1.877220014597356,0.6885836732279126
12,Lithobius sp4,Chilopoda,1,48,12,3.9400921658986174,3.0,1.6,0.7225806451612903,3.9414494406486784,1.877220014597356,0.6885836732279126
13,Geophilus ribauti,Chilopoda,1,47,8,3.943661971830986,3.0,1.4736842105263157,0.717948717948718,3.9414494406486784,1.877220014597356,0.6885836732279126
14,Geophilus insculptus,Chilopoda,1,47,5,3.953271028037383,3.0,0.9824561403508771,0.7133757961783439,3.9414494406486784,1.877220014597356,0.6885836732279126
15,Geophilus electricus,Chilopoda,1,47,3,3.9631336405529956,3.0,0.9491525423728814,0.7133757961783439,3.9414494406486784,1.877220014597356,0.6885836732279126
16,Scolopendrella sp./subnuda {s},Symphyla,1,8,18,2.5,1.0,2.4347826086956523,14.0,2.5,2.4347826086956523,14.0
17,Notiophilus biguttatus,Coleoptera,1,38,8,3.989583333333333,3.0,1.2307692307692308,0.6706586826347305,3.1670868184288263,2.151805884475643,33.53518516670747
18,Agriotes sp.,Coleoptera,1,2,10,2.0,1.0,1.9649122807017543,56.0,3.1670868184288263,2.151805884475643,33.53518516670747
19,Athous haemorrhoidalis (juv),Coleoptera,1,1,7,2.0,1.0,1.2043010752688172,112.0,3.1670868184288263,2.151805884475643,33.53518516670747
20,Scydmaenidae sp0 {m},Coleoptera,1,23,27,3.9207920792079207,3.0,3.6129032258064515,1.3333333333333333,3.1670868184288263,2.151805884475643,33.53518516670747
21,Aleocharinae sp1 (juv),Coleoptera,1,2,27,3.0,2.0,3.6129032258064515,14.0,3.1670868184288263,2.151805884475643,33.53518516670747
22,Acrotona sylvicola,Coleoptera,1,30,24,3.904109589041096,5.0,3.2941176470588234,0.5463414634146342,3.1670868184288263,2.151805884475643,33.53518516670747
23,Atheta sp. (juv),Coleoptera,1,29,28,3.850393700787402,7.0,3.8620689655172415,0.41947565543071164,3.1670868184288263,2.151805884475643,33.53518516670747
