trophospecies_id,n_lumped,sp_name,guild,family,sp_id
85,1,Liacarus subterraneus,Oribatida,Liacaridae,615
88,1,Suctobelbella spp.,Oribatida,Suctobelbidae,625
89,1,Tectocepheus velatus velatus,Oribatida,Tectocepheidae,626
90,1,Carabidae sp1,Coleoptera,Carabidae,632
91,2,Geholaspis mandibularis (juv.);Pachylaelaps cf vexillifer (ad),Mesostigmata,Macrochelidae;Pachylaelapidae,650;660
92,1,Lysigamasus minorleitneriae (ad),Mesostigmata,Pergamasinae,655
93,1,Lysigamasus truncellus (ad),Mesostigmata,Pergamasinae,658
95,1,Macrochelidae (juv),Mesostigmata,Macrochelidae,669
97,1,Lithobius sp2 {l},Chilopoda,Lithobiidae,706
98,1,Scolopendrella sp./subnuda {m},Symphyla,Scolopendrellidae,719
99,1,Athous zebei (juv) {m},Coleoptera,Elateridae,721
102,1,Trichoniscus pusillus {m},Isopoda,Trichoniscidae,750
103,1,Chordeumatidae juv {m},Diplopoda,Chordeumatidae,754
104,1,Robertus lividus (juv) {l},Araneae,Theridiidae,762
105,1,Lithobius aeruginosus {l},Chilopoda,Lithobiidae,764
106,3,Ena montana;Ena montana juv;Trichia striolata juv,Gastropoda,Enidae;Helicidae,802;803;817
108,1,Monachoides incarnatus,Gastropoda,Hygromiidae,807
109,1,Aegopinella nitens,Gastropoda,Oxychilidae,809
110,1,Aegopinella nitens juv,Gastropoda,Oxychilidae,810
111,1,Discus rotundatus juv,Gastropoda,Patulidae,812
113,1,Cochlodina laminata,Gastropoda,Clausiliidae,823
114,1,Cantharidae spec,Coleoptera,Cantharidae,851
115,1,Staphylinidae spec,Coleoptera,Stapylinidae,858
116,1,Coleoptera spec,Coleoptera,Coleoptera spec,863
117,1,Carabidae spec,Coleoptera,Carabidae,875
118,1,Abax spec,Coleoptera,Carabidae,881
119,1,Molops piceus,Coleoptera,Carabidae,885
120,1,Trichoniscus spec,Isopoda,Trichoniscidae,911
121,1,Chilopoda spec,Chilopoda,Chilopoda spec,921
122,1,Harpactea lepida (juv),Araneae,Dysderidae,933
123,1,Theridiidae juv spec,Araneae,Theridiidae,942
124,1,Eurocoelotes inermis,Araneae,Amaurobiidae,949
125,1,Centromerus prudens,Araneae,Linyphiidae,950
