trophospecies_id,sp_name,guild,n_lumped,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain,sp_out_closeness,sp_in_closeness,guild_ntp,guild_out_closeness,guild_in_closeness
1,Arrhopalites pygmaeus,Collembola,1,3,13,2.0,1.0,1.8142857142857143,42.333333333333336,2.581856909430439,1.8482628746378866,48.014131219022524
2,Ceratophysella denticulata,Collembola,1,3,14,3.4,2.0,1.8405797101449275,18.142857142857142,2.581856909430439,1.8482628746378866,48.014131219022524
3,Desoria violacea,Collembola,1,3,12,2.0,1.0,1.8955223880597014,42.333333333333336,2.581856909430439,1.8482628746378866,48.014131219022524
4,Deuteraphorura inermis,Collembola,1,3,9,2.75,2.0,1.6933333333333334,18.142857142857142,2.581856909430439,1.8482628746378866,48.014131219022524
5,Deuterosminthurus pallipes,Collembola,1,4,13,2.0,1.0,1.8142857142857143,31.75,2.581856909430439,1.8482628746378866,48.014131219022524
6,Folsomia quadrioculata,Collembola,1,1,14,2.0,1.0,1.8405797101449275,127.0,2.581856909430439,1.8482628746378866,48.014131219022524
7,Isotomiella minor;Parisotoma notabilis,Collembola,2,4,15,3.2857142857142856,2.0,1.7638888888888888,12.7,2.581856909430439,1.8482628746378866,48.014131219022524
8,Lepidocyrtus lanuginosus,Collembola,1,1,12,2.0,1.0,1.8955223880597014,127.0,2.581856909430439,1.8482628746378866,48.014131219022524
9,Megalothorax minimus,Collembola,1,5,15,3.125,2.0,2.081967213114754,11.545454545454545,2.581856909430439,1.8482628746378866,48.014131219022524
10,Mesaphorura sp.;Paratullbergia callipygos,Collembola,2,5,15,3.5882352941176467,2.0,2.081967213114754,5.521739130434782,2.581856909430439,1.8482628746378866,48.014131219022524
13,Protaphorura armata,Collembola,1,4,9,2.8333333333333335,2.0,1.6933333333333334,12.7,2.581856909430439,1.8482628746378866,48.014131219022524
14,Lithobius crassipes,Chilopoda,1,53,17,4.04460966542751,3.0,2.267857142857143,0.6580310880829016,4.01026910753368,2.422648276860969,0.6974957402927806
15,Lithobius cf. crassipes juv,Chilopoda,1,61,25,4.0393442622950815,5.0,3.8484848484848486,0.635,4.01026910753368,2.422648276860969,0.6974957402927806
16,Lithobius dentatus,Chilopoda,1,45,8,4.058091286307054,3.0,1.5679012345679013,0.6287128712871287,4.01026910753368,2.422648276860969,0.6974957402927806
17,Lithobius sp1 {s},Chilopoda,1,49,16,3.8413461538461537,2.0,2.953488372093023,1.3229166666666667,4.01026910753368,2.422648276860969,0.6974957402927806
18,Lithobius sp4,Chilopoda,1,54,16,4.043165467625899,3.0,2.2280701754385963,0.6614583333333334,4.01026910753368,2.422648276860969,0.6974957402927806
19,Geophilus ribauti,Chilopoda,1,51,13,4.045454545454545,3.0,2.081967213114754,0.6512820512820513,4.01026910753368,2.422648276860969,0.6974957402927806
20,Geophilus insculptus,Chilopoda,1,43,9,4.06113537117904,3.0,1.8955223880597014,0.6225490196078431,4.01026910753368,2.422648276860969,0.6974957402927806
