SLN_ID,Detritus,S,interactions,L_D,C,Basal,Top,Herbiv,Carniv,meanInDegree,stdInDegree,mean_longest_chain,mean_NTP,max_NTP,mean_NTP_norm,TrOmniv,q_inCoherence,mean_path_len,std_path_len,Modularity
1,2,96.0,293.0,3.0520833333333335,0.03212719298245614,0.2872340425531915,0.10416666666666667,0.6268656716417911,0.208955223880597,4.373134328358209,5.418363335847667,1.1666666666666667,2.134236538626711,5.818181818181818,0.3668219050764659,0.2835820895522388,0.527998297062547,2.263724434876211,1.1486440250990855,0.0
10,2,96.0,252.0,2.625,0.02763157894736842,0.2872340425531915,0.13541666666666666,0.6417910447761194,0.23880597014925373,3.7611940298507465,5.155431240930657,1.0729166666666667,2.038399864022539,5.1875,0.39294455210073037,0.22388059701492538,0.4575117420676289,2.027063599458728,0.9424200008537861,0.0
100,2,96.0,323.0,3.3645833333333335,0.035416666666666666,0.2872340425531915,0.03125,0.6268656716417911,0.19402985074626866,4.82089552238806,7.0709079035034925,1.2395833333333333,2.0714837962930917,4.666666666666666,0.4438893849199483,0.3283582089552239,0.6281703599371706,1.9194560669456067,0.8759725288879178,0.0
1000,2,96.0,197.0,2.0520833333333335,0.021600877192982457,0.2872340425531915,0.2708333333333333,0.6417910447761194,0.208955223880597,2.9402985074626864,3.6551358512867034,1.03125,2.0043760553097445,4.454545454545455,0.44996197160014667,0.2537313432835821,0.5516950289572716,1.7977777777777777,0.807257969517286,0.0
101,2,96.0,267.0,2.78125,0.029276315789473685,0.2872340425531915,0.09375,0.6716417910447762,0.22388059701492538,3.985074626865672,6.66172363107107,1.0520833333333333,2.0433749294206747,5.172413793103448,0.3950524863546638,0.19402985074626866,0.5065936464148025,2.1579689703808183,1.1150659802355827,0.0
102,2,96.0,254.0,2.6458333333333335,0.027850877192982456,0.2872340425531915,0.09375,0.6268656716417911,0.2537313432835821,3.791044776119403,5.010707666203105,1.125,2.0509299616183414,5.346153846153847,0.38362718706530125,0.2835820895522388,0.5482455593297845,2.1186206896551725,1.005371362004209,0.0
103,2,96.0,260.0,2.7083333333333335,0.02850877192982456,0.2872340425531915,0.09375,0.6417910447761194,0.22388059701492538,3.8805970149253732,4.659699522305356,1.2395833333333333,2.0731071063800672,5.339622641509434,0.3882497407708253,0.22388059701492538,0.611508961416527,2.21954484605087,1.19089184439666,0.0
104,2,96.0,259.0,2.6979166666666665,0.028399122807017545,0.2872340425531915,0.052083333333333336,0.6417910447761194,0.208955223880597,3.8656716417910446,4.96013050411176,1.0729166666666667,2.0240759923190477,5.022222222222222,0.4030239807714918,0.2835820895522388,0.49447529102235704,1.8003533568904593,0.8543899436456809,0.0
105,2,96.0,270.0,2.8125,0.029605263157894735,0.2872340425531915,0.14583333333333334,0.6716417910447762,0.23880597014925373,4.029850746268656,5.6754926344813885,1.1145833333333333,2.103874658156489,4.769230769230769,0.4411350089682961,0.22388059701492538,0.5601409025765995,2.018867924528302,0.95069819435852,0.0
106,2,96.0,253.0,2.6354166666666665,0.027741228070175438,0.2872340425531915,0.15625,0.6417910447761194,0.22388059701492538,3.7761194029850746,4.817332644078954,1.125,2.080806947815781,4.857142857142858,0.4284014304326607,0.2835820895522388,0.6540781314636701,2.1810154525386314,0.9201930291035016,0.0
