trophospecies_id,sp_name,guild,n_lumped,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain,sp_out_closeness,sp_in_closeness,guild_ntp,guild_out_closeness,guild_in_closeness
1,1,terrestrial detritus,1,0,2,1.0,0.0,0.6206896551724138,0.0,1.0,0.6206896551724138,0.0
2,2,land plants,1,0,3,1.0,0.0,0.6,0.0,1.0,0.6,0.0
3,3,heterotrophic microbes,1,1,3,2.0,1.0,1.2,18.0,2.0,1.2,18.0
4,4,terrestrial fungi,1,1,3,2.0,1.0,1.2,18.0,2.0,1.2,18.0
5,5,terrestrial microbivores,1,3,2,2.6666666666666665,2.0,2.25,2.5714285714285716,2.6666666666666665,2.25,2.5714285714285716
6,6,terrestrial detritivores,1,2,2,3.0,2.0,2.0,3.0,2.5,1.6923076923076923,10.5
7,7,terrestrial detritivores,1,1,4,2.0,1.0,1.3846153846153846,18.0,2.5,1.6923076923076923,10.5
8,8,mites,1,1,5,3.0,2.0,1.6363636363636365,6.0,2.8,1.9431818181818183,4.285714285714286
9,9,mites,1,5,2,2.6,2.0,2.25,2.5714285714285716,2.8,1.9431818181818183,4.285714285714286
10,10,small terrestrial arthropod predators,1,2,3,4.333333333333334,4.0,2.5714285714285716,1.125,4.177777777777778,2.069264069264069,1.5871212121212122
11,11,small terrestrial arthropod predators,1,3,4,4.0,3.0,1.6363636363636365,2.0,4.177777777777778,2.069264069264069,1.5871212121212122
12,12,small terrestrial arthropod predators,1,3,4,4.2,3.0,2.0,1.6363636363636365,4.177777777777778,2.069264069264069,1.5871212121212122
13,13,large terrestrial arthropod predators,1,1,2,4.0,3.0,3.0,0.43902439024390244,4.2183819764464925,3.09,0.5633414104818646
14,14,large terrestrial arthropod predators,1,7,3,4.0,2.0,3.6,0.6206896551724138,4.2183819764464925,3.09,0.5633414104818646
15,15,large terrestrial arthropod predators,1,4,2,4.444444444444445,3.0,3.0,0.46153846153846156,4.2183819764464925,3.09,0.5633414104818646
16,16,large terrestrial arthropod predators,1,6,1,4.357142857142858,3.0,2.25,0.5454545454545454,4.2183819764464925,3.09,0.5633414104818646
17,17,large terrestrial arthropod predators,1,13,4,4.290322580645162,2.0,3.6,0.75,4.2183819764464925,3.09,0.5633414104818646
18,18,benthic algae,1,0,2,1.0,0.0,1.2,0.0,1.0,1.2,0.0
19,19,nematodes,1,1,3,2.0,1.0,0.9473684210526315,18.0,2.0,0.9473684210526315,18.0
