SLN_ID,Detritus,S,interactions,L_D,C,Basal,Top,Herbiv_true,Herbiv,Carniv,meanInDegree,stdInDegree,mean_longest_chain,max_chain_len,mean_NTP,max_NTP,mean_NTP_norm,TrOmniv,q_inCoherence,diameter,mean_path_len,std_path_len,loop,Modularity
1,1,18.0,50.0,2.7777777777777777,0.16339869281045752,0.058823529411764705,0.0,0.0,0.0625,0.625,3.125,2.9860788111948193,1.6666666666666667,3.0,2.8665343915343917,4.05,0.7077862695146646,0.5625,0.6140214229444267,3.0,1.6,0.6499783920349658,0.0,0.0
10,1,19.0,49.0,2.5789473684210527,0.14327485380116958,0.1111111111111111,0.0,0.0625,0.125,0.6875,3.0625,3.4345062721348074,2.0,5.0,3.190620782726046,6.0,0.5317701304543411,0.5,0.9352597575652516,5.0,1.7714285714285714,0.8234208996752379,0.21052631578947367,0.0
100,1,19.0,58.0,3.0526315789473686,0.1695906432748538,0.1111111111111111,0.0,0.125,0.25,0.6875,3.625,3.5753787678137448,1.9473684210526316,4.0,2.926688224056645,4.6,0.6362365704470968,0.5625,0.7409812281605479,4.0,1.712,0.7163527694666788,0.2631578947368421,0.0
1000,1,19.0,61.0,3.210526315789474,0.1783625730994152,0.1111111111111111,0.05263157894736842,0.0625,0.125,0.75,3.8125,3.816084380618437,1.6842105263157894,3.0,2.987548416495785,4.333333333333334,0.6894342499605657,0.5,0.6763055209583592,3.0,1.5701754385964912,0.6235680693320609,0.15789473684210525,0.0
101,1,18.0,47.0,2.611111111111111,0.15359477124183007,0.11764705882352941,0.0,0.06666666666666667,0.13333333333333333,0.6,3.1333333333333333,2.9968237153613795,1.7777777777777777,4.0,2.8156084656084657,4.0,0.7039021164021164,0.4666666666666667,0.7254393842157862,4.0,1.6464646464646464,0.6748111045311852,0.16666666666666666,0.0
102,1,19.0,45.0,2.3684210526315788,0.13157894736842105,0.1111111111111111,0.0,0.0625,0.125,0.625,2.8125,3.103089857974897,1.9473684210526316,4.0,2.8200501253132835,5.0,0.5640100250626567,0.5,0.6506519220606799,4.0,1.7386363636363635,0.8642891994417623,0.0,0.0
103,1,19.0,56.0,2.9473684210526314,0.16374269005847952,0.1111111111111111,0.0,0.125,0.25,0.625,3.5,4.179314138308661,1.5263157894736843,4.0,2.4494103680253265,4.0,0.6123525920063316,0.375,0.7915598809067727,4.0,1.6330275229357798,0.7026477761891957,0.2631578947368421,0.0
104,1,19.0,63.0,3.3157894736842106,0.18421052631578946,0.1111111111111111,0.0,0.0625,0.125,0.5625,3.9375,3.355964838909967,1.6842105263157894,3.0,2.7917777398040555,4.071428571428571,0.685699795741347,0.75,0.6744474331459005,3.0,1.6535433070866141,0.6711510221538687,0.3157894736842105,0.0
105,1,19.0,56.0,2.9473684210526314,0.16374269005847952,0.1111111111111111,0.0,0.0625,0.25,0.625,3.5,2.851899951494325,2.1578947368421053,5.0,3.032619485627966,5.0,0.6065238971255932,0.5625,0.8016618643572441,5.0,1.9,0.8920109042144104,0.2631578947368421,0.0
106,1,19.0,55.0,2.8947368421052633,0.1608187134502924,0.1111111111111111,0.05263157894736842,0.0,0.0625,0.6875,3.4375,2.780137886268713,2.1052631578947367,4.0,3.073469559065127,4.6,0.6681455563185059,0.6875,0.652494654037875,4.0,1.8467153284671534,0.7659145912001613,0.3157894736842105,0.0
107,1,18.0,66.0,3.6666666666666665,0.21568627450980393,0.11764705882352941,0.0,0.0,0.06666666666666667,0.5333333333333333,4.4,3.58169951678968,1.7222222222222223,3.0,2.861879936073484,4.166666666666666,0.6868511846576363,0.7333333333333333,0.6541444503039331,3.0,1.4954954954954955,0.5700697544858218,0.2222222222222222,0.0
108,1,19.0,71.0,3.736842105263158,0.20760233918128654,0.1111111111111111,0.0,0.0625,0.125,0.6875,4.4375,3.61420807370024,2.0,4.0,2.9705519676935284,4.5,0.6601226594874507,0.5625,0.6686788228668635,4.0,1.6549295774647887,0.6949235852464177,0.3684210526315789,0.0
109,1,19.0,46.0,2.4210526315789473,0.13450292397660818,0.1111111111111111,0.0,0.0625,0.1875,0.6875,2.875,2.3909551787239063,2.263157894736842,4.0,3.153496744958371,5.0,0.6306993489916742,0.5,0.8849351137109266,4.0,2.0,0.9128709291752769,0.15789473684210525,0.0
11,1,19.0,66.0,3.473684210526316,0.19298245614035087,0.1111111111111111,0.0,0.0,0.0,0.75,4.125,3.7925365302569376,1.6842105263157894,3.0,2.7129623957642597,4.222222222222222,0.6425437253125879,0.4375,0.7526718386939231,3.0,1.6764705882352942,0.6763995415945231,0.2631578947368421,0.0
110,1,19.0,48.0,2.526315789473684,0.14035087719298245,0.1111111111111111,0.0,0.125,0.25,0.625,3.0,3.444802848737017,1.736842105263158,4.0,2.743828320802005,4.333333333333334,0.6331911509543088,0.5,0.5597485470195839,4.0,1.6373626373626373,0.7229028445016125,0.0,0.0
111,1,19.0,60.0,3.1578947368421053,0.17543859649122806,0.1111111111111111,0.0,0.0,0.0625,0.625,3.75,2.816617356570348,1.9473684210526316,4.0,3.031586542112858,4.5,0.6736858982473017,0.875,0.6268857072505633,4.0,1.6842105263157894,0.6670652715851905,0.21052631578947367,0.0
112,1,19.0,49.0,2.5789473684210527,0.14327485380116958,0.1111111111111111,0.05263157894736842,0.0625,0.125,0.5625,3.0625,2.8860295678781025,1.8421052631578947,3.0,2.8560107164462885,4.068965517241379,0.7019009387876473,0.625,0.6144937216834937,3.0,1.7606837606837606,0.7028215627956806,0.0,0.0
