trophospecies_id,sp_name,guild,n_lumped,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain,sp_out_closeness,sp_in_closeness,guild_ntp,guild_out_closeness,guild_in_closeness
1,1,terrestrial detritus,1,0,3,1.0,0.0,0.85,0.0,1.0,0.85,0.0
2,2,land plants,1,0,4,1.0,0.0,0.7083333333333334,0.0,1.0,0.7083333333333334,0.0
3,3,heterotrophic microbes,1,1,4,2.0,1.0,1.0,17.0,2.0,1.0,17.0
4,4,terrestrial fungi,1,1,3,2.0,1.0,0.9444444444444444,17.0,2.0,0.9444444444444444,17.0
5,5,terrestrial microbivores,1,3,3,2.6666666666666665,2.0,1.8888888888888888,2.4285714285714284,2.6666666666666665,1.8888888888888888,2.4285714285714284
6,6,terrestrial detritivores,1,4,2,2.5,2.0,1.7,2.8333333333333335,2.416666666666667,1.7944444444444443,4.25
7,7,terrestrial detritivores,1,3,4,2.3333333333333335,1.0,1.8888888888888888,5.666666666666667,2.416666666666667,1.7944444444444443,4.25
8,8,mites,1,5,3,2.6,2.0,1.8888888888888888,2.4285714285714284,2.3,1.8888888888888888,5.464285714285714
9,9,mites,1,2,5,2.0,1.0,1.8888888888888888,8.5,2.3,1.8888888888888888,5.464285714285714
10,10,small terrestrial arthropod predators,1,8,3,3.590909090909091,2.0,2.125,0.8947368421052632,3.6033189033189035,2.6511904761904765,0.8326023391812866
11,11,small terrestrial arthropod predators,1,8,6,3.619047619047619,2.0,3.4,0.8947368421052632,3.6033189033189035,2.6511904761904765,0.8326023391812866
12,12,small terrestrial arthropod predators,1,4,4,3.6,3.0,2.4285714285714284,0.7083333333333334,3.6033189033189035,2.6511904761904765,0.8326023391812866
13,13,large terrestrial arthropod predators,1,3,2,3.875,3.0,17.0,0.6071428571428571,3.6631944444444446,8.5,1.315356201769245
14,14;16,large terrestrial arthropod predators,2,1,1,3.0,2.0,17.0,3.4,3.6631944444444446,8.5,1.315356201769245
15,15,large terrestrial arthropod predators,1,1,0,4.0,3.0,0.0,0.5151515151515151,3.6631944444444446,8.5,1.315356201769245
17,17,large terrestrial arthropod predators,1,10,1,3.7777777777777777,2.0,0.0,0.7391304347826086,3.6631944444444446,8.5,1.315356201769245
18,18,benthic algae,1,0,5,1.0,0.0,0.85,0.0,1.0,0.85,0.0
19,19,nematodes,1,1,2,2.0,1.0,1.4166666666666667,17.0,2.0,1.4166666666666667,17.0
