trophospecies_id,sp_name,guild,n_lumped,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain,sp_out_closeness,sp_in_closeness,guild_ntp,guild_out_closeness,guild_in_closeness
1,1,terrestrial detritus,1,0,24,1.0,0.0,1.4615384615384615,0.0,1.0,1.4615384615384615,0.0
2,2,Aglaophyton,1,0,11,1.0,0.0,2.021276595744681,0.0,1.0,2.021276595744681,0.0
3,3,Rhynia,1,0,11,1.0,0.0,2.159090909090909,0.0,1.0,2.159090909090909,0.0
4,4,Asteroxylon,1,0,11,1.0,0.0,1.8627450980392157,0.0,1.0,1.8627450980392157,0.0
5,5,Horneophyton,1,0,8,1.0,0.0,2.2093023255813953,0.0,1.0,2.2093023255813953,0.0
6,6,Nothia,1,0,5,1.0,0.0,2.317073170731707,0.0,1.0,2.317073170731707,0.0
7,7,other land plants,1,0,8,1.0,0.0,1.9791666666666667,0.0,1.0,2.148119918699187,0.0
8,8,other land plants,1,0,7,1.0,0.0,2.317073170731707,0.0,1.0,2.148119918699187,0.0
9,9,lichen,1,0,3,1.0,0.0,3.1666666666666665,0.0,1.0,3.1666666666666665,0.0
10,10,terrestrial heterotroph bacteria,1,1,4,2.0,1.0,6.333333333333333,95.0,2.0,6.333333333333333,95.0
11,11,terrestrial protozoa,1,6,0,3.0,2.0,0.0,4.318181818181818,3.0,0.0,4.318181818181818
12,12,terrestrial saprotrophs,1,1,3,2.0,1.0,5.588235294117647,95.0,2.0,8.00345525891516,95.0
13,13,terrestrial saprotrophs,1,1,2,2.0,1.0,5.277777777777778,95.0,2.0,8.00345525891516,95.0
14,14,terrestrial saprotrophs,1,1,3,2.0,1.0,5.0,95.0,2.0,8.00345525891516,95.0
15,15,terrestrial saprotrophs,1,1,3,2.0,1.0,5.0,95.0,2.0,8.00345525891516,95.0
16,16,terrestrial saprotrophs,1,1,5,2.0,1.0,5.0,95.0,2.0,8.00345525891516,95.0
17,17,terrestrial saprotrophs,1,1,5,2.0,1.0,19.0,95.0,2.0,8.00345525891516,95.0
18,18,terrestrial saprotrophs,1,1,4,2.0,1.0,4.75,95.0,2.0,8.00345525891516,95.0
19,19,terrestrial saprotrophs,1,1,5,2.0,1.0,4.130434782608695,95.0,2.0,8.00345525891516,95.0
20,20,terrestrial saprotrophs,1,1,5,2.0,1.0,3.8,95.0,2.0,8.00345525891516,95.0
21,21,terrestrial saprotrophs,1,1,3,2.0,1.0,31.666666666666668,95.0,2.0,8.00345525891516,95.0
22,22,terrestrial saprotrophs,1,1,5,2.0,1.0,4.523809523809524,95.0,2.0,8.00345525891516,95.0
23,23,terrestrial saprotrophs,1,1,3,2.0,1.0,6.785714285714286,95.0,2.0,8.00345525891516,95.0
24,24,terrestrial saprotrophs,1,1,2,2.0,1.0,5.9375,95.0,2.0,8.00345525891516,95.0
25,25,terrestrial saprotrophs,1,1,3,2.0,1.0,5.588235294117647,95.0,2.0,8.00345525891516,95.0
26,26,mycorrhizae: Aglaophyton,1,7,3,2.0,1.0,19.0,13.571428571428571,2.0,18.396825396825395,40.714285714285715
27,27,mycorrhizae: Aglaophyton,1,1,3,2.0,1.0,4.523809523809524,95.0,2.0,18.396825396825395,40.714285714285715
28,28,mycorrhizae: Aglaophyton,1,7,3,2.0,1.0,31.666666666666668,13.571428571428571,2.0,18.396825396825395,40.714285714285715
29,29,mycorrhizae: Rhynia,1,2,2,2.0,1.0,47.5,47.5,2.0,47.5,30.535714285714285
30,30,mycorrhizae: Rhynia,1,7,2,2.0,1.0,47.5,13.571428571428571,2.0,47.5,30.535714285714285
31,31,mycorrhizae: Asteroxylon,1,7,1,2.0,1.0,95.0,13.571428571428571,2.0,43.98148148148149,52.02380952380952
32,32,mycorrhizae: Asteroxylon,1,1,3,2.0,1.0,31.666666666666668,95.0,2.0,43.98148148148149,52.02380952380952
33,33,mycorrhizae: Asteroxylon,1,2,2,2.0,1.0,5.277777777777778,47.5,2.0,43.98148148148149,52.02380952380952
34,34,mycorrhizae: Horneophyton,1,1,2,2.0,1.0,47.5,95.0,2.0,19.383838383838384,52.023809523809526
35,35,mycorrhizae: Horneophyton,1,2,4,2.0,1.0,6.333333333333333,47.5,2.0,19.383838383838384,52.023809523809526
36,36,mycorrhizae: Horneophyton,1,7,4,2.0,1.0,4.318181818181818,13.571428571428571,2.0,19.383838383838384,52.023809523809526
37,37,possible mycorrhizae,1,1,3,2.0,1.0,19.0,95.0,2.0,19.0,95.0
38,38,parasites: Aglaophyton,1,4,2,2.0,1.0,47.5,23.75,2.0,47.5,23.75
39,39,parasites: Asteroxylon,1,3,1,2.0,1.0,95.0,31.666666666666668,2.0,79.16666666666667,34.30555555555556
40,40,parasites: Asteroxylon,1,4,2,2.0,1.0,47.5,23.75,2.0,79.16666666666667,34.30555555555556
41,41,parasites: Asteroxylon,1,2,1,2.0,1.0,95.0,47.5,2.0,79.16666666666667,34.30555555555556
42,42,parasites: Nothia,1,4,4,2.0,1.0,15.833333333333334,23.75,2.0,15.833333333333334,23.75
43,43,general plant parasites,1,1,4,2.0,1.0,23.75,95.0,2.0,59.375,63.333333333333336
44,44,general plant parasites,1,3,1,2.0,1.0,95.0,31.666666666666668,2.0,59.375,63.333333333333336
45,45,fungal parasites,1,3,1,3.0,2.0,95.0,4.523809523809524,2.9981203007518795,40.714285714285715,5.816050220750005
46,46,fungal parasites,1,13,1,3.0,2.0,95.0,3.064516129032258,2.9981203007518795,40.714285714285715,5.816050220750005
47,47,fungal parasites,1,12,0,3.0,2.0,0.0,3.6538461538461537,2.9981203007518795,40.714285714285715,5.816050220750005
48,48,fungal parasites,1,29,0,2.986842105263158,2.0,0.0,2.111111111111111,2.9981203007518795,40.714285714285715,5.816050220750005
49,49,fungal parasites,1,7,0,3.0,2.0,0.0,5.588235294117647,2.9981203007518795,40.714285714285715,5.816050220750005
50,50,fungal parasites,1,2,1,3.0,2.0,95.0,15.833333333333334,2.9981203007518795,40.714285714285715,5.816050220750005
51,51,fungal parasites,1,4,0,3.0,2.0,0.0,5.9375,2.9981203007518795,40.714285714285715,5.816050220750005
52,52,terrestrial nematodes,1,12,0,3.4571428571428573,3.0,0.0,1.8627450980392157,3.4571428571428573,0.0,1.8627450980392157
53,53,terrestrial microbivores,1,3,3,3.0,2.0,19.0,10.555555555555555,3.0,19.0,10.555555555555555
54,54,terrestrial detritivores,1,15,2,2.8,1.0,10.555555555555555,6.333333333333333,2.4,14.777777777777779,50.666666666666664
55,55,terrestrial detritivores,1,1,3,2.0,1.0,19.0,95.0,2.4,14.777777777777779,50.666666666666664
56,56,mites,1,7,3,2.928571428571429,2.0,9.5,4.523809523809524,2.9642857142857144,8.708333333333334,18.095238095238095
57,57,mites,1,1,3,3.0,2.0,7.916666666666667,31.666666666666668,2.9642857142857144,8.708333333333334,18.095238095238095
58,58,terrestrial arthropod predators (1),1,2,2,3.888888888888889,3.0,10.555555555555555,2.5675675675675675,4.25462962962963,14.375661375661375,6.720053386720053
59,59,terrestrial arthropod predators (1),1,1,2,4.0,3.0,13.571428571428571,15.833333333333334,4.25462962962963,14.375661375661375,6.720053386720053
60,60,terrestrial arthropod predators (1),1,1,3,4.875,4.0,19.0,1.7592592592592593,4.25462962962963,14.375661375661375,6.720053386720053
61,61,terrestrial arthropod predators (2),1,4,2,4.866666666666667,5.0,23.75,1.0326086956521738,4.540456054140265,28.5,1.3697952298122782
62,62,terrestrial arthropod predators (2),1,2,2,3.0,2.0,23.75,2.96875,4.540456054140265,28.5,1.3697952298122782
63,63,terrestrial arthropod predators (2),1,6,1,5.135135135135135,4.0,31.666666666666668,0.9223300970873787,4.540456054140265,28.5,1.3697952298122782
64,64,terrestrial arthropod predators (2),1,2,1,4.7368421052631575,4.0,31.666666666666668,0.8333333333333334,4.540456054140265,28.5,1.3697952298122782
65,65,terrestrial arthropod predators (2),1,10,1,4.963636363636364,3.0,31.666666666666668,1.0919540229885059,4.540456054140265,28.5,1.3697952298122782
66,66,aquatic detritus,1,0,7,1.0,0.0,7.3076923076923075,0.0,1.0,7.3076923076923075,0.0
67,67,aquatic heterotroph bacteria,1,1,2,2.0,1.0,47.5,95.0,2.0,47.5,95.0
68,68;76;77;79;81,sulfate-reducing bacteria,5,0,1,1.0,0.0,95.0,0.0,1.0,95.0,0.0
69,69,aquatic protozoa,1,8,0,2.642857142857143,2.0,0.0,5.9375,2.642857142857143,0.0,5.9375
70,70,Anechosoma,1,0,3,1.0,0.0,19.0,0.0,1.0,19.0,0.0
71,71,aquatic unicellular/small algae (general),1,0,5,1.0,0.0,19.0,0.0,1.0,31.847619047619048,0.0
72,72,aquatic unicellular/small algae (general),1,0,3,1.0,0.0,13.571428571428571,0.0,1.0,31.847619047619048,0.0
73,73,aquatic unicellular/small algae (general),1,0,1,1.0,0.0,95.0,0.0,1.0,31.847619047619048,0.0
74,74,aquatic unicellular/small algae (general),1,0,2,1.0,0.0,15.833333333333334,0.0,1.0,31.847619047619048,0.0
75,75,aquatic unicellular/small algae (general),1,0,6,1.0,0.0,15.833333333333334,0.0,1.0,31.847619047619048,0.0
78,78,benthic filamentous algae,1,0,2,1.0,0.0,47.5,0.0,1.0,47.5,0.0
80,80,benthic filamentous algae,1,0,2,1.0,0.0,47.5,0.0,1.0,47.5,0.0
82,82,other benthic/epiphytic algae,1,0,4,1.0,0.0,15.833333333333334,0.0,1.0,19.791666666666668,0.0
83,83;84;85,other benthic/epiphytic algae,3,0,2,1.0,0.0,23.75,0.0,1.0,19.791666666666668,0.0
86,86,charophytes,1,0,2,1.0,0.0,23.75,0.0,1.0,23.75,0.0
87,87;89,partially terrestrial epilithic/epiphytic algae,2,0,4,1.0,0.0,5.277777777777778,0.0,1.0,5.138888888888889,0.0
88,88,partially terrestrial epilithic/epiphytic algae,1,0,3,1.0,0.0,5.0,0.0,1.0,5.138888888888889,0.0
90,90,aquatic saprotrophs,1,1,0,2.0,1.0,0.0,95.0,2.0,47.5,95.0
91,91,aquatic saprotrophs,1,1,1,2.0,1.0,95.0,95.0,2.0,47.5,95.0
92,92,aquatic saprotrophs,1,1,2,2.0,1.0,47.5,95.0,2.0,47.5,95.0
93,93,aquatic saprotrophs,1,1,2,2.0,1.0,47.5,95.0,2.0,47.5,95.0
94,94,aquatic saprotrophs,1,1,2,2.0,1.0,47.5,95.0,2.0,47.5,95.0
95,95,small algae parasites,1,7,2,2.0,1.0,47.5,13.571428571428571,2.0,47.5,13.571428571428571
96,96,aquatic macrophyte parasites,1,1,2,2.0,1.0,47.5,95.0,2.0,47.5,95.0
97,97,aquatic nematodes,1,15,0,2.571428571428571,2.0,0.0,4.130434782608695,2.571428571428571,0.0,4.130434782608695
98,98,swimming filter feeders,1,2,0,2.0,1.0,0.0,47.5,2.0,0.0,31.666666666666668
99,99,swimming filter feeders,1,6,0,2.0,1.0,0.0,15.833333333333334,2.0,0.0,31.666666666666668
100,100,swimming scrapers,1,2,1,2.0,1.0,95.0,47.5,2.0,95.0,47.5
101,101,arthropod omnivores,1,9,1,2.7142857142857144,2.0,0.0,9.5,2.607142857142857,0.0,16.625
102,102,arthropod omnivores,1,2,0,2.5,2.0,0.0,23.75,2.607142857142857,0.0,16.625
103,103,benthic predators,1,1,0,3.0,2.0,0.0,19.0,3.0,0.0,19.0
