trophospecies_id,sp_name,guild,n_lumped,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain,sp_out_closeness,sp_in_closeness,guild_ntp,guild_out_closeness,guild_in_closeness
1,1,terrestrial detritus,1,0,25,1.0,0.0,1.8235294117647058,0.0,1.0,1.8235294117647058,0.0
2,2,Aglaophyton,1,0,10,1.0,0.0,2.066666666666667,0.0,1.0,2.066666666666667,0.0
3,3,Rhynia,1,0,6,1.0,0.0,2.657142857142857,0.0,1.0,2.657142857142857,0.0
4,4,Asteroxylon,1,0,12,1.0,0.0,2.1627906976744184,0.0,1.0,2.1627906976744184,0.0
5,5,Horneophyton,1,0,8,1.0,0.0,2.2142857142857144,0.0,1.0,2.2142857142857144,0.0
6,6,Nothia,1,0,6,1.0,0.0,2.657142857142857,0.0,1.0,2.657142857142857,0.0
7,7,other land plants,1,0,5,1.0,0.0,3.1,0.0,1.0,3.05,0.0
8,8,other land plants,1,0,3,1.0,0.0,3.0,0.0,1.0,3.05,0.0
9,9,lichen,1,0,1,1.0,0.0,93.0,0.0,1.0,93.0,0.0
10,10,terrestrial heterotroph bacteria,1,1,2,2.0,1.0,7.75,93.0,2.0,7.75,93.0
11,11,terrestrial protozoa,1,1,1,3.0,2.0,7.75,31.0,3.0,7.75,31.0
12,12,terrestrial saprotrophs,1,1,4,2.0,1.0,3.3214285714285716,93.0,2.0,11.855789212881213,93.0
13,13;24,terrestrial saprotrophs,2,1,3,2.0,1.0,4.65,93.0,2.0,11.855789212881213,93.0
14,14,terrestrial saprotrophs,1,1,1,2.0,1.0,7.75,93.0,2.0,11.855789212881213,93.0
15,15,terrestrial saprotrophs,1,1,3,2.0,1.0,5.166666666666667,93.0,2.0,11.855789212881213,93.0
16,16,terrestrial saprotrophs,1,1,4,2.0,1.0,3.3214285714285716,93.0,2.0,11.855789212881213,93.0
17,17,terrestrial saprotrophs,1,1,2,2.0,1.0,4.894736842105263,93.0,2.0,11.855789212881213,93.0
18,18,terrestrial saprotrophs,1,1,1,2.0,1.0,5.166666666666667,93.0,2.0,11.855789212881213,93.0
19,19,terrestrial saprotrophs,1,1,1,2.0,1.0,93.0,93.0,2.0,11.855789212881213,93.0
20,20,terrestrial saprotrophs,1,1,2,2.0,1.0,3.576923076923077,93.0,2.0,11.855789212881213,93.0
21,21,terrestrial saprotrophs,1,1,2,2.0,1.0,7.75,93.0,2.0,11.855789212881213,93.0
22,22,terrestrial saprotrophs,1,1,4,2.0,1.0,5.166666666666667,93.0,2.0,11.855789212881213,93.0
23,23,terrestrial saprotrophs,1,1,3,2.0,1.0,3.206896551724138,93.0,2.0,11.855789212881213,93.0
25,25,terrestrial saprotrophs,1,1,3,2.0,1.0,7.153846153846154,93.0,2.0,11.855789212881213,93.0
26,26,mycorrhizae: Aglaophyton,1,2,4,2.0,1.0,4.043478260869565,46.5,2.0,2.49597423510467,24.357142857142858
27,27,mycorrhizae: Aglaophyton,1,7,3,2.0,1.0,3.4444444444444446,13.285714285714286,2.0,2.49597423510467,24.357142857142858
28,28,mycorrhizae: Aglaophyton,1,7,0,2.0,1.0,0.0,13.285714285714286,2.0,2.49597423510467,24.357142857142858
29,29,mycorrhizae: Rhynia,1,4,1,2.0,1.0,3.72,23.25,2.0,3.72,23.25
30,30,mycorrhizae: Rhynia,1,4,1,2.0,1.0,3.72,23.25,2.0,3.72,23.25
31,31,mycorrhizae: Asteroxylon,1,1,0,2.0,1.0,0.0,93.0,2.0,3.576923076923077,66.42857142857143
32,32,mycorrhizae: Asteroxylon,1,1,2,2.0,1.0,3.576923076923077,93.0,2.0,3.576923076923077,66.42857142857143
33,33,mycorrhizae: Asteroxylon,1,7,2,2.0,1.0,7.153846153846154,13.285714285714286,2.0,3.576923076923077,66.42857142857143
34,34,mycorrhizae: Horneophyton,1,1,0,2.0,1.0,0.0,93.0,2.0,2.8181818181818183,49.083333333333336
35,35,mycorrhizae: Horneophyton,1,3,3,2.0,1.0,4.2272727272727275,31.0,2.0,2.8181818181818183,49.083333333333336
36,36,mycorrhizae: Horneophyton,1,4,3,2.0,1.0,4.2272727272727275,23.25,2.0,2.8181818181818183,49.083333333333336
37,37,possible mycorrhizae,1,2,2,2.0,1.0,4.894736842105263,46.5,2.0,4.894736842105263,46.5
38,38,parasites: Aglaophyton,1,1,3,2.0,1.0,5.166666666666667,93.0,2.0,5.166666666666667,93.0
39,39,parasites: Asteroxylon,1,4,1,2.0,1.0,5.166666666666667,23.25,2.0,5.726388888888889,69.75
40,40,parasites: Asteroxylon,1,1,4,2.0,1.0,6.2,93.0,2.0,5.726388888888889,69.75
41,41,parasites: Asteroxylon,1,1,3,2.0,1.0,5.8125,93.0,2.0,5.726388888888889,69.75
42,42,parasites: Nothia,1,2,1,2.0,1.0,5.166666666666667,46.5,2.0,5.166666666666667,46.5
43,43,general plant parasites,1,1,2,2.0,1.0,7.153846153846154,93.0,2.0,3.576923076923077,58.125
44,44,general plant parasites,1,4,0,2.0,1.0,0.0,23.25,2.0,3.576923076923077,58.125
45,45,fungal parasites,1,4,1,3.0,2.0,5.166666666666667,4.65,2.984268707482993,16.23809523809524,12.717364062329736
46,46,fungal parasites,1,14,0,2.9523809523809526,2.0,0.0,3.1,2.984268707482993,16.23809523809524,12.717364062329736
47,47,fungal parasites,1,7,1,3.0,2.0,93.0,4.043478260869565,2.984268707482993,16.23809523809524,12.717364062329736
48,48,fungal parasites,1,1,0,3.0,2.0,0.0,31.0,2.984268707482993,16.23809523809524,12.717364062329736
49,49,fungal parasites,1,9,1,2.9375,2.0,5.166666666666667,4.894736842105263,2.984268707482993,16.23809523809524,12.717364062329736
50,50,fungal parasites,1,1,1,3.0,2.0,5.166666666666667,31.0,2.984268707482993,16.23809523809524,12.717364062329736
51,51,fungal parasites,1,5,1,3.0,2.0,5.166666666666667,10.333333333333334,2.984268707482993,16.23809523809524,12.717364062329736
52,52,terrestrial nematodes,1,18,1,3.3095238095238093,3.0,7.75,1.8979591836734695,3.3095238095238093,7.75,1.8979591836734695
53,53,terrestrial microbivores,1,8,0,3.3636363636363633,2.0,0.0,2.735294117647059,3.3636363636363633,0.0,2.735294117647059
54,54,terrestrial detritivores,1,7,2,2.7142857142857144,1.0,15.5,13.285714285714286,2.357142857142857,15.5,53.142857142857146
55,55,terrestrial detritivores,1,1,2,2.0,1.0,15.5,93.0,2.357142857142857,15.5,53.142857142857146
