trophospecies_id,sp_name,guild,n_lumped,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain
1,1,terrestrial detritus,1,0,13,1.0,0.0
2,2,land plants,1,0,10,1.0,0.0
3,3,land plants,1,0,8,1.0,0.0
4,4,land plants,1,0,6,1.0,0.0
5,5,land plants,1,0,10,1.0,0.0
6,6,land plants,1,0,9,1.0,0.0
7,7,land plants,1,0,9,1.0,0.0
8,8,land plants,1,0,8,1.0,0.0
9,9,land plants,1,0,9,1.0,0.0
10,10,terrestrial heterotroph microbes,1,1,3,3.0,2.0
11,11,terrestrial heterotroph microbes,1,3,5,3.0,1.0
12,12;13;14;15;16;17;20;22;26,terrestrial saprotrophs,9,1,4,2.0,1.0
18,18,terrestrial saprotrophs,1,1,4,2.0,1.0
19,19,terrestrial saprotrophs,1,1,6,2.0,1.0
21,21,terrestrial saprotrophs,1,1,5,2.0,1.0
23,23,terrestrial saprotrophs,1,1,6,2.0,1.0
24,24,terrestrial saprotrophs,1,1,5,2.0,1.0
25,25,terrestrial saprotrophs,1,1,5,2.0,1.0
27,27,mycorrhizae,1,4,6,2.0,1.0
28,28,mycorrhizae,1,1,4,2.0,1.0
29,29,mycorrhizae,1,9,4,2.0,1.0
30,30,mycorrhizae,1,4,4,2.0,1.0
31,31,mycorrhizae,1,5,4,2.0,1.0
32,32,mycorrhizae,1,2,4,2.0,1.0
33,33,mycorrhizae,1,6,5,2.0,1.0
34,34,mycorrhizae,1,2,5,2.0,1.0
35,35;42,mycorrhizae,2,9,3,2.0,1.0
36,36,plant parasites,1,1,3,2.0,1.0
37,37,plant parasites,1,2,5,2.0,1.0
38,38,plant parasites,1,1,5,2.0,1.0
39,39,plant parasites,1,5,4,2.0,1.0
40,40,plant parasites,1,6,6,2.0,1.0
41,41,plant parasites,1,6,4,2.0,1.0
43,43,fungal parasites,1,17,3,3.0,2.0
44,44,fungal parasites,1,3,2,3.0,2.0
45,45,fungal parasites,1,22,2,3.0,2.0
46,46,terrestrial microbivores,1,30,3,3.237623762376238,2.0
47,47,terrestrial detritivores,1,3,2,3.0,2.0
48,48,terrestrial detritivores,1,1,1,3.0,2.0
49,49,mites,1,10,4,3.291666666666667,3.0
50,50,mites,1,40,2,3.1885245901639347,2.0
51,51,terrestrial arthropod predators (1),1,1,3,4.0,3.0
52,52,terrestrial arthropod predators (1),1,7,5,4.067415730337078,2.0
53,53,terrestrial arthropod predators (1),1,4,5,4.490196078431373,3.0
54,54,terrestrial arthropod predators (2),1,1,1,4.0,3.0
55,55,terrestrial arthropod predators (2),1,1,2,4.0,3.0
56,56,terrestrial arthropod predators (2),1,4,1,4.6938775510204085,4.0
57,57,terrestrial arthropod predators (2),1,13,1,4.470588235294118,3.0
58,58,terrestrial arthropod predators (2),1,2,2,4.928571428571429,4.0
59,59,aquatic detritus,1,0,3,1.0,0.0
60,60,aquatic heterotroph microbes,1,1,1,3.8,3.0
61,61,aquatic heterotroph microbes,1,3,2,3.2727272727272725,2.0
62,62,aquatic heterotroph microbes,1,7,2,3.2666666666666666,2.0
63,63,aquatic unicellular/small algae,1,0,3,1.0,0.0
64,64,aquatic unicellular/small algae,1,0,2,1.0,0.0
65,65,aquatic unicellular/small algae,1,0,4,1.0,0.0
66,66;67,aquatic unicellular/small algae,2,0,3,1.0,0.0
68,68;75,planktic large colonial algae,2,0,0,1.0,0.0
69,69;72;73,benthic filamentous algae,3,0,2,1.0,0.0
70,70;78,benthic filamentous algae,2,0,3,1.0,0.0
71,71,benthic filamentous algae,1,0,1,1.0,0.0
74,74,other benthic/epiphytic algae,1,0,1,1.0,0.0
76,76,other benthic/epiphytic algae,1,0,1,1.0,0.0
77,77,other benthic/epiphytic algae,1,0,2,1.0,0.0
79,79,partially terrestrial epilithic/epiphytic algae,1,0,3,1.0,0.0
80,80,partially terrestrial epilithic/epiphytic algae,1,0,4,1.0,0.0
81,81,partially terrestrial epilithic/epiphytic algae,1,0,4,1.0,0.0
82,82;83;84;85;86,aquatic saprotrophs,5,1,0,2.0,1.0
87,87,small algae parasites,1,6,1,2.0,1.0
88,88,aquatic macrophyte parasites,1,5,0,2.0,1.0
89,89,nematodes,1,9,3,2.7894736842105265,2.0
90,90,swimming filter feeders,1,3,2,2.75,2.0
91,91,swimming filter feeders,1,1,0,2.0,1.0
92,92,swimming scrapers,1,1,1,2.0,1.0
93,93,arthropod  omnivores,1,5,2,3.0,3.0
94,94,arthropod  omnivores,1,2,1,3.8,3.0
95,95,benthic predators,1,4,0,3.903225806451613,4.0
