trophospecies_id,n_lumped,sp_name,guild,family,sp_id
89,1,Trachelipus rathkei,Isopoda,Trachelipidae,490
90,1,Carabodes ornatus,Oribatida,Carabodidae,496
93,1,Xenillus tegeocranus,Oribatida,Liacaridae,520
94,1,Cryptops hortensis,Chilopoda,Cryptopidae,521
95,1,Lithobius calcaratus,Chilopoda,Lithobiidae,523
96,1,Lithobius cf. mutabilis,Chilopoda,Lithobiidae,524
97,1,Cossoninae,Coleoptera,Curculionidae,545
98,1,Leptacinus sp. (juv),Coleoptera,Stapylinidae,558
99,1,Oxypoda sp.,Coleoptera,Stapylinidae,564
100,1,Velleius sp. (juv),Coleoptera,Stapylinidae,571
103,1,Lithobius curtipes {m},Chilopoda,Lithobiidae,701
104,1,Dalopius marginatus (juv) {l},Coleoptera,Elateridae,723
105,1,Parasitidae (juv) {s},Mesostigmata,Parasitidae,734
106,1,Trachytes aegrota (juv) {s},Mesostigmata,Trachytidae,737
107,1,Lumbricus rubellus (juv) {xxl},Lumbricidae,Lumbricidae,744
108,1,Campodea sp {l},Diplura,Campodeidae,749
109,1,Linyphiidae cf Erigoniinae (juv) {m},Araneae,Linyphiidae,759
110,1,Staphylinidae sp1 (juv),Coleoptera,Stapylinidae,771
111,1,Discus rotundatus juv,Gastropoda,Patulidae,812
112,1,Nesovitrea hammonis juv,Gastropoda,Oxychilidae,814
113,1,Staphylinidae spec,Coleoptera,Stapylinidae,858
114,1,Coleoptera spec,Coleoptera,Coleoptera spec,863
115,1,Brachyderinae spec,Coleoptera,Curculionidae,871
116,1,Synuchus nivalis,Coleoptera,Carabidae,899
117,1,Chilopoda spec,Chilopoda,Chilopoda spec,921
118,1,Theridiidae juv spec,Araneae,Theridiidae,942
