trophospecies_id,n_lumped,sp_name,guild,family,sp_id
1,1,Ceratophysella denticulata,Collembola,Hypogastruridae,4
2,1,Cryptopygus garretti,Collembola,Isotomidae,6
3,1,Deuteraphorura inermis,Collembola,Onychiuridae,8
4,2,Deuterosminthurus pallipes;Sminthurinus aureus,Collembola,Bourletiellidae;Katiannidae,10;48
5,1,Folsomia quadrioculata,Collembola,Isotomidae,14
6,1,Isotomiella minor,Collembola,Isotomidae,22
7,1,Lepidocyrtus lanuginosus,Collembola,Entomobryidae,25
8,1,Megalothorax minimus,Collembola,Neelidae,27
9,1,Mesaphorura sp.,Collembola,Tullbergiidae,28
11,1,Lithobius mutabilis,Chilopoda,Lithobiidae,65
12,1,Lithobius sp4,Chilopoda,Lithobiidae,73
13,1,Geophilus ribauti,Chilopoda,Geophilidae,74
14,1,Geophilus insculptus,Chilopoda,Geophilidae,75
15,1,Geophilus electricus,Chilopoda,Geophilidae,76
16,1,Scolopendrella sp./subnuda {s},Symphyla,Scolopendrellidae,81
17,1,Notiophilus biguttatus,Coleoptera,Carabidae,92
18,1,Agriotes sp.,Coleoptera,Elateridae,110
19,1,Athous haemorrhoidalis (juv),Coleoptera,Elateridae,111
20,1,Scydmaenidae sp0 {m},Coleoptera,Scydmanidae,128
21,1,Aleocharinae sp1 (juv),Coleoptera,Stapylinidae,130
22,1,Acrotona sylvicola,Coleoptera,Stapylinidae,132
23,1,Atheta sp. (juv),Coleoptera,Stapylinidae,136
24,1,Geostiba circellaris,Coleoptera,Stapylinidae,140
25,1,Othius subuliformis,Coleoptera,Stapylinidae,149
26,1,Oxypoda annularis,Coleoptera,Stapylinidae,151
27,1,Xantholininae sp1 (juv),Coleoptera,Stapylinidae,161
28,1,Amaurobius sp (juv),Araneae,Amaurobiidae,164
29,1,Diplocephalus latifrons (ad),Araneae,Linyphiidae,171
30,1,Diplocephalus picinus (ad),Araneae,Linyphiidae,172
31,1,Linyphiidae (juv),Araneae,Linyphiidae,178
32,1,Neobisium sp,Pseudoscorpiones,Neobisidae,182
33,1,Phalangiidae (juv),Opiliones,Phalangiidae,185
34,1,Saloca diceros (ad),Araneae,Linyphiidae,188
35,1,Tapinocyba insecta (ad),Araneae,Linyphiidae,189
36,1,Dinychus perforatus juv,Mesostigmata,Urodinychidae,204
37,1,Epicrius sp (juv),Mesostigmata,Epicriidae,207
38,1,Geholaspis mandibularis (ad),Mesostigmata,Macrochelidae,210
39,1,Lysigamasus cornutus (ad),Mesostigmata,Pergamasinae,218
40,1,Macrocheles cf dentatus (juv),Mesostigmata,Macrochelidae,223
41,1,Pachylaelaps regularis (ad),Mesostigmata,Pachylaelapidae,229
42,1,Pachylaelaps tesselatus (ad),Mesostigmata,Pachylaelapidae,230
43,1,Trachytes pauperior (juv),Mesostigmata,Trachytidae,245
