trophospecies_id,n_lumped,sp_name,guild,family,sp_id
91,1,Uropoda athiasae (juv),Mesostigmata,Uropodidae,673
95,2,Scutigerella immaculata {m};Scolopendrella sp./subnuda {m},Symphyla,Scutigerellidae;Scolopendrellidae,718;719
97,1,Athous subfuscus (juv) {l},Coleoptera,Elateridae,720
98,1,Pergamasinae (juv) {s},Mesostigmata,Pergamasinae,735
99,1,Trachytes aegrota (juv) {s},Mesostigmata,Trachytidae,737
100,1,Trachytes pauperior (ad) {s},Mesostigmata,Trachytidae,738
101,1,Campodea sp {l},Diplura,Campodeidae,749
102,1,Trichoniscus pusillus {m},Isopoda,Trichoniscidae,750
103,1,Allaiulus nitidus juv,Diplopoda,Julidae,752
104,1,Lithobius aeruginosus {l},Chilopoda,Lithobiidae,764
105,4,Aegopinella nitens;Aegopinella nitens juv;Trichia striolata juv;Monachoides incarnatus juv,Gastropoda,Oxychilidae;Helicidae;Hygromiidae,809;810;817;819
107,1,Arion silvaticus,Gastropoda,Arionidae,815
110,1,Staphylinidae spec,Coleoptera,Stapylinidae,858
111,1,Carabidae spec juv,Coleoptera,Carabidae,865
112,1,Abax spec,Coleoptera,Carabidae,881
113,1,Rhynchaenus fagi,Coleoptera,Rhynchaeninae,882
114,1,Molops piceus,Coleoptera,Carabidae,885
115,1,Amara aenea,Coleoptera,Carabidae,886
116,1,Trichoniscus spec,Isopoda,Trichoniscidae,911
117,1,Porcellio conspersum,Isopoda,Porcellionidae,917
118,1,Glomeris spec,Diplopoda,Glomeridae,920
119,1,Chilopoda spec,Chilopoda,Chilopoda spec,921
120,1,Harpactea lepida (juv),Araneae,Dysderidae,933
121,1,Tenuiphantes tenuis,Araneae,Linyphiidae,940
122,1,Walckenaeria antica,Araneae,Linyphiidae,941
123,1,Theridiidae juv spec,Araneae,Theridiidae,942
