trophospecies_id,n_lumped,sp_name,guild,family,sp_id
68,1,Chamobates voigtsi,Oribatida,Chamobatidae,308
69,2,Damaeus riparius;Phthiracarus compressus,Oribatida,Damaeidae;Phthiracaridae,311;348
70,2,Dissorhina ornata;Hypochthonius rufulus,Oribatida,Oppiidae;Hypochthoniidae,312;322
71,1,Eulohmannia ribagai,Oribatida,Eulohmanniidae,314
73,1,Oribatida juv.,Oribatida,,323
74,1,Liebstadia similis,Oribatida,Scheloribatidae,326
75,2,Microppia minus;Oppiella falcata,Oribatida,Oppiidae,331;337
76,1,Nothrus palustris,Oribatida,Nothridae,334
78,4,Oppiella nova;Oppiella marginedentata;Suctobelba altvateri;Suctobelbella spp.,Oribatida,Oppiidae;Suctobelbidae,338;340;366;625
79,2,Oppiella subpectinata;Oppiella obsoleta,Oribatida,Oppiidae,339;341
83,1,Quadroppia quadricarinata,Oribatida,Quadroppiidae,357
84,1,Pseudosinella alba,Collembola,Entomobryidae,364
85,1,Steganacarus magnus,Oribatida,Phthiracaridae,365
87,1,Ligidium hypnorum,Isopoda,Ligiidae,379
88,1,plants,Basal,Plants,401
89,1,roots,Basal,Roots,402
90,1,root exudates,Basal,Roots,403
91,1,mykorrhiza,Basal,Fungi,404
92,1,saphrophytes,Basal,Fungi,405
93,1,bacterivor nematodes,Basal,Nematoda,406
94,1,fungivor nematodes,Basal,Nematoda,407
95,1,root feeding nematodes,Basal,Nematoda,408
96,1,predatious nematodes,Basal,Nematoda,409
97,1,omniv. Nematodes,Basal,Nematoda,410
98,1,bacteria,Basal,Bacteria,411
99,3,flagelata;ciliata;amoeba,Basal,Protozoa,412;413;414
102,1,algae,Basal,Algae,415
103,1,enchitraeidae,Enchitraeidae,Enchitraeidae,416
104,1,dead organic matter detritus,Basal detritus,detritus,417
105,1,litter detritus,Basal detritus,detritus,442
106,1,Julidae spec,Diplopoda,Julidae,486
107,1,Trogulus sp juv,Opiliones,Trogulidae,586
109,1,Lithobius sp2 {l},Chilopoda,Lithobiidae,706
110,1,Athous subfuscus (juv) {l},Coleoptera,Elateridae,720
111,1,Elateridae sp1 (juv) {l},Coleoptera,Elateridae,724
112,1,Trachytes aegrota (juv) {s},Mesostigmata,Trachytidae,737
113,1,Trachytes pauperior (ad) {s},Mesostigmata,Trachytidae,738
116,1,Trichoniscus pusillus {m},Isopoda,Trichoniscidae,750
117,1,Chordeumatidae juv {m},Diplopoda,Chordeumatidae,754
118,1,Discus rotundatus,Gastropoda,Patulidae,811
119,1,Discus rotundatus juv,Gastropoda,Patulidae,812
120,1,Nesovitrea hammonis,Gastropoda,Oxychilidae,813
121,2,Arion silvaticus;Arionidae spec,Gastropoda,Arionidae,815;842
122,1,Trichia striolata juv,Gastropoda,Helicidae,817
123,1,Monachoides incarnatus,Gastropoda,Hygromiidae,818
124,1,Euconulus fulvus,Gastropoda,Euconulidae,821
125,1,Limax cinereoniger,Gastropoda,Limacidae,829
126,1,Gastropoda spec juv,Gastropoda,Gastopoda spec,835
127,1,Vitrea diaphana,Gastropoda,Pristilomatidae,836
128,1,Vitrea diaphana juv,Gastropoda,Pristilomatidae,837
130,1,Azeca goodalli,Gastropoda,Azecidae,843
131,2,Curculionidae spec;Brachyderinae spec,Coleoptera,Curculionidae,855;871
132,1,Staphylinidae spec,Coleoptera,Stapylinidae,858
133,2,Elateridae spec;Otioryhnchinae spec,Coleoptera,Elateridae;Curculionidae,861;872
134,1,Coleoptera spec,Coleoptera,Coleoptera spec,863
137,1,Ptilidae spec,Coleoptera,Ptilidae,873
138,1,Trichoniscus spec,Isopoda,Trichoniscidae,911
139,1,Trachelipus spec,Isopoda,Trachelipidae,916
140,1,Glomeris spec,Diplopoda,Glomeridae,920
141,1,Chilopoda spec,Chilopoda,Chilopoda spec,921
142,1,Harpactea lepida (juv),Araneae,Dysderidae,933
143,1,Harpactea lepida (ad),Araneae,Dysderidae,934
144,1,Euophrys frontalis,Araneae,Salticidae,936
145,1,Walckenaeria nudipalpis,Araneae,Linyphiidae,943
146,1,Eurocoelotes inermis,Araneae,Amaurobiidae,949
