trophospecies_id,n_lumped,sp_name,guild,family,sp_id
84,1,saphrophytes,Basal,Fungi,405
85,1,bacterivor nematodes,Basal,Nematoda,406
86,1,fungivor nematodes,Basal,Nematoda,407
87,1,root feeding nematodes,Basal,Nematoda,408
88,1,predatious nematodes,Basal,Nematoda,409
89,1,omniv. Nematodes,Basal,Nematoda,410
90,1,bacteria,Basal,Bacteria,411
91,3,flagelata;ciliata;amoeba,Basal,Protozoa,412;413;414
94,1,algae,Basal,Algae,415
95,1,enchitraeidae,Enchitraeidae,Enchitraeidae,416
96,1,dead organic matter detritus,Basal detritus,detritus,417
97,1,Geholaspis longispinosus (ad),Mesostigmata,Macrochelidae,421
98,1,Hypoaspis aculeifer (juv),Mesostigmata,Hypoaspididae,422
99,1,litter detritus,Basal detritus,detritus,442
100,1,Diplostyla concolor (ad),Araneae,Linyphiidae,472
101,2,Julidae spec;Porcellio conspersum,Diplopoda;Isopoda,Julidae;Porcellionidae,486;917
102,1,Steganacarus herculeanus,Oribatida,Phthiracaridae,519
104,1,Monocephalus fuscipes (ad),Araneae,Linyphiidae,588
105,1,Lithobius aeruginosus juv,Chilopoda,Lithobiidae,593
106,1,Lithobius lapidicola,Chilopoda,Lithobiidae,600
109,1,Malthinus seriepunctatus (juv),Coleoptera,Cantharidae,629
110,1,Rhynchaeninae sp1,Coleoptera,Curculionidae,634
111,1,Trichoniscus pygmaeus,Isopoda,Trichoniscidae,645
112,1,Lysigamasus minorleitneriae (ad),Mesostigmata,Pergamasinae,655
113,1,Prozercon cf traeghardi (ad),Mesostigmata,Zerconidae,662
114,1,Uropoda athiasae (juv),Mesostigmata,Uropodidae,673
115,1,Centromerus serratus (ad),Araneae,Linyphiidae,674
116,1,Ozyptila sp (juv),Araneae,Thomisidae,675
118,1,Ceratophysella sp.,Collembola,Hypogastruridae,678
119,1,Dicyrtomina ornata,Collembola,Dicyrtomidae,679
120,1,Entomobryidae juv.,Collembola,Entomobryidae,681
121,1,Lepidocyrtus curvicolis,Collembola,Entomobryidae,687
124,1,Lithobius sp2 {l},Chilopoda,Lithobiidae,706
125,1,Lithobius sp3 {m},Chilopoda,Lithobiidae,707
126,1,Athous zebei (juv) {m},Coleoptera,Elateridae,721
127,1,Elateridae sp1 (juv) {l},Coleoptera,Elateridae,724
128,1,Coelotes sp (juv) {xl},Araneae,Amaurobiidae,728
129,1,Pergamasinae (juv) {s},Mesostigmata,Pergamasinae,735
130,1,Trachytes aegrota (juv) {s},Mesostigmata,Trachytidae,737
131,1,Lumbricus terrestris (juv) {xxl},Lumbricidae,Lumbricidae,745
132,1,Trichoniscus pusillus {m},Isopoda,Trichoniscidae,750
133,1,Lithobius aeruginosus {l},Chilopoda,Lithobiidae,764
134,1,Helicodonta obvoluta,Gastropoda,Helicodontidae,805
135,2,Aegopinella nitens;Trichia striolata juv,Gastropoda,Oxychilidae;Helicidae,809;817
136,1,Aegopinella nitens juv,Gastropoda,Oxychilidae,810
137,1,Discus rotundatus,Gastropoda,Patulidae,811
138,1,Discus rotundatus juv,Gastropoda,Patulidae,812
139,1,Arion silvaticus,Gastropoda,Arionidae,815
140,1,Trichia striolata,Gastropoda,Helicidae,816
142,1,Helicidae spec juv,Gastropoda,Helicidae,825
143,1,Aegopinella pura,Gastropoda,Oxychilidae,826
144,1,Phyllobius callacartus,Coleoptera,Curculionidae,854
145,1,Staphylinidae spec,Coleoptera,Stapylinidae,858
146,1,Carabidae spec juv,Coleoptera,Carabidae,865
147,1,Trichoniscus spec,Isopoda,Trichoniscidae,911
149,1,Glomeris spec,Diplopoda,Glomeridae,920
150,1,Agelenidae spec juv,Araneae,Agelenidae,932
151,1,Harpactea lepida (juv),Araneae,Dysderidae,933
152,1,Harpactea lepida (ad),Araneae,Dysderidae,934
153,1,Theridiidae juv spec,Araneae,Theridiidae,942
154,1,Metellina segmentata,Araneae,Tetragnathidae,948
