trophospecies_id,n_lumped,sp_name,guild,family,sp_id
112,1,Trachytes aegrota (juv) {s},Mesostigmata,Trachytidae,737
113,1,Trichoniscus pusillus {m},Isopoda,Trichoniscidae,750
114,1,Allaiulus nitidus {xxl},Diplopoda,Julidae,753
115,1,Lithobius aeruginosus {m},Chilopoda,Lithobiidae,763
116,1,Staphylinidae spec,Coleoptera,Stapylinidae,858
117,1,Anthicidae spec,Coleoptera,Anthicidae,879
118,1,Scolytidae spec,Coleoptera,Scolytidae,880
119,1,Asthenargus paganus,Araneae,Linyphiidae,930
120,1,Ceratinella brevis,Araneae,Linyphiidae,931
121,1,Tenuiphantes tenuis,Araneae,Linyphiidae,940
