trophospecies_id,n_lumped,sp_name,guild,family,sp_id
1,1,Ceratophysella denticulata,Collembola,Hypogastruridae,4
2,2,Folsomia quadrioculata;Folsomia spinosa,Collembola,Isotomidae,14;15
4,3,Isotomidae;Isotomiella minor;Parisotoma notabilis,Collembola,Isotomidae,21;22;40
6,1,Lepidocyrtus lanuginosus,Collembola,Entomobryidae,25
7,1,Lipothrix (Sphyrotheca) lubbocki,Collembola,Sminthuridae,26
8,1,Megalothorax minimus,Collembola,Neelidae,27
9,3,Mesaphorura sp.;Paratullbergia callipygos;Paratullbergia sp.,Collembola,Tullbergiidae,28;38;39
10,1,Micranurida cf. sensillata,Collembola,Neanuridae,30
11,1,Neelides minutus,Collembola,Neelidae,34
12,1,Onychiuridae,Collembola,Onychiuridae,36
16,1,Protaphorura aurantiaca,Collembola,Onychiuridae,43
17,1,Lithobius crassipes,Chilopoda,Lithobiidae,58
18,1,Lithobius cf. crassipes juv,Chilopoda,Lithobiidae,59
19,1,Lithobius mutabilis,Chilopoda,Lithobiidae,65
20,1,Lithobius cf. dentatus juv,Chilopoda,Lithobiidae,68
21,1,Lithobius sp4,Chilopoda,Lithobiidae,73
22,1,Geophilus ribauti,Chilopoda,Geophilidae,74
23,1,Geophilus insculptus,Chilopoda,Geophilidae,75
24,1,Schendyla nemorensis,Chilopoda,Schendylidae,77
25,1,Geophilus flavus,Chilopoda,Geophilidae,78
26,1,Strigamia acuminata,Chilopoda,Dignathodontidae,79
27,1,Scolopendrella sp./subnuda {s},Symphyla,Scolopendrellidae,81
28,1,Nargus anisotomoides,Coleoptera,Catopidae,101
29,1,Otiorhynchus sp.,Coleoptera,Curculionidae,104
30,1,Athous subfuscus (juv) {m},Coleoptera,Elateridae,113
31,1,Athous vittatus (juv),Coleoptera,Elateridae,115
32,1,Athous sp. (juv),Coleoptera,Elateridae,117
33,1,Lamprohiza splendidula (juv),Coleoptera,Lampyridae,121
34,1,Domene scabricollis,Coleoptera,Stapylinidae,137
35,1,Geostiba circellaris,Coleoptera,Stapylinidae,140
36,1,Gyrohypnus sp. (juv),Coleoptera,Stapylinidae,141
37,1,Othius subuliformis,Coleoptera,Stapylinidae,149
38,1,Oxypoda annularis,Coleoptera,Stapylinidae,151
39,1,Amaurobius sp (juv),Araneae,Amaurobiidae,164
40,1,Ballus chalybeius (ad),Araneae,Salticidae,165
41,1,Ballus chalybeius (juv),Araneae,Salticidae,166
42,1,Centomerus sylvaticus (ad),Araneae,Linyphiidae,167
43,1,Diplocephalus picinus (ad),Araneae,Linyphiidae,172
44,1,Linyphiidae (juv),Araneae,Linyphiidae,178
45,1,Microneta viaria (ad),Araneae,Linyphiidae,180
46,1,Neobisium carcinoides (ad),Pseudoscorpiones,Neobisidae,181
47,1,Neobisium sp,Pseudoscorpiones,Neobisidae,182
48,1,Robertus lividus (ad),Araneae,Theridiidae,186
49,1,Saloca diceros (ad),Araneae,Linyphiidae,188
50,1,Xysticus lanio (ad),Araneae,Thomisidae,196
51,1,Lysigamasus sp (juv),Mesostigmata,Pergamasinae,201
