trophospecies_id,n_lumped,sp_name,guild,family,sp_id
1,1,Desoria violacea,Collembola,Isotomidae,7
2,1,Folsomia quadrioculata,Collembola,Isotomidae,14
3,2,Isotomidae;Parisotoma notabilis,Collembola,Isotomidae,21;40
4,1,Lepidocyrtus lanuginosus,Collembola,Entomobryidae,25
5,1,Megalothorax minimus,Collembola,Neelidae,27
6,1,Mesaphorura sp.,Collembola,Tullbergiidae,28
8,2,Sminthurinus aureus;Sminthurinus sp. juv,Collembola,Katiannidae,48;49
10,1,Stenaphorura denisi,Collembola,Tullbergiidae,51
11,1,Lithobius crassipes,Chilopoda,Lithobiidae,58
12,1,Lithobius sp4,Chilopoda,Lithobiidae,73
13,1,Geophilus ribauti,Chilopoda,Geophilidae,74
14,1,Geophilus flavus,Chilopoda,Geophilidae,78
15,1,Notiophilus biguttatus,Coleoptera,Carabidae,92
16,1,Pterostichus strenuus,Coleoptera,Carabidae,98
17,1,Nargus anisotomoides,Coleoptera,Catopidae,101
18,1,Aleocharinae sp1 (juv),Coleoptera,Stapylinidae,130
19,1,Atheta sp. (juv),Coleoptera,Stapylinidae,136
20,1,Tachyusa sp. (juv),Coleoptera,Stapylinidae,158
21,1,Coelotes sp (juv) {l},Araneae,Amaurobiidae,168
22,1,Clubiona comta (ad),Araneae,Clubionidae,169
23,1,Coelotes terrestris (ad),Araneae,Amaurobiidae,170
24,1,Diplocephalus picinus (ad),Araneae,Linyphiidae,172
25,1,Hahnia pusilla (ad),Araneae,Hahniidae,175
26,1,Linyphiidae (juv),Araneae,Linyphiidae,178
27,1,Microneta viaria (ad),Araneae,Linyphiidae,180
28,1,Neobisium sp,Pseudoscorpiones,Neobisidae,182
29,1,Phalangiidae (juv),Opiliones,Phalangiidae,185
30,1,Tapinocyba insecta (ad),Araneae,Linyphiidae,189
31,1,Trombidiidae,Prostigmata,Trombidiidae,193
32,1,Lysigamasus sp (juv),Mesostigmata,Pergamasinae,201
33,1,Pergamasinae (male),Mesostigmata,Pergamasinae,235
34,1,Veigaia exigua (ad),Mesostigmata,Veigaiaidae,260
35,1,Zercon cf gurensis sp1 (ad),Mesostigmata,Zerconidae,266
36,1,Aporrectodea caliginosa (ad),Lumbricidae,Lumbricidae,271
37,3,Aporrectodea caliginosa (juv) {xl};Aporrectodea rosea (ad);Octolasion tyrtaeum (juv) {xxl},Lumbricidae,Lumbricidae,272;274;748
39,1,Aporrectodea rosea (juv),Lumbricidae,Lumbricidae,275
40,2,Atropacarus striculus;Quadroppia quadricarinata,Oribatida,Phthiracaridae;Quadroppiidae,298;357
41,1,Ceratozetes gracilis,Oribatida,Ceratozetidae,305
42,2,Chamobates cuspidatus;Pantelozetes paolii,Oribatida,Chamobatidae;Thyrisomidae,307;344
43,1,Eulohmannia ribagai,Oribatida,Eulohmanniidae,314
44,1,Eupelops plicatus,Oribatida,Phenopelopidae,316
45,2,Hypochthonius luteus;Hypochthonius rufulus,Oribatida,Hypochthoniidae,321;322
47,1,Oribatida juv.,Oribatida,,323
48,3,Oppiella nova;Oppiella subpectinata;Suctobelbella spp.,Oribatida,Oppiidae;Suctobelbidae,338;339;625
51,1,Phthiracarus lentulus,Oribatida,Phthiracaridae,350
53,1,Steganacarus magnus,Oribatida,Phthiracaridae,365
54,1,Porcellio spinicornis,Isopoda,Porcellionidae,376
55,1,Glomeris spec juv {m},Diplopoda,Glomeridae,393
56,1,plants,Basal,Plants,401
57,1,roots,Basal,Roots,402
58,1,root exudates,Basal,Roots,403
59,1,mykorrhiza,Basal,Fungi,404
60,1,saphrophytes,Basal,Fungi,405
61,1,bacterivor nematodes,Basal,Nematoda,406
62,1,fungivor nematodes,Basal,Nematoda,407
63,1,root feeding nematodes,Basal,Nematoda,408
64,1,predatious nematodes,Basal,Nematoda,409
65,1,omniv. Nematodes,Basal,Nematoda,410
66,1,bacteria,Basal,Bacteria,411
67,3,flagelata;ciliata;amoeba,Basal,Protozoa,412;413;414
70,1,algae,Basal,Algae,415
71,1,enchitraeidae,Enchitraeidae,Enchitraeidae,416
72,1,dead organic matter detritus,Basal detritus,detritus,417
73,1,litter detritus,Basal detritus,detritus,442
74,1,Julidae spec,Diplopoda,Julidae,486
75,1,Pterostichus spec.,Coleoptera,Carabidae,543
77,1,Lithobius sp2 {l},Chilopoda,Lithobiidae,706
78,1,Scutigerella immaculata {s},Symphyla,Scutigerellidae,717
79,1,Lumbricus terrestris (juv) {xxl},Lumbricidae,Lumbricidae,745
81,1,Trichoniscus pusillus {m},Isopoda,Trichoniscidae,750
82,2,Helicidae spec juv;Cepea hortensis,Gastropoda,Helicidae,825;838
83,1,Clausilia bidentata,Gastropoda,Clausiliidae,832
85,2,Larve spec;Elateridae spec,Coleoptera,Larve spec;Elateridae,857;861
86,1,Staphylinidae spec,Coleoptera,Stapylinidae,858
87,1,Abax ovalis,Coleoptera,Carabidae,859
88,1,Abax parallelepipedus,Coleoptera,Carabidae,860
90,1,Agelenidae spec juv,Araneae,Agelenidae,932
91,1,Histopona torpida,Araneae,Agelenidae,937
