SLN_ID,Detritus,S,interactions,L_D,C,Basal,Top,Herbiv,Carniv,meanInDegree,stdInDegree,mean_longest_chain,mean_NTP,max_NTP,mean_NTP_norm,TrOmniv,q_inCoherence,mean_path_len,std_path_len,Modularity
1,2,30.0,94.0,3.1333333333333333,0.10804597701149425,0.14285714285714285,0.0,0.125,0.5833333333333334,3.9166666666666665,3.4755877409335447,1.6333333333333333,2.4726262626262625,4.0,0.6181565656565656,0.5,0.7395544130351446,1.535294117647059,0.6070992007984886,0.0
10,2,30.0,61.0,2.033333333333333,0.07011494252873564,0.14285714285714285,0.1,0.25,0.5833333333333334,2.5416666666666665,2.81269121733225,1.4333333333333333,2.4641293891293894,6.0,0.4106882315215649,0.25,0.7753351922179231,1.712962962962963,0.8759606307664866,0.0
100,2,30.0,83.0,2.7666666666666666,0.09540229885057472,0.14285714285714285,0.16666666666666666,0.16666666666666666,0.5,3.4583333333333335,3.40050081563017,1.8666666666666667,2.706617082104887,4.5,0.6014704626899748,0.625,0.6745761535122325,1.7833333333333334,0.7999650830368864,0.0
1000,2,30.0,92.0,3.066666666666667,0.10574712643678161,0.14285714285714285,0.13333333333333333,0.041666666666666664,0.5416666666666666,3.8333333333333335,3.0597906530643084,1.8,2.796350059737157,4.451612903225806,0.6281655931293614,0.6666666666666666,0.642055300288716,1.7365591397849462,0.7643806814757357,0.0
101,2,30.0,80.0,2.6666666666666665,0.09195402298850575,0.14285714285714285,0.06666666666666667,0.25,0.5416666666666666,3.3333333333333335,3.4974110507589775,1.5333333333333334,2.5170502685720075,4.090909090909091,0.6152789545398241,0.375,0.8074469428183654,1.6344827586206896,0.7150543210080876,0.0
102,2,30.0,79.0,2.6333333333333333,0.09080459770114943,0.14285714285714285,0.0,0.125,0.5833333333333334,3.2916666666666665,3.3554519771581433,1.3666666666666667,2.429087301587302,4.0,0.6072718253968254,0.375,0.7762930878069471,1.6014492753623188,0.6892273794764024,0.0
103,2,30.0,70.0,2.3333333333333335,0.08045977011494253,0.14285714285714285,0.03333333333333333,0.20833333333333334,0.5,2.9166666666666665,2.6361478263403293,1.6666666666666667,2.392542794895736,4.428571428571429,0.5402515988474242,0.5,0.8028613878076385,1.8391608391608392,0.9833139544944517,0.0
104,2,30.0,72.0,2.4,0.08275862068965517,0.14285714285714285,0.06666666666666667,0.16666666666666666,0.5833333333333334,3.0,2.9340578815309546,1.8333333333333333,2.784607316044698,5.333333333333334,0.5221138717583808,0.5833333333333334,0.895439258952719,1.9316770186335404,0.9882068584213811,0.0
105,2,30.0,69.0,2.3,0.07931034482758621,0.14285714285714285,0.13333333333333333,0.16666666666666666,0.5416666666666666,2.875,2.7711636231170034,1.9,2.817197480881691,6.0,0.46953291348028187,0.4583333333333333,1.0004104067487003,2.121387283236994,1.1474209377739253,0.0
106,2,30.0,74.0,2.466666666666667,0.08505747126436781,0.14285714285714285,0.1,0.041666666666666664,0.5416666666666666,3.0833333333333335,2.412227306807993,2.1333333333333333,3.05047133331447,6.0,0.5084118888857451,0.625,0.7822647546013658,1.8456375838926173,0.9845072317604974,0.0
107,2,30.0,61.0,2.033333333333333,0.07011494252873564,0.14285714285714285,0.03333333333333333,0.16666666666666666,0.625,2.5416666666666665,2.5872457517039518,1.7,2.7095670995670997,6.0,0.4515945165945166,0.4583333333333333,0.7831697317930899,1.7596899224806202,0.8270353094643392,0.0
108,2,30.0,85.0,2.8333333333333335,0.09770114942528736,0.14285714285714285,0.03333333333333333,0.08333333333333333,0.6666666666666666,3.5416666666666665,3.1482109020931195,1.6333333333333333,2.504781490852016,4.647058823529411,0.5390036119554972,0.5416666666666666,0.8878029035276904,1.6666666666666667,0.7064007333008537,0.0
109,2,30.0,59.0,1.9666666666666666,0.067816091954023,0.14285714285714285,0.1,0.2916666666666667,0.5,2.4583333333333335,2.3215281074376826,1.7666666666666666,2.5950756007277747,4.5,0.5766834668283943,0.4583333333333333,0.7232201821884827,1.743801652892562,0.811674458756246,0.0
11,2,30.0,71.0,2.3666666666666667,0.08160919540229886,0.14285714285714285,0.13333333333333333,0.08333333333333333,0.625,2.9583333333333335,3.0994973879600245,1.8,2.785708864190838,5.333333333333334,0.5223204120357821,0.6666666666666666,0.8682117933779705,1.8482758620689654,0.915385729888094,0.0
110,2,30.0,88.0,2.933333333333333,0.10114942528735632,0.14285714285714285,0.06666666666666667,0.20833333333333334,0.4583333333333333,3.6666666666666665,3.3965028903355834,1.6,2.5484420675736468,4.162162162162162,0.6122880292222398,0.625,0.6318857423901512,1.5677419354838709,0.6448532989185213,0.0
111,2,30.0,92.0,3.066666666666667,0.10574712643678161,0.14285714285714285,0.1,0.08333333333333333,0.5,3.8333333333333335,2.9733112366761953,1.7,2.695770984037574,4.333333333333334,0.6221009963163632,0.75,0.6656601280153157,1.6397849462365592,0.6611439365624102,0.0
112,2,30.0,67.0,2.2333333333333334,0.07701149425287357,0.14285714285714285,0.1,0.08333333333333333,0.625,2.7916666666666665,2.021174145771767,1.8333333333333333,2.913581233581233,5.333333333333334,0.5462964812964811,0.5833333333333334,0.7355991689660284,1.7876712328767124,0.7720005727136435,0.0
113,2,30.0,70.0,2.3333333333333335,0.08045977011494253,0.14285714285714285,0.06666666666666667,0.2916666666666667,0.5416666666666666,2.9166666666666665,2.357534944490273,1.7666666666666666,2.7230789974497065,5.111111111111111,0.532776325587986,0.5,0.7596178674423592,1.9680851063829787,0.9010051150338164,0.0
