SLN_ID,Detritus,S,interactions,L_D,C,Basal,Top,Herbiv_true,Herbiv,Carniv,meanInDegree,stdInDegree,mean_longest_chain,max_chain_len,mean_NTP,max_NTP,mean_NTP_norm,TrOmniv,q_inCoherence,diameter,mean_path_len,std_path_len,loop,Modularity
1,2,29.0,41.0,1.4137931034482758,0.050492610837438424,0.14814814814814814,0.2413793103448276,0.13043478260869565,0.21739130434782608,0.7391304347826086,1.7826086956521738,1.756973682711022,1.5172413793103448,4.0,2.4494252873563216,5.0,0.4898850574712643,0.13043478260869565,0.9369558041134005,4.0,1.7560975609756098,0.8098311912155414,0.06896551724137931,0.0
10,2,30.0,81.0,2.7,0.09310344827586207,0.14285714285714285,0.13333333333333333,0.125,0.16666666666666666,0.4583333333333333,3.375,2.373998644737901,1.6333333333333333,4.0,2.5998234634676285,4.4,0.5908689689699155,0.7083333333333334,0.7507419722619221,4.0,1.7183908045977012,0.718062379249178,0.26666666666666666,0.0
100,2,30.0,78.0,2.6,0.0896551724137931,0.14285714285714285,0.1,0.041666666666666664,0.20833333333333334,0.4166666666666667,3.25,2.8930200858948947,1.6,3.0,2.5622943722943727,4.0476190476190474,0.6330374331550803,0.625,0.6526585454797951,3.0,1.5973154362416107,0.6358593152157158,0.13333333333333333,0.0
1000,2,30.0,82.0,2.7333333333333334,0.09425287356321839,0.14285714285714285,0.1,0.0,0.125,0.5,3.4166666666666665,3.1056283641530396,1.7666666666666666,4.0,2.667089947089947,4.2,0.6350214159737969,0.7083333333333334,0.6251291490243049,4.0,1.654970760233918,0.6714482804041231,0.13333333333333333,0.0
101,2,29.0,52.0,1.793103448275862,0.06403940886699508,0.14814814814814814,0.2413793103448276,0.13043478260869565,0.13043478260869565,0.5652173913043478,2.260869565217391,1.7637097087556366,1.5172413793103448,4.0,2.547370254266806,5.0,0.5094740508533613,0.391304347826087,0.5567142390644322,4.0,1.921259842519685,0.8783669841985946,0.0,0.0
102,2,29.0,82.0,2.8275862068965516,0.10098522167487685,0.1111111111111111,0.10344827586206896,0.16666666666666666,0.20833333333333334,0.5,3.4166666666666665,3.5620788589111068,1.5172413793103448,4.0,2.6403119868637113,4.4,0.6000709061053888,0.625,0.7265937313919902,4.0,1.6217948717948718,0.6847928692531657,0.2413793103448276,0.0
103,2,30.0,64.0,2.1333333333333333,0.0735632183908046,0.14285714285714285,0.13333333333333333,0.16666666666666666,0.20833333333333334,0.5416666666666666,2.6666666666666665,2.0781820371926383,1.6333333333333333,5.0,2.525249922491302,4.416666666666666,0.571754699431993,0.5416666666666666,0.6457006899125611,5.0,1.7593984962406015,0.8362105717465858,0.0,0.0
104,2,30.0,75.0,2.5,0.08620689655172414,0.14285714285714285,0.06666666666666667,0.125,0.16666666666666666,0.625,3.125,2.997281376877038,1.6333333333333333,4.0,2.645972893183038,5.125,0.5162873937918123,0.4583333333333333,0.879573860515768,4.0,1.7973856209150327,0.8220599696732898,0.16666666666666666,0.0
105,2,30.0,60.0,2.0,0.06896551724137931,0.14285714285714285,0.13333333333333333,0.08333333333333333,0.16666666666666666,0.5416666666666666,2.5,2.570738347668606,1.6666666666666667,4.0,2.704343434343434,5.0,0.5408686868686867,0.4583333333333333,0.6633400430086273,4.0,1.7117117117117118,0.8021265756768339,0.0,0.0
106,2,30.0,75.0,2.5,0.08620689655172414,0.14285714285714285,0.0,0.125,0.16666666666666666,0.5416666666666666,3.125,2.982740204985138,1.5666666666666667,5.0,2.5148585858585855,5.0,0.5029717171717171,0.4166666666666667,0.6694356481366129,5.0,1.6691176470588236,0.8169967320196078,0.1,0.0
107,2,30.0,109.0,3.6333333333333333,0.12528735632183907,0.14285714285714285,0.0,0.041666666666666664,0.125,0.5,4.541666666666667,4.085809660239955,1.7,4.0,2.680262102839242,4.5,0.5956138006309426,0.6666666666666666,0.8789548583526031,4.0,1.6568627450980393,0.7293305931285314,0.3333333333333333,0.0
108,2,30.0,84.0,2.8,0.09655172413793103,0.14285714285714285,0.0,0.0,0.041666666666666664,0.625,3.5,3.3100637062042226,1.7,4.0,2.6984776688453156,4.5,0.5996617041878479,0.6666666666666666,0.6627073400132895,4.0,1.716867469879518,0.7535482574253034,0.0,0.0
109,2,29.0,69.0,2.3793103448275863,0.08497536945812807,0.14814814814814814,0.10344827586206896,0.043478260869565216,0.08695652173913043,0.5652173913043478,3.0,2.486326242032244,1.7586206896551724,4.0,2.636528604767825,4.333333333333334,0.6084296780233441,0.6086956521739131,0.6525026580158695,4.0,1.814569536423841,0.827880615466858,0.13793103448275862,0.0
11,2,29.0,55.0,1.896551724137931,0.06773399014778325,0.14814814814814814,0.13793103448275862,0.043478260869565216,0.13043478260869565,0.6521739130434783,2.391304347826087,2.369102830470614,1.3448275862068966,5.0,2.3547814770191198,4.75,0.49574346884613046,0.30434782608695654,0.7883884994852395,5.0,1.8521739130434782,0.8909238085531413,0.13793103448275862,0.0
110,2,30.0,91.0,3.033333333333333,0.10459770114942529,0.14285714285714285,0.03333333333333333,0.08333333333333333,0.125,0.625,3.7916666666666665,2.873857681064686,1.7,4.0,2.6323492690883996,4.272727272727273,0.6160817438291998,0.625,0.7080202265555462,4.0,1.6858638743455496,0.6849964750609767,0.13333333333333333,0.0
111,2,30.0,59.0,1.9666666666666666,0.067816091954023,0.14285714285714285,0.13333333333333333,0.125,0.20833333333333334,0.5,2.4583333333333335,1.8172881532338394,1.8333333333333333,4.0,2.66001332001332,5.0,0.532002664002664,0.5,0.7168118557139773,4.0,1.8943661971830985,0.8646546186943129,0.13333333333333333,0.0
