SLN_ID,Detritus,S,interactions,L_D,C,Basal,Top,Herbiv_true,Herbiv,Carniv,meanInDegree,stdInDegree,mean_NTP,max_NTP,mean_NTP_norm,TrOmniv,q_inCoherence,diameter,max_chain_len,mean_path_len,std_path_len,loop,Modularity
messel,2,700.0,6444.0,9.205714285714286,0.013169834457388105,0.29369627507163326,0.04285714285714286,0.48073022312373226,0.5070993914807302,0.22515212981744423,13.070993914807302,19.56916622375746,2.3512788303178453,5.472473867595818,0.4296555611239155,0.45841784989858014,0.9488503065350525,10.0,50.0,3.0128319618974717,1.2206234307301143,0.12142857142857143,0.0
messel_aqu,2,105.0,726.0,6.914285714285715,0.06648351648351648,0.2524271844660194,0.0380952380952381,0.11688311688311688,0.19480519480519481,0.2077922077922078,9.428571428571429,7.392080704568715,2.794808091231464,5.247706422018348,0.5325770663360657,0.8051948051948052,0.9034458618437188,6.0,24.0,2.249052517596102,0.8570871273346915,0.19047619047619047,0.0
messel_aqu_hi_cert,2,102.0,560.0,5.490196078431373,0.054358377014172,0.23,0.08823529411764706,0.11688311688311688,0.19480519480519481,0.24675324675324675,7.2727272727272725,4.816737167190985,2.9179599055277206,5.268817204301076,0.5538168800287305,0.8051948051948052,0.9802896640183997,6.0,23.0,2.408514492753623,0.9401092830092171,0.19607843137254902,0.0
messel_hi_cert,2,692.0,4985.0,7.203757225433526,0.010425118994838677,0.3855072463768116,0.05202312138728324,0.41745283018867924,0.4481132075471698,0.20754716981132076,11.757075471698114,16.6367091596662,2.3031765312339703,5.994736842105263,0.3841997725500038,0.49528301886792453,1.1666186707991923,10.0,45.0,3.2334189310241865,1.3153980427176293,0.1069364161849711,0.0
messel_terr,2,647.0,5758.0,8.89953632148377,0.01377637201468076,0.3054263565891473,0.04482225656877898,0.5178571428571429,0.5379464285714286,0.21875,12.852678571428571,20.163552560737077,2.247603675161953,6.040712468193385,0.37207592432125,0.41964285714285715,0.8619132667938997,9.0,46.0,2.8497007346892462,1.1741022591595272,0.10664605873261206,0.0
messel_terr_hi_cert,2,638.0,4480.0,7.021943573667712,0.011023459299321369,0.4088050314465409,0.047021943573667714,0.45478723404255317,0.4787234042553192,0.18882978723404256,11.914893617021276,17.286239351634176,2.171158856459915,7.516441005802708,0.28885463942094086,0.45478723404255317,1.0570054693802715,10.0,41.0,3.09036584978227,1.3196064065827273,0.09404388714733543,0.0
