trophospecies_id,sp_name,guild,n_lumped,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain,sp_out_closeness,sp_in_closeness,guild_ntp,guild_out_closeness,guild_in_closeness
1,"        1 lichens, mosses","        1 lichens, mosses",1,0,3,1.0,0.0,1.0,0.0,1.0,1.0,0.0
2,        2 detritus,        2 detritus,1,0,1,1.0,0.0,2.3333333333333335,0.0,1.0,2.3333333333333335,0.0
3,        3 scarlet mite;        4 reindeer,        3 scarlet mite,2,1,0,2.0,1.0,0.0,7.0,2.0,0.0,7.0
5,"        5 landflies, adult chironomids, Achorutes","        5 landflies, adult chironomids, Achorutes",1,1,3,2.0,1.0,2.3333333333333335,7.0,2.0,2.3333333333333335,7.0
6,        6 worm (Lumbricillus),        6 worm (Lumbricillus),1,1,1,2.0,1.0,7.0,7.0,2.0,7.0,7.0
7,        7 spider,        7 spider,1,1,2,3.0,2.0,3.5,2.3333333333333335,3.0,3.5,2.3333333333333335
8,        8 snow bunting,        8 snow bunting,1,3,0,3.0,1.0,0.0,2.3333333333333335,3.0,0.0,2.3333333333333335
9,        9 purple sandpiper,        9 purple sandpiper,1,3,0,3.333333333333333,2.0,0.0,1.0,3.333333333333333,0.0,1.0
