trophospecies_id,sp_name,guild,n_lumped,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain,sp_out_closeness,sp_in_closeness,guild_ntp,guild_out_closeness,guild_in_closeness
1,"  1 algae, bacteria, detritus","  1 algae, bacteria, detritus",1,0,4,1.0,0.0,0.75,0.0,1.0,0.75,0.0
2,  2 small rotifers,  2 small rotifers,1,1,3,2.0,1.0,1.2,6.0,2.0,1.2,6.0
3,"  3 Moina, Diaptomus","  3 Moina, Diaptomus",1,1,3,2.0,1.0,2.0,6.0,2.0,2.0,6.0
4,  4 herbivorous insects,  4 herbivorous insects,1,2,1,2.5,1.0,6.0,3.0,2.5,6.0,3.0
5,  5 Cyclops (copepod),  5 Cyclops (copepod),1,3,2,2.6666666666666665,1.0,3.0,2.0,2.6666666666666665,3.0,2.0
6,  6 Asplancha,  6 Asplancha,1,4,2,3.25,2.0,6.0,1.2,3.25,6.0,1.2
7,  7 predaceous insects,  7 predaceous insects,1,4,0,3.25,2.0,0.0,0.75,3.25,0.0,0.75
