SLN_ID,Detritus,S,interactions,L_D,C,Basal,Top,Herbiv_true,Herbiv,Carniv,meanInDegree,stdInDegree,mean_longest_chain,max_chain_len,mean_NTP,max_NTP,mean_NTP_norm,TrOmniv,q_inCoherence,diameter,mean_path_len,std_path_len,loop,Modularity
268,1,68.0,218.0,3.2058823529411766,0.04784899034240562,0.16417910447761194,0.07352941176470588,0.2857142857142857,0.6071428571428571,0.21428571428571427,3.892857142857143,5.133414852897441,1.2205882352941178,5.0,2.216547429673587,4.3478260869565215,0.509805908824925,0.30357142857142855,0.39515360469516553,5.0,1.8285163776493256,0.8651756328610424,0.029411764705882353,0.0
269,1,68.0,251.0,3.6911764705882355,0.05509218612818262,0.14925373134328357,0.11764705882352941,0.2631578947368421,0.6140350877192983,0.2982456140350877,4.4035087719298245,5.765846639364568,1.3823529411764706,5.0,2.3132437199478724,4.571428571428571,0.5060220637385971,0.22807017543859648,0.39034996688223517,5.0,1.9911894273127753,0.9330115191930254,0.029411764705882353,0.0
27,1,69.0,242.0,3.5072463768115942,0.051577152600170505,0.16176470588235295,0.13043478260869565,0.21052631578947367,0.6140350877192983,0.2807017543859649,4.245614035087719,4.054453907892908,1.434782608695652,6.0,2.3366845692399307,5.636363636363637,0.4145730687361167,0.2631578947368421,0.33989823435425165,6.0,2.1607669616519174,1.15904789606667,0.0,0.0
270,1,69.0,286.0,4.144927536231884,0.06095481670929241,0.16176470588235295,0.028985507246376812,0.17543859649122806,0.6140350877192983,0.22807017543859648,5.017543859649122,6.512326850097916,1.2463768115942029,4.0,2.2431588525554167,4.636363636363637,0.48381857604136436,0.24561403508771928,0.37761891016245014,4.0,1.8555900621118013,0.9194374808246898,0.0,0.0
271,1,69.0,298.0,4.318840579710145,0.06351236146632566,0.16176470588235295,0.07246376811594203,0.19298245614035087,0.631578947368421,0.24561403508771928,5.228070175438597,6.42266506727667,1.5507246376811594,7.0,2.4106263730718696,6.833333333333333,0.3527745911812492,0.2807017543859649,0.5918186384502542,7.0,2.058214747736093,1.1130294841468265,0.11594202898550725,0.0
272,1,68.0,233.0,3.426470588235294,0.051141352063213345,0.16417910447761194,0.14705882352941177,0.19642857142857142,0.6071428571428571,0.25,4.160714285714286,3.841291381881812,1.3529411764705883,5.0,2.2960198358737043,4.695652173913043,0.4889671872694,0.2857142857142857,0.4386438861241686,5.0,1.8961267605633803,0.917084059732772,0.08823529411764706,0.0
273,1,69.0,266.0,3.8550724637681157,0.056692242114237,0.16176470588235295,0.11594202898550725,0.21052631578947367,0.6140350877192983,0.2631578947368421,4.666666666666667,5.932156116495602,1.4492753623188406,5.0,2.3098405994453515,4.779411764705882,0.483289725422412,0.2631578947368421,0.42378421500922175,5.0,2.1760204081632653,1.081428731703625,0.07246376811594203,0.0
274,1,69.0,278.0,4.028985507246377,0.05924978687127025,0.16176470588235295,0.028985507246376812,0.2631578947368421,0.6140350877192983,0.22807017543859648,4.87719298245614,6.793037863027212,1.2608695652173914,4.0,2.275359502675434,5.0,0.45507190053508684,0.22807017543859648,0.4501693481485169,4.0,1.7522388059701492,0.7303700577189103,0.028985507246376812,0.0
275,1,69.0,287.0,4.159420289855072,0.061167945439045183,0.16176470588235295,0.07246376811594203,0.24561403508771928,0.631578947368421,0.22807017543859648,5.035087719298246,6.175888924683235,1.3768115942028984,5.0,2.3006933943332286,4.571428571428571,0.5032766800103938,0.2982456140350877,0.45517247713265,5.0,2.035623409669211,0.9517014897093437,0.10144927536231885,0.0
276,1,69.0,290.0,4.202898550724638,0.06180733162830349,0.16176470588235295,0.08695652173913043,0.2631578947368421,0.6140350877192983,0.2631578947368421,5.087719298245614,8.235985286174643,1.2318840579710144,4.0,2.2264113437682385,5.0,0.4452822687536477,0.19298245614035087,0.44013385852794706,4.0,1.7305863708399367,0.7788877734051181,0.043478260869565216,0.0
