trophospecies_id,sp_name,guild,n_lumped,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain,sp_out_closeness,sp_in_closeness,guild_ntp,guild_out_closeness,guild_in_closeness
1,1,terrestrial detritus,1,0,21,1.0,0.0,1.1724137931034482,0.0,1.0,1.1724137931034482,0.0
2,2,Aglaophyton,1,0,9,1.0,0.0,1.4166666666666667,0.0,1.0,1.4166666666666667,0.0
3,3,Rhynia,1,0,5,1.0,0.0,1.3076923076923077,0.0,1.0,1.3076923076923077,0.0
4,4,Asteroxylon,1,0,10,1.0,0.0,1.3076923076923077,0.0,1.0,1.3076923076923077,0.0
5,5,Horneophyton,1,0,9,1.0,0.0,1.3333333333333333,0.0,1.0,1.3333333333333333,0.0
6,6,Nothia,1,0,6,1.0,0.0,1.7,0.0,1.0,1.7,0.0
7,7,other land plants,1,0,3,1.0,0.0,2.5185185185185186,0.0,1.0,1.9131054131054133,0.0
8,8,other land plants,1,0,7,1.0,0.0,1.3076923076923077,0.0,1.0,1.9131054131054133,0.0
9,9,lichen,1,0,1,1.0,0.0,2.125,0.0,1.0,2.125,0.0
10,10,terrestrial heterotroph bacteria,1,1,2,2.0,1.0,4.25,68.0,2.0,4.25,68.0
11,11,terrestrial protozoa,1,19,0,3.3191489361702127,2.0,0.0,1.3333333333333333,3.3191489361702127,0.0,1.3333333333333333
12,12,terrestrial saprotrophs,1,1,5,2.0,1.0,2.9565217391304346,68.0,2.0,4.716897819227013,68.0
13,13,terrestrial saprotrophs,1,1,4,2.0,1.0,4.533333333333333,68.0,2.0,4.716897819227013,68.0
14,14,terrestrial saprotrophs,1,1,7,2.0,1.0,3.4,68.0,2.0,4.716897819227013,68.0
15,15,terrestrial saprotrophs,1,1,4,2.0,1.0,4.0,68.0,2.0,4.716897819227013,68.0
16,16,terrestrial saprotrophs,1,1,3,2.0,1.0,4.857142857142857,68.0,2.0,4.716897819227013,68.0
17,17,terrestrial saprotrophs,1,1,4,2.0,1.0,3.090909090909091,68.0,2.0,4.716897819227013,68.0
18,18,terrestrial saprotrophs,1,1,6,2.0,1.0,3.090909090909091,68.0,2.0,4.716897819227013,68.0
19,19,terrestrial saprotrophs,1,1,2,2.0,1.0,17.0,68.0,2.0,4.716897819227013,68.0
20,20,terrestrial saprotrophs,1,1,5,2.0,1.0,4.25,68.0,2.0,4.716897819227013,68.0
21,21,terrestrial saprotrophs,1,1,5,2.0,1.0,3.238095238095238,68.0,2.0,4.716897819227013,68.0
22,22,terrestrial saprotrophs,1,1,5,2.0,1.0,2.8333333333333335,68.0,2.0,4.716897819227013,68.0
23,23,terrestrial saprotrophs,1,1,2,2.0,1.0,5.230769230769231,68.0,2.0,4.716897819227013,68.0
24,24,terrestrial saprotrophs,1,1,4,2.0,1.0,3.7777777777777777,68.0,2.0,4.716897819227013,68.0
25,25,terrestrial saprotrophs,1,1,5,2.0,1.0,3.7777777777777777,68.0,2.0,4.716897819227013,68.0
26,26,mycorrhizae: Aglaophyton,1,1,3,2.0,1.0,4.25,68.0,2.0,10.051587301587302,32.11111111111111
27,27,mycorrhizae: Aglaophyton,1,6,3,2.0,1.0,3.238095238095238,11.333333333333334,2.0,10.051587301587302,32.11111111111111
28,28,mycorrhizae: Aglaophyton,1,4,3,2.0,1.0,22.666666666666668,17.0,2.0,10.051587301587302,32.11111111111111
29,29,mycorrhizae: Rhynia,1,1,4,2.0,1.0,3.7777777777777777,68.0,2.0,3.678362573099415,68.0
30,30,mycorrhizae: Rhynia,1,1,3,2.0,1.0,3.5789473684210527,68.0,2.0,3.678362573099415,68.0
31,31,mycorrhizae: Asteroxylon,1,7,3,2.0,1.0,3.238095238095238,9.714285714285714,2.0,3.620779220779221,30.43809523809524
32,32,mycorrhizae: Asteroxylon,1,5,5,2.0,1.0,3.090909090909091,13.6,2.0,3.620779220779221,30.43809523809524
33,33,mycorrhizae: Asteroxylon,1,1,4,2.0,1.0,4.533333333333333,68.0,2.0,3.620779220779221,30.43809523809524
34,34,mycorrhizae: Horneophyton,1,3,1,2.0,1.0,68.0,22.666666666666668,2.0,46.84444444444444,30.222222222222225
35,35,mycorrhizae: Horneophyton,1,2,1,2.0,1.0,68.0,34.0,2.0,46.84444444444444,30.222222222222225
36,36,mycorrhizae: Horneophyton,1,2,4,2.0,1.0,4.533333333333333,34.0,2.0,46.84444444444444,30.222222222222225
37,37,possible mycorrhizae,1,1,3,2.0,1.0,22.666666666666668,68.0,2.0,22.666666666666668,68.0
38,38,parasites: Aglaophyton,1,1,2,2.0,1.0,17.0,68.0,2.0,17.0,68.0
39,39,parasites: Asteroxylon,1,5,6,2.0,1.0,3.5789473684210527,13.6,2.0,4.215204678362573,38.53333333333333
40,40,parasites: Asteroxylon,1,1,4,2.0,1.0,4.533333333333333,68.0,2.0,4.215204678362573,38.53333333333333
41,41,parasites: Asteroxylon,1,2,4,2.0,1.0,4.533333333333333,34.0,2.0,4.215204678362573,38.53333333333333
42,42,parasites: Nothia,1,3,3,2.0,1.0,3.238095238095238,22.666666666666668,2.0,3.238095238095238,22.666666666666668
