trophospecies_id,sp_name,guild,n_lumped,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain,sp_out_closeness,sp_in_closeness,guild_ntp,guild_out_closeness,guild_in_closeness
1,Folsomia quadrioculata,Collembola,1,1,18,2.0,1.0,1.2727272727272727,126.0,2.899194677871148,1.293536294008616,35.631106719367594
2,Isotomiella minor,Collembola,1,4,15,3.2857142857142856,2.0,1.2352941176470589,12.6,2.899194677871148,1.293536294008616,35.631106719367594
3,Lepidocyrtus cyaneus;Lepidocyrtus lanuginosus;Lepidocyrtus juv.,Collembola,3,1,20,2.0,1.0,1.3695652173913044,126.0,2.899194677871148,1.293536294008616,35.631106719367594
5,Megalothorax minimus,Collembola,1,5,23,3.125,2.0,1.4157303370786516,11.454545454545455,2.899194677871148,1.293536294008616,35.631106719367594
6,Parisotoma notabilis,Collembola,1,4,14,3.2857142857142856,2.0,1.2115384615384615,12.6,2.899194677871148,1.293536294008616,35.631106719367594
7,Protaphorura armata;Protaphorura sp.,Collembola,2,4,7,2.8333333333333335,2.0,1.2115384615384615,12.6,2.899194677871148,1.293536294008616,35.631106719367594
8,Sminthurinus aureus,Collembola,1,4,17,2.0,1.0,1.26,31.5,2.899194677871148,1.293536294008616,35.631106719367594
9,Stenaphorura denisi,Collembola,1,5,17,3.5882352941176467,2.0,1.26,5.478260869565218,2.899194677871148,1.293536294008616,35.631106719367594
10,Lithobius piceus,Chilopoda,1,61,10,3.8347338935574227,3.0,0.9064748201438849,0.7159090909090909,3.855867220850889,1.3671481313891132,0.7487075674349748
11,Lithobius aulacopus,Chilopoda,1,58,15,3.8308157099697886,3.0,0.9545454545454546,0.6961325966850829,3.855867220850889,1.3671481313891132,0.7487075674349748
12,Lithobius mutabilis,Chilopoda,1,60,18,3.833333333333333,3.0,1.1150442477876106,0.7078651685393258,3.855867220850889,1.3671481313891132,0.7487075674349748
13,Lithobius cf. mutabilis juv,Chilopoda,1,66,28,3.864265927977839,3.0,1.4318181818181819,0.72,3.855867220850889,1.3671481313891132,0.7487075674349748
14,Lithobius sp. juv {m},Chilopoda,1,69,38,3.875,5.0,2.0,0.6331658291457286,3.855867220850889,1.3671481313891132,0.7487075674349748
15,Lithobius sp1 {s},Chilopoda,1,42,27,3.9047619047619047,7.0,1.826086956521739,0.37168141592920356,3.855867220850889,1.3671481313891132,0.7487075674349748
16,Lithobius sp3 {xs},Chilopoda,1,25,14,3.888888888888889,3.0,1.4823529411764707,2.135593220338983,3.855867220850889,1.3671481313891132,0.7487075674349748
17,Lithobius sp4,Chilopoda,1,61,21,3.8436578171091442,3.0,1.1559633027522935,0.711864406779661,3.855867220850889,1.3671481313891132,0.7487075674349748
18,Geophilus ribauti,Chilopoda,1,59,18,3.8328267477203646,3.0,1.1150442477876106,0.7039106145251397,3.855867220850889,1.3671481313891132,0.7487075674349748
19,Strigamia acuminata,Chilopoda,1,66,10,3.8233695652173916,3.0,0.9064748201438849,0.7368421052631579,3.855867220850889,1.3671481313891132,0.7487075674349748
20,Nargus anisotomoides,Coleoptera,1,3,35,2.75,2.0,2.032258064516129,18.0,3.035999494638662,9.814453013477989,27.76224322858161
21,Athous haemorrhoidalis (juv);Elateridae sp1 (juv) {l},Coleoptera,2,1,19,2.0,1.0,1.2233009708737863,126.0,3.035999494638662,9.814453013477989,27.76224322858161
22,Athous sp. (juv),Coleoptera,1,1,36,2.0,1.0,2.0655737704918034,126.0,3.035999494638662,9.814453013477989,27.76224322858161
23,Aleocharinae sp1 (juv),Coleoptera,1,2,42,3.0,2.0,2.3333333333333335,15.75,3.035999494638662,9.814453013477989,27.76224322858161
24,Gyrohypnus sp. (juv),Coleoptera,1,44,31,3.879668049792531,4.0,1.8,0.5887850467289719,3.035999494638662,9.814453013477989,27.76224322858161
25,Amaurobius sp (juv),Araneae,1,46,19,3.840989399293286,3.0,1.2352941176470589,0.6461538461538462,3.892273510349934,1.8064700641923868,0.5301344318447756
26,Diplocephalus picinus (ad),Araneae,1,33,31,3.9153439153439153,5.0,1.826086956521739,0.5407725321888412,3.892273510349934,1.8064700641923868,0.5301344318447756
27,Harpactea lepida (juv),Araneae,1,35,28,3.8653846153846154,4.0,1.575,0.5675675675675675,3.892273510349934,1.8064700641923868,0.5301344318447756
