trophospecies_id,sp_name,guild,n_lumped,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain,sp_out_closeness,sp_in_closeness,guild_ntp,guild_out_closeness,guild_in_closeness
1,Ceratophysella denticulata,Collembola,1,3,13,3.4,2.0,1.2903225806451613,17.142857142857142,2.8265231092436975,1.3118407201926419,40.84006211180124
2,Deuteraphorura inermis,Collembola,1,3,4,2.75,2.0,1.3186813186813187,17.142857142857142,2.8265231092436975,1.3118407201926419,40.84006211180124
3,Folsomia quadrioculata;Folsomia spinosa,Collembola,2,1,13,2.0,1.0,1.2903225806451613,120.0,2.8265231092436975,1.3118407201926419,40.84006211180124
5,Isotomiella minor;Parisotoma notabilis,Collembola,2,4,12,3.2857142857142856,2.0,1.25,12.0,2.8265231092436975,1.3118407201926419,40.84006211180124
6,Lepidocyrtus lanuginosus,Collembola,1,1,10,2.0,1.0,1.3636363636363635,120.0,2.8265231092436975,1.3118407201926419,40.84006211180124
7,Mesaphorura sp.;Paratullbergia callipygos,Collembola,2,5,12,3.5882352941176467,2.0,1.4285714285714286,5.217391304347826,2.8265231092436975,1.3118407201926419,40.84006211180124
8,Micranurida pygmaea,Collembola,1,5,12,3.5882352941176467,2.0,1.2765957446808511,5.217391304347826,2.8265231092436975,1.3118407201926419,40.84006211180124
11,Sminthurinus aureus,Collembola,1,4,12,2.0,1.0,1.2765957446808511,30.0,2.8265231092436975,1.3118407201926419,40.84006211180124
12,Lithobius crassipes,Chilopoda,1,56,26,3.891472868217054,3.0,1.4634146341463414,0.7142857142857143,3.885588099059395,1.5343068782767206,0.7498827693544221
13,Lithobius cf. crassipes juv,Chilopoda,1,60,31,3.87360594795539,3.0,2.1052631578947367,0.7058823529411765,3.885588099059395,1.5343068782767206,0.7498827693544221
14,Lithobius piceus,Chilopoda,1,58,12,3.898550724637681,3.0,1.1764705882352942,0.7272727272727273,3.885588099059395,1.5343068782767206,0.7498827693544221
15,Lithobius cf. mutabilis juv,Chilopoda,1,59,31,3.8740740740740742,3.0,1.9672131147540983,0.7228915662650602,3.885588099059395,1.5343068782767206,0.7498827693544221
16,Lithobius dentatus,Chilopoda,1,58,15,3.8933823529411766,3.0,1.2121212121212122,0.7272727272727273,3.885588099059395,1.5343068782767206,0.7498827693544221
17,Lithobius sp1 {s},Chilopoda,1,37,20,3.8471337579617835,2.0,1.7647058823529411,1.7142857142857142,3.885588099059395,1.5343068782767206,0.7498827693544221
18,Lithobius sp2 {s},Chilopoda,1,41,24,3.8587570621468927,7.0,2.0338983050847457,0.36363636363636365,3.885588099059395,1.5343068782767206,0.7498827693544221
19,Lithobius sp4,Chilopoda,1,57,24,3.893939393939394,3.0,1.411764705882353,0.718562874251497,3.885588099059395,1.5343068782767206,0.7498827693544221
20,Geophilus ribauti,Chilopoda,1,55,19,3.890625,3.0,1.3043478260869565,0.7100591715976331,3.885588099059395,1.5343068782767206,0.7498827693544221
21,Geophilus insculptus,Chilopoda,1,55,14,3.8910505836575875,3.0,1.2,0.7100591715976331,3.885588099059395,1.5343068782767206,0.7498827693544221
22,Schendyla nemorensis,Chilopoda,1,55,16,3.890625,3.0,1.2244897959183674,0.7100591715976331,3.885588099059395,1.5343068782767206,0.7498827693544221
23,Geophilus flavus,Chilopoda,1,59,11,3.900709219858156,3.0,1.1650485436893203,0.7317073170731707,3.885588099059395,1.5343068782767206,0.7498827693544221
24,Strigamia acuminata,Chilopoda,1,60,11,3.8956834532374103,3.0,1.1650485436893203,0.7407407407407407,3.885588099059395,1.5343068782767206,0.7498827693544221
25,Scolopendrella sp./subnuda {s},Symphyla,1,8,17,2.5,1.0,1.6216216216216217,15.0,2.5,2.0353006067291783,15.0
26,Harpalus latus,Coleoptera,1,46,4,3.92,3.0,40.0,0.5911330049261084,2.9500924585611337,15.202642924882909,52.771732355053686
27,Otiorhynchus sp.,Coleoptera,1,2,29,2.0,1.0,1.791044776119403,60.0,2.9500924585611337,15.202642924882909,52.771732355053686
28,Agriotes acuminatus (juv),Coleoptera,1,1,20,2.0,1.0,1.5789473684210527,120.0,2.9500924585611337,15.202642924882909,52.771732355053686
29,Athous haemorrhoidalis (juv),Coleoptera,1,1,18,2.0,1.0,1.411764705882353,120.0,2.9500924585611337,15.202642924882909,52.771732355053686
30,Athous subfuscus (juv) {m},Coleoptera,1,33,38,3.8108108108108105,6.0,2.6666666666666665,0.4166666666666667,2.9500924585611337,15.202642924882909,52.771732355053686
31,Athous vittatus (juv),Coleoptera,1,1,23,2.0,1.0,1.643835616438356,120.0,2.9500924585611337,15.202642924882909,52.771732355053686
32,Athous sp. (juv),Coleoptera,1,1,34,2.0,1.0,2.3529411764705883,120.0,2.9500924585611337,15.202642924882909,52.771732355053686
