trophospecies_id,sp_name,guild,n_lumped,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain,sp_out_closeness,sp_in_closeness,guild_ntp,guild_out_closeness,guild_in_closeness
1,Ceratophysella armata;Ceratophysella denticulata,Collembola,2,3,14,3.4,2.0,1.525,17.428571428571427,2.985860177404295,1.559226817983468,30.069739318652353
3,Folsomia quadrioculata;Folsomia spinosa,Collembola,2,1,13,2.0,1.0,1.5061728395061729,122.0,2.985860177404295,1.559226817983468,30.069739318652353
5,Friesea mirabilis,Collembola,1,5,13,3.5882352941176467,2.0,1.5443037974683544,5.304347826086956,2.985860177404295,1.559226817983468,30.069739318652353
6,Isotomiella minor;Parisotoma notabilis,Collembola,2,4,13,3.2857142857142856,2.0,1.3707865168539326,12.2,2.985860177404295,1.559226817983468,30.069739318652353
7,Lepidocyrtus lanuginosus,Collembola,1,1,14,2.0,1.0,1.605263157894737,122.0,2.985860177404295,1.559226817983468,30.069739318652353
8,Lipothrix (Sphyrotheca) lubbocki,Collembola,1,4,12,2.0,1.0,1.6486486486486487,30.5,2.985860177404295,1.559226817983468,30.069739318652353
9,Megalothorax minimus,Collembola,1,5,15,3.125,2.0,1.7183098591549295,11.090909090909092,2.985860177404295,1.559226817983468,30.069739318652353
10,Mesaphorura sp.;Paratullbergia callipygos,Collembola,2,5,15,3.5882352941176467,2.0,1.7183098591549295,5.304347826086956,2.985860177404295,1.559226817983468,30.069739318652353
13,Protaphorura armata,Collembola,1,4,7,2.8333333333333335,2.0,1.4698795180722892,12.2,2.985860177404295,1.559226817983468,30.069739318652353
14,Pseudachorutes cf. dubius,Collembola,1,5,13,3.5882352941176467,2.0,1.6266666666666667,5.304347826086956,2.985860177404295,1.559226817983468,30.069739318652353
15,Pseudachorutes subcrassus,Collembola,1,5,14,3.5882352941176467,2.0,1.525,5.304347826086956,2.985860177404295,1.559226817983468,30.069739318652353
