trophospecies_id,sp_name,guild,n_lumped,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain,sp_out_closeness,sp_in_closeness,guild_ntp,guild_out_closeness,guild_in_closeness
1,Ceratophysella denticulata,Collembola,1,3,8,3.4,2.0,1.5,13.714285714285714,2.9781901649548708,1.4795480817911324,20.55727460944852
2,Folsomia quadrioculata;Lepidocyrtus lignorum;Lepidocyrtus juv.,Collembola,3,1,8,2.0,1.0,1.5,96.0,2.9781901649548708,1.4795480817911324,20.55727460944852
3,Isotomiella minor,Collembola,1,4,6,3.2857142857142856,2.0,1.4545454545454546,9.6,2.9781901649548708,1.4795480817911324,20.55727460944852
4,Megalothorax minimus,Collembola,1,5,11,3.125,2.0,1.6,8.727272727272727,2.9781901649548708,1.4795480817911324,20.55727460944852
5,Mesaphorura sp.;Mesaphorura tenuisensillata,Collembola,2,5,11,3.5882352941176467,2.0,1.6,4.173913043478261,2.9781901649548708,1.4795480817911324,20.55727460944852
6,Parisotoma notabilis,Collembola,1,4,5,3.2857142857142856,2.0,1.3150684931506849,9.6,2.9781901649548708,1.4795480817911324,20.55727460944852
7,Proisotoma minima,Collembola,1,4,12,3.2857142857142856,2.0,1.6842105263157894,9.6,2.9781901649548708,1.4795480817911324,20.55727460944852
8,Protaphorura armata;Neotullbergia ramicuspis,Collembola,2,4,4,2.8333333333333335,2.0,1.1851851851851851,9.6,2.9781901649548708,1.4795480817911324,20.55727460944852
9,Sminthurinus aureus,Collembola,1,4,7,2.0,1.0,1.476923076923077,24.0,2.9781901649548708,1.4795480817911324,20.55727460944852
10,Lithobius cf. dentatus juv,Chilopoda,1,48,17,3.835341365461847,4.0,6.0,0.7007299270072993,3.8354806847649736,3.6627078786648397,0.8151024989573045
11,Lithobius sp2 {s},Chilopoda,1,33,21,3.881118881118881,2.0,2.526315789473684,1.411764705882353,3.8354806847649736,3.6627078786648397,0.8151024989573045
12,Lithobius sp4,Chilopoda,1,47,15,3.8299595141700404,4.0,5.052631578947368,0.6906474820143885,3.8354806847649736,3.6627078786648397,0.8151024989573045
13,Geophilus ribauti,Chilopoda,1,46,12,3.8252032520325203,4.0,4.0,0.6857142857142857,3.8354806847649736,3.6627078786648397,0.8151024989573045
14,Strigamia acuminata,Chilopoda,1,47,6,3.814814814814815,3.0,2.823529411764706,0.7111111111111111,3.8354806847649736,3.6627078786648397,0.8151024989573045
15,Otiorhynchus sp.,Coleoptera,1,2,17,2.0,1.0,5.647058823529412,48.0,3.186262677397239,3.5518533360006193,18.580594120380617
16,Athous subfuscus (juv) {m},Coleoptera,1,28,28,3.8166666666666664,2.0,3.096774193548387,1.3150684931506849,3.186262677397239,3.5518533360006193,18.580594120380617
17,Athous sp. (juv),Coleoptera,1,1,26,2.0,1.0,3.4285714285714284,96.0,3.186262677397239,3.5518533360006193,18.580594120380617
18,Plectophoreus fischeri,Coleoptera,1,25,28,3.9038461538461537,3.0,3.0,1.5,3.186262677397239,3.5518533360006193,18.580594120380617
19,Aleocharinae sp1 (juv),Coleoptera,1,2,28,3.0,2.0,3.0,12.0,3.186262677397239,3.5518533360006193,18.580594120380617
20,Geostiba circellaris,Coleoptera,1,24,26,3.8849557522123894,2.0,3.5555555555555554,1.1566265060240963,3.186262677397239,3.5518533360006193,18.580594120380617
21,Xantholinus sp. (juv),Coleoptera,1,29,23,3.854961832061069,2.0,4.0,1.1162790697674418,3.186262677397239,3.5518533360006193,18.580594120380617
22,Diplocephalus picinus (ad),Araneae,1,22,21,3.897196261682243,2.0,4.173913043478261,1.0212765957446808,3.8728868714709295,4.522434042109907,0.8583567051456616
23,Linyphiidae (juv),Araneae,1,21,26,3.9081632653061225,2.0,3.0,1.2151898734177216,3.8728868714709295,4.522434042109907,0.8583567051456616
24,Microneta viaria (ad),Araneae,1,25,18,3.890625,3.0,4.363636363636363,0.9795918367346939,3.8728868714709295,4.522434042109907,0.8583567051456616
25,Phalangiidae (juv),Opiliones,1,38,12,3.8349514563106797,5.0,4.571428571428571,0.6274509803921569,3.8349514563106797,4.571428571428571,0.6274509803921569
26,Robertus lividus (ad),Araneae,1,34,9,3.8282828282828283,4.0,4.0,0.6233766233766234,3.8728868714709295,4.522434042109907,0.8583567051456616
27,Saloca diceros (ad),Araneae,1,22,24,3.916666666666667,2.0,3.6923076923076925,1.1162790697674418,3.8728868714709295,4.522434042109907,0.8583567051456616
28,Walckenaeria cucullata (ad),Araneae,1,25,17,3.871212121212121,3.0,5.647058823529412,0.9230769230769231,3.8728868714709295,4.522434042109907,0.8583567051456616
29,Dinychus perforatus (ad),Mesostigmata,1,5,23,3.5882352941176467,2.0,2.4615384615384617,4.173913043478261,3.655885015460742,2.107443405297842,3.3699854679706216
30,Dinychus perforatus juv,Mesostigmata,1,5,19,3.5882352941176467,2.0,2.2325581395348837,4.173913043478261,3.655885015460742,2.107443405297842,3.3699854679706216
31,Lysigamasus cornutus (ad),Mesostigmata,1,20,17,3.8125,2.0,2.0869565217391304,2.341463414634146,3.655885015460742,2.107443405297842,3.3699854679706216
32,Macrocheles dentatus (ad),Mesostigmata,1,6,25,3.5238095238095237,2.0,2.5945945945945947,4.0,3.655885015460742,2.107443405297842,3.3699854679706216
33,Aporrectodea rosea (ad);Aporectodea longa (juv);Aporectodea longa (ad);Octolasion tyrtaeum (juv) {xxl},Lumbricidae,4,3,0,3.25,3.0,0.0,12.0,3.1875,24.489795918367346,11.666666666666666
