trophospecies_id,sp_name,guild,n_lumped,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain,sp_out_closeness,sp_in_closeness,guild_ntp,guild_out_closeness,guild_in_closeness
1,Ceratophysella denticulata,Collembola,1,3,18,3.4,2.0,1.394736842105263,15.142857142857142,2.638410364145658,1.5210234761989148,48.181444099378886
2,Folsomia quadrioculata;Folsomia spinosa,Collembola,2,1,18,2.0,1.0,1.394736842105263,106.0,2.638410364145658,1.5210234761989148,48.181444099378886
4,Isotomiella minor;Parisotoma notabilis,Collembola,2,4,17,3.2857142857142856,2.0,1.3766233766233766,10.6,2.638410364145658,1.5210234761989148,48.181444099378886
5,Lepidocyrtus lanuginosus,Collembola,1,1,21,2.0,1.0,1.5142857142857142,106.0,2.638410364145658,1.5210234761989148,48.181444099378886
7,Protaphorura armata;Protaphorura sp.,Collembola,2,4,12,2.8333333333333335,2.0,1.308641975308642,10.6,2.638410364145658,1.5210234761989148,48.181444099378886
8,Sminthurinus aureus,Collembola,1,4,17,2.0,1.0,1.3766233766233766,26.5,2.638410364145658,1.5210234761989148,48.181444099378886
9,Lithobius mutabilis,Chilopoda,1,52,7,3.896,3.0,5.0476190476190474,0.726027397260274,3.878661337164511,11.602502816788531,0.7778315601573222
10,Lithobius sp2 {s},Chilopoda,1,45,28,3.8534031413612566,4.0,2.864864864864865,0.7794117647058824,3.878661337164511,11.602502816788531,0.7778315601573222
11,Lithobius sp4,Chilopoda,1,50,13,3.8907563025210083,3.0,8.833333333333334,0.7162162162162162,3.878661337164511,11.602502816788531,0.7778315601573222
12,Geophilus ribauti,Chilopoda,1,51,9,3.8934426229508197,3.0,5.888888888888889,0.7210884353741497,3.878661337164511,11.602502816788531,0.7778315601573222
13,Strigamia acuminata,Chilopoda,1,53,3,3.8724279835390947,3.0,53.0,0.6794871794871795,3.878661337164511,11.602502816788531,0.7778315601573222
14,Malthodes sp. (juv),Coleoptera,1,35,13,3.9085714285714284,3.0,8.833333333333334,0.6424242424242425,3.097995333302218,12.300727067562255,34.46906954886729
15,Athous subfuscus,Coleoptera,1,2,3,2.0,1.0,35.333333333333336,53.0,3.097995333302218,12.300727067562255,34.46906954886729
16,Athous sp. (juv),Coleoptera,1,1,24,2.0,1.0,2.3043478260869565,106.0,3.097995333302218,12.300727067562255,34.46906954886729
17,Elateridae sp1 (juv) {m},Coleoptera,1,1,30,2.0,1.0,2.9444444444444446,106.0,3.097995333302218,12.300727067562255,34.46906954886729
18,Acrotona sylvicola,Coleoptera,1,32,25,3.933734939759036,3.0,2.409090909090909,0.803030303030303,3.097995333302218,12.300727067562255,34.46906954886729
19,Atheta sp.,Coleoptera,1,31,26,3.93125,3.0,2.4651162790697674,0.7969924812030075,3.097995333302218,12.300727067562255,34.46906954886729
20,Gyrohypnus sp. (juv),Coleoptera,1,42,17,3.919431279620853,2.0,2.0,0.8760330578512396,3.097995333302218,12.300727067562255,34.46906954886729
21,Amaurobius sp (juv),Araneae,1,31,7,3.927710843373494,3.0,5.888888888888889,0.6272189349112426,3.951996167456575,3.167821802379719,0.7554290754812983
22,Linyphiidae (juv),Araneae,1,28,29,3.9416058394160585,3.0,3.0285714285714285,0.7794117647058824,3.951996167456575,3.167821802379719,0.7554290754812983
23,Micrargus herbigradus (ad),Araneae,1,35,15,3.9576719576719577,3.0,1.962962962962963,0.828125,3.951996167456575,3.167821802379719,0.7554290754812983
24,Neobisium sp,Pseudoscorpiones,1,36,19,3.9523809523809526,3.0,2.0784313725490198,0.828125,3.9523809523809526,2.0784313725490198,0.828125
25,Phalangiidae (juv),Opiliones,1,41,8,3.9186602870813396,3.0,6.235294117647059,0.6751592356687898,3.9186602870813396,6.235294117647059,0.6751592356687898
26,Saloca diceros (ad),Araneae,1,31,21,3.9573170731707314,3.0,2.25531914893617,0.7969924812030075,3.951996167456575,3.167821802379719,0.7554290754812983
27,Tapinocyba pallens (ad),Araneae,1,26,25,3.9477611940298507,3.0,2.4651162790697674,0.762589928057554,3.951996167456575,3.167821802379719,0.7554290754812983
28,Walckenaeria dysderoides (ad),Araneae,1,33,20,3.9602272727272725,4.0,2.2083333333333335,0.762589928057554,3.951996167456575,3.167821802379719,0.7554290754812983
29,Lysigamasus sp (juv),Mesostigmata,1,23,25,3.8613861386138613,3.0,2.12,2.25531914893617,3.7759502757021086,2.0498043833239517,2.8930057034916916
30,Epicrius canestrinii (ad),Mesostigmata,1,22,27,3.8404255319148937,2.0,2.0384615384615383,2.4651162790697674,3.7759502757021086,2.0498043833239517,2.8930057034916916
31,Pergamasinae (juv) {xs},Mesostigmata,1,10,19,3.6363636363636367,2.0,1.4324324324324325,3.6551724137931036,3.7759502757021086,2.0498043833239517,2.8930057034916916
32,Trachytes pauperior (juv),Mesostigmata,1,5,26,3.5882352941176467,2.0,1.65625,4.608695652173913,3.7759502757021086,2.0498043833239517,2.8930057034916916
33,Veigaia cerva (ad),Mesostigmata,1,29,29,3.885496183206107,3.0,2.789473684210526,2.0,3.7759502757021086,2.0498043833239517,2.8930057034916916
34,Veigaia exigua (ad),Mesostigmata,1,16,27,3.7457627118644066,2.0,1.7096774193548387,2.864864864864865,3.7759502757021086,2.0498043833239517,2.8930057034916916
35,Veigaia nemorensis (ad),Mesostigmata,1,28,30,3.870967741935484,2.0,2.5853658536585367,2.163265306122449,3.7759502757021086,2.0498043833239517,2.8930057034916916
36,Veigaia nemorensis (juv),Mesostigmata,1,16,27,3.7666666666666666,3.0,1.7666666666666666,2.65,3.7759502757021086,2.0498043833239517,2.8930057034916916
37,Dendrodrilus rubidus (ad),Lumbricidae,1,3,1,3.25,3.0,106.0,10.6,3.25,53.0,11.925
38,Achipteria coleoptrata,Oribatida,1,1,6,2.0,1.0,1.7666666666666666,106.0,2.770238095238095,1.6886380662651848,30.24798460798461
39,Atropacarus striculus;Quadroppia monstruosa;Quadroppia quadricarinata;Quadroppia hammerae,Oribatida,4,3,3,2.75,2.0,1.6307692307692307,15.142857142857142,2.770238095238095,1.6886380662651848,30.24798460798461
40,Brachychthoniidae spp.,Oribatida,1,4,3,2.6,2.0,1.6307692307692307,13.25,2.770238095238095,1.6886380662651848,30.24798460798461
41,Chamobates borealis,Oribatida,1,4,3,3.166666666666667,2.0,1.6307692307692307,10.6,2.770238095238095,1.6886380662651848,30.24798460798461
42,Chamobates voigtsi,Oribatida,1,2,3,3.0,2.0,1.6307692307692307,13.25,2.770238095238095,1.6886380662651848,30.24798460798461
