trophospecies_id,sp_name,guild,n_lumped,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain,sp_out_closeness,sp_in_closeness,guild_ntp,guild_out_closeness,guild_in_closeness
1,Folsomia quadrioculata,Collembola,1,1,21,2.0,1.0,1.4555555555555555,131.0,2.509833099906629,1.51192407434018,72.97122859025033
2,Isotomidae;Isotomiella minor;Parisotoma notabilis,Collembola,3,4,18,3.2857142857142856,2.0,1.3645833333333333,13.1,2.509833099906629,1.51192407434018,72.97122859025033
4,Lepidocyrtus cyaneus;Lepidocyrtus lignorum;Lepidocyrtus juv.,Collembola,3,1,21,2.0,1.0,1.5232558139534884,131.0,2.509833099906629,1.51192407434018,72.97122859025033
5,Megalothorax minimus,Collembola,1,5,26,3.125,2.0,1.617283950617284,11.909090909090908,2.509833099906629,1.51192407434018,72.97122859025033
6,Mesaphorura sp.,Collembola,1,5,25,3.5882352941176467,2.0,1.5975609756097562,5.695652173913044,2.509833099906629,1.51192407434018,72.97122859025033
8,Protaphorura armata;Protaphorura fimata;Protaphorura sp.,Collembola,3,4,10,2.8333333333333335,2.0,1.201834862385321,13.1,2.509833099906629,1.51192407434018,72.97122859025033
9,Sminthurinus aureus;Sminthurinus niger;Arrhophalites sp.,Collembola,3,4,20,2.0,1.0,1.4395604395604396,32.75,2.509833099906629,1.51192407434018,72.97122859025033
10,Lithobius crassipes,Chilopoda,1,60,20,4.156996587030717,3.0,5.038461538461538,0.6582914572864321,4.126213626841747,3.6893279150499314,0.7980976664097112
11,Lithobius sp4,Chilopoda,1,62,18,4.160130718954248,3.0,4.678571428571429,0.6683673469387755,4.126213626841747,3.6893279150499314,0.7980976664097112
12,Geophilus ribauti,Chilopoda,1,60,12,4.172881355932203,3.0,3.4473684210526314,0.6616161616161617,4.126213626841747,3.6893279150499314,0.7980976664097112
13,Schendyla nemorensis,Chilopoda,1,59,10,4.182758620689655,3.0,3.1951219512195124,0.6517412935323383,4.126213626841747,3.6893279150499314,0.7980976664097112
14,Geophilus flavus,Chilopoda,1,59,6,4.191780821917808,3.0,2.847826086956522,0.6582914572864321,4.126213626841747,3.6893279150499314,0.7980976664097112
15,Strigamia acuminata,Chilopoda,1,67,6,4.141447368421053,3.0,2.847826086956522,0.6931216931216931,4.126213626841747,3.6893279150499314,0.7980976664097112
16,Malthodes sp. (juv),Coleoptera,1,44,20,4.159817351598173,4.0,5.24,0.5874439461883408,3.211134308421342,3.0824662489515298,41.49477720889753
17,Rhagonycha lignosa,Coleoptera,1,54,9,4.175097276264591,3.0,3.358974358974359,0.6390243902439025,3.211134308421342,3.0824662489515298,41.49477720889753
18,Nargus anisotomoides,Coleoptera,1,3,29,2.75,2.0,2.3392857142857144,18.714285714285715,3.211134308421342,3.0824662489515298,41.49477720889753
19,Agriotes sp. (juv),Coleoptera,1,1,29,2.0,1.0,2.3392857142857144,131.0,3.211134308421342,3.0824662489515298,41.49477720889753
20,Athous subfuscus (juv) {m},Coleoptera,1,48,38,3.933962264150943,2.0,2.911111111111111,0.9703703703703703,3.211134308421342,3.0824662489515298,41.49477720889753
21,Athous sp. (juv),Coleoptera,1,1,33,2.0,1.0,2.519230769230769,131.0,3.211134308421342,3.0824662489515298,41.49477720889753
22,Dalopius marginatus (juv) {m},Coleoptera,1,1,37,2.0,1.0,2.7872340425531914,131.0,3.211134308421342,3.0824662489515298,41.49477720889753
23,Trimium brevicorne,Coleoptera,1,41,38,3.913793103448276,3.0,2.977272727272727,0.8238993710691824,3.211134308421342,3.0824662489515298,41.49477720889753
24,Acrotrichis sp.,Coleoptera,1,2,38,3.0,2.0,2.847826086956522,16.375,3.211134308421342,3.0824662489515298,41.49477720889753
25,Scydmaenidae sp0 {m},Coleoptera,1,31,38,3.9605263157894735,3.0,2.847826086956522,1.3936170212765957,3.211134308421342,3.0824662489515298,41.49477720889753
26,Atheta sp.,Coleoptera,1,40,34,4.030612244897959,2.0,2.62,0.916083916083916,3.211134308421342,3.0824662489515298,41.49477720889753
27,Tachyusa sp. (juv),Coleoptera,1,41,38,3.903954802259887,4.0,2.911111111111111,0.8733333333333333,3.211134308421342,3.0824662489515298,41.49477720889753
28,Staphylinidae sp1 (juv),Coleoptera,1,59,14,4.141342756183746,3.0,4.225806451612903,0.6683673469387755,3.211134308421342,3.0824662489515298,41.49477720889753
