trophospecies_id,sp_name,guild,n_lumped,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain,sp_out_closeness,sp_in_closeness,guild_ntp,guild_out_closeness,guild_in_closeness
1,Folsomia quadrioculata,Collembola,1,1,14,2.0,1.0,1.4324324324324325,106.0,2.77906162464986,1.5256070018973216,33.60480389176042
2,Isotomiella minor;Xenylla grisea,Collembola,2,4,12,3.2857142857142856,2.0,1.3766233766233766,10.6,2.77906162464986,1.5256070018973216,33.60480389176042
3,Megalothorax minimus,Collembola,1,5,15,3.125,2.0,1.7377049180327868,9.636363636363637,2.77906162464986,1.5256070018973216,33.60480389176042
4,Mesaphorura sp.;Paratullbergia callipygos,Collembola,2,5,14,3.5882352941176467,2.0,1.6825396825396826,4.608695652173913,2.77906162464986,1.5256070018973216,33.60480389176042
5,Micranurida pygmaea,Collembola,1,5,13,3.5882352941176467,2.0,1.4133333333333333,4.608695652173913,2.77906162464986,1.5256070018973216,33.60480389176042
6,Micraphorura absoloni,Collembola,1,4,11,2.8333333333333335,2.0,1.394736842105263,10.6,2.77906162464986,1.5256070018973216,33.60480389176042
8,Parisotoma notabilis,Collembola,1,4,11,3.2857142857142856,2.0,1.358974358974359,10.6,2.77906162464986,1.5256070018973216,33.60480389176042
9,Sminthurinus aureus,Collembola,1,4,13,2.0,1.0,1.4133333333333333,26.5,2.77906162464986,1.5256070018973216,33.60480389176042
10,Tomocerus vulgaris,Collembola,1,1,14,2.0,1.0,1.6825396825396826,106.0,2.77906162464986,1.5256070018973216,33.60480389176042
11,Lithobius sp4,Chilopoda,1,52,13,3.9291338582677167,3.0,5.578947368421052,0.6794871794871795,3.929525291387722,5.136634990253412,0.6679201099490955
12,Schendyla nemorensis,Chilopoda,1,47,10,3.923728813559322,3.0,4.416666666666667,0.6583850931677019,3.929525291387722,5.136634990253412,0.6679201099490955
13,Agriotes aterrimus (juv),Coleoptera,1,1,15,2.0,1.0,6.235294117647059,106.0,3.2452096371472727,12.541813819515566,25.482944684938282
14,Athous subfuscus (juv) {m},Coleoptera,1,34,26,3.87012987012987,2.0,3.212121212121212,1.0495049504950495,3.2452096371472727,12.541813819515566,25.482944684938282
15,Athous sp. (juv),Coleoptera,1,1,25,2.0,1.0,3.6551724137931036,106.0,3.2452096371472727,12.541813819515566,25.482944684938282
16,Plectophoreus fischeri,Coleoptera,1,44,25,3.8461538461538463,2.0,3.0285714285714285,1.2619047619047619,3.2452096371472727,12.541813819515566,25.482944684938282
17,Acrotrichis sp.,Coleoptera,1,2,25,3.0,2.0,3.0285714285714285,13.25,3.2452096371472727,12.541813819515566,25.482944684938282
