SLN_ID,Detritus,S,interactions,L_D,C,Basal,Top,Herbiv,Carniv,meanInDegree,stdInDegree,mean_longest_chain,mean_NTP,max_NTP,mean_NTP_norm,TrOmniv,q_inCoherence,mean_path_len,std_path_len,Modularity
1,0,88.0,233.0,2.647727272727273,0.030433646812957158,0.32954545454545453,0.022727272727272728,0.1864406779661017,0.3728813559322034,3.9491525423728815,4.284791584733789,1.75,2.3775804579821984,4.536585365853659,0.5240903160068286,0.5932203389830508,0.8468952475575707,2.0064350064350065,0.8271861264825077,0.0
10,0,82.0,310.0,3.7804878048780486,0.04667268894911172,0.25609756097560976,0.06097560975609756,0.04918032786885246,0.3114754098360656,5.081967213114754,4.691464170765217,2.2195121951219514,2.7703148482179047,4.333333333333334,0.639303426511824,0.6721311475409836,0.9205666414839797,1.8767567567567567,0.7672618644835468,0.0
100,0,79.0,275.0,3.481012658227848,0.04462836741317754,0.25316455696202533,0.0759493670886076,0.2033898305084746,0.2711864406779661,4.661016949152542,4.960569243932162,1.7215189873417722,2.53080431785542,4.076470588235294,0.6208322280453412,0.576271186440678,0.809887178645976,1.8940774487471526,0.7188210945323464,0.0
1000,0,78.0,186.0,2.3846153846153846,0.030969030969030968,0.3076923076923077,0.14102564102564102,0.2222222222222222,0.25925925925925924,3.4444444444444446,2.7722796740579705,1.705128205128205,2.396638046954424,4.302325581395349,0.5570564109137309,0.6481481481481481,0.8397986217397223,1.9119850187265917,0.8182524918923781,0.0
101,0,73.0,164.0,2.2465753424657535,0.03120243531202435,0.3013698630136986,0.1095890410958904,0.3333333333333333,0.23529411764705882,3.215686274509804,2.955088665270104,1.8493150684931507,2.432369816170647,5.127659574468085,0.4743625782573461,0.5882352941176471,0.8362986914249696,2.442434210526316,1.1889006158685234,0.0
102,0,79.0,235.0,2.9746835443037973,0.03813696851671535,0.31645569620253167,0.10126582278481013,0.1111111111111111,0.2962962962962963,4.351851851851852,4.353083519596358,2.050632911392405,2.660581483248533,5.0,0.5321162966497066,0.7037037037037037,1.0366167482872721,2.239955357142857,0.986732997916849,0.0
103,0,79.0,198.0,2.5063291139240507,0.03213242453748783,0.3291139240506329,0.189873417721519,0.22641509433962265,0.2641509433962264,3.7358490566037736,3.357832081041315,1.6962025316455696,2.4415593605055532,4.628571428571428,0.5274973927018171,0.6037735849056604,0.9756119090577244,2.1226993865030677,0.9537572632348347,0.0
104,0,80.0,251.0,3.1375,0.03971518987341772,0.2625,0.125,0.1694915254237288,0.288135593220339,4.254237288135593,3.8577875575613647,1.8375,2.6379425756826387,4.9,0.5383556276903344,0.7457627118644068,0.8511115563998776,2.0733727810650886,0.8825929106562751,0.0
105,0,73.0,203.0,2.780821917808219,0.038622526636225264,0.3013698630136986,0.0410958904109589,0.3333333333333333,0.27450980392156865,3.980392156862745,4.6021307937885965,1.6164383561643836,2.428822553538977,5.681818181818182,0.42747276942286,0.5686274509803921,0.7584503119299186,2.298469387755102,1.022204416344155,0.0
106,0,85.0,252.0,2.9647058823529413,0.03529411764705882,0.29411764705882354,0.058823529411764705,0.4166666666666667,0.2,4.2,4.402618635250802,1.4352941176470588,2.212011534682106,4.857142857142858,0.4554141394933747,0.4666666666666667,0.7416161653014255,1.7593167701863355,0.720391827220506,0.0
107,0,84.0,293.0,3.488095238095238,0.04202524383247275,0.25,0.2619047619047619,0.15873015873015872,0.30158730158730157,4.650793650793651,3.9804308818418543,2.25,2.859350031703129,5.416666666666666,0.5278800058528854,0.6825396825396826,0.909183125180496,2.3541284403669724,1.1607707858489518,0.0
108,0,85.0,415.0,4.882352941176471,0.05812324929971989,0.21176470588235294,0.09411764705882353,0.1791044776119403,0.2835820895522388,6.1940298507462686,6.040867903654115,1.8705882352941177,2.822038796711995,4.916666666666666,0.5739739925515923,0.6716417910447762,0.8248911752927576,1.936356986100951,0.760222215428314,0.0
109,0,82.0,264.0,3.2195121951219514,0.03974706413730804,0.3170731707317073,0.024390243902439025,0.23214285714285715,0.26785714285714285,4.714285714285714,5.502773798778166,1.7317073170731707,2.4819987247451785,4.5,0.5515552721655952,0.5535714285714286,1.0836234803222116,2.07942238267148,0.9649009704750601,0.0
11,0,79.0,266.0,3.367088607594937,0.04316780266147355,0.25316455696202533,0.16455696202531644,0.11864406779661017,0.3220338983050847,4.508474576271187,3.50060527453976,2.1772151898734178,2.6786983348585967,4.75,0.5639364915491782,0.711864406779661,0.8730726469744456,2.0012004801920766,0.880476542407882,0.0
110,0,80.0,262.0,3.275,0.041455696202531644,0.225,0.1125,0.16129032258064516,0.5483870967741935,4.225806451612903,3.8768728095717866,2.45,2.8924616670676744,4.888888888888889,0.5916398864456606,0.6290322580645161,0.804869499096825,2.298292902066487,1.081634935436023,0.0
111,0,88.0,241.0,2.7386363636363638,0.031478578892371996,0.3409090909090909,0.045454545454545456,0.22413793103448276,0.20689655172413793,4.155172413793103,3.5283400209000977,1.4431818181818181,2.256676449948945,4.411764705882353,0.5115133286550941,0.6724137931034483,0.8022871612176324,2.123820754716981,0.8946903725627406,0.0
112,0,76.0,240.0,3.1578947368421053,0.042105263157894736,0.25,0.19736842105263158,0.14035087719298245,0.3508771929824561,4.2105263157894735,3.9084927772062827,2.210526315789474,2.8292977804173525,6.0,0.47154963006955875,0.5964912280701754,1.109361312319688,2.1063084112149535,0.906974879617211,0.0
