trophospecies_id,sp_name,guild,n_lumped,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain,sp_out_closeness,sp_in_closeness,guild_ntp,guild_out_closeness,guild_in_closeness
1,1,terrestrial detritus,1,0,28,1.0,0.0,1.4179104477611941,0.0,1.0,1.4179104477611941,0.0
2,2,Aglaophyton,1,0,10,1.0,0.0,1.9,0.0,1.0,1.9,0.0
3,3,Rhynia,1,0,8,1.0,0.0,2.2093023255813953,0.0,1.0,2.2093023255813953,0.0
4,4,Asteroxylon,1,0,16,1.0,0.0,1.6379310344827587,0.0,1.0,1.6379310344827587,0.0
5,5,Horneophyton,1,0,9,1.0,0.0,1.8627450980392157,0.0,1.0,1.8627450980392157,0.0
6,6,Nothia,1,0,9,1.0,0.0,2.0652173913043477,0.0,1.0,2.0652173913043477,0.0
7,7,other land plants,1,0,10,1.0,0.0,2.261904761904762,0.0,1.0,2.1865079365079367,0.0
8,8,other land plants,1,0,10,1.0,0.0,2.111111111111111,0.0,1.0,2.1865079365079367,0.0
9,9,lichen,1,0,1,1.0,0.0,2.5,0.0,1.0,2.5,0.0
10,10,terrestrial heterotroph bacteria,1,1,5,2.0,1.0,4.318181818181818,95.0,2.0,4.318181818181818,95.0
11,11,terrestrial protozoa,1,7,0,3.708333333333333,3.0,0.0,1.1875,3.708333333333333,0.0,1.1875
12,12,terrestrial saprotrophs,1,1,6,2.0,1.0,3.8,95.0,2.0,3.7360026273384324,95.0
13,13,terrestrial saprotrophs,1,1,4,2.0,1.0,4.523809523809524,95.0,2.0,3.7360026273384324,95.0
14,14,terrestrial saprotrophs,1,1,4,2.0,1.0,4.130434782608695,95.0,2.0,3.7360026273384324,95.0
15,15,terrestrial saprotrophs,1,1,6,2.0,1.0,2.96875,95.0,2.0,3.7360026273384324,95.0
16,16,terrestrial saprotrophs,1,1,5,2.0,1.0,3.6538461538461537,95.0,2.0,3.7360026273384324,95.0
17,17,terrestrial saprotrophs,1,1,6,2.0,1.0,3.5185185185185186,95.0,2.0,3.7360026273384324,95.0
18,18,terrestrial saprotrophs,1,1,5,2.0,1.0,3.392857142857143,95.0,2.0,3.7360026273384324,95.0
19,19,terrestrial saprotrophs,1,1,5,2.0,1.0,3.9583333333333335,95.0,2.0,3.7360026273384324,95.0
20,20,terrestrial saprotrophs,1,1,7,2.0,1.0,3.9583333333333335,95.0,2.0,3.7360026273384324,95.0
21,21,terrestrial saprotrophs,1,1,6,2.0,1.0,3.8,95.0,2.0,3.7360026273384324,95.0
