trophospecies_id,sp_name,guild,n_lumped,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain,sp_out_closeness,sp_in_closeness,guild_ntp,guild_out_closeness,guild_in_closeness
1,1,terrestrial detritus,1,0,23,1.0,0.0,1.5892857142857142,0.0,1.0,1.5892857142857142,0.0
2,2,Aglaophyton,1,0,9,1.0,0.0,2.696969696969697,0.0,1.0,2.696969696969697,0.0
3,3,Rhynia,1,0,9,1.0,0.0,2.1707317073170733,0.0,1.0,2.1707317073170733,0.0
4,4,Asteroxylon,1,0,13,1.0,0.0,2.119047619047619,0.0,1.0,2.119047619047619,0.0
5,5,Horneophyton,1,0,11,1.0,0.0,2.4722222222222223,0.0,1.0,2.4722222222222223,0.0
6,6,Nothia,1,0,7,1.0,0.0,2.5428571428571427,0.0,1.0,2.5428571428571427,0.0
7,7,other land plants,1,0,8,1.0,0.0,2.119047619047619,0.0,1.0,2.3309523809523807,0.0
8,8,other land plants,1,0,8,1.0,0.0,2.5428571428571427,0.0,1.0,2.3309523809523807,0.0
9,9,lichen,1,0,4,1.0,0.0,2.78125,0.0,1.0,2.78125,0.0
10,10,terrestrial heterotroph bacteria,1,1,5,2.0,1.0,6.357142857142857,89.0,2.0,6.357142857142857,89.0
11,11,terrestrial protozoa,1,11,2,3.75,3.0,9.88888888888889,1.1866666666666668,3.75,9.88888888888889,1.1866666666666668
12,12;24,terrestrial saprotrophs,2,1,3,2.0,1.0,29.666666666666668,89.0,2.0,7.194291543920699,89.0
13,13,terrestrial saprotrophs,1,1,3,2.0,1.0,3.7083333333333335,89.0,2.0,7.194291543920699,89.0
14,14,terrestrial saprotrophs,1,1,5,2.0,1.0,6.357142857142857,89.0,2.0,7.194291543920699,89.0
15,15,terrestrial saprotrophs,1,1,4,2.0,1.0,3.56,89.0,2.0,7.194291543920699,89.0
16,16,terrestrial saprotrophs,1,1,3,2.0,1.0,11.125,89.0,2.0,7.194291543920699,89.0
17,17,terrestrial saprotrophs,1,1,3,2.0,1.0,5.5625,89.0,2.0,7.194291543920699,89.0
18,18,terrestrial saprotrophs,1,1,4,2.0,1.0,4.944444444444445,89.0,2.0,7.194291543920699,89.0
19,19,terrestrial saprotrophs,1,1,4,2.0,1.0,4.944444444444445,89.0,2.0,7.194291543920699,89.0
