trophospecies_id,sp_name,guild,n_lumped,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain,sp_out_closeness,sp_in_closeness,guild_ntp,guild_out_closeness,guild_in_closeness
1,1,terrestrial detritus,1,0,21,1.0,0.0,1.6363636363636365,0.0,1.0,1.6363636363636365,0.0
2,2,Aglaophyton,1,0,12,1.0,0.0,2.3076923076923075,0.0,1.0,2.3076923076923075,0.0
3,3,Rhynia,1,0,7,1.0,0.0,2.3076923076923075,0.0,1.0,2.3076923076923075,0.0
4,4,Asteroxylon,1,0,8,1.0,0.0,2.5714285714285716,0.0,1.0,2.5714285714285716,0.0
5,5,Horneophyton,1,0,6,1.0,0.0,3.103448275862069,0.0,1.0,3.103448275862069,0.0
6,6,Nothia,1,0,5,1.0,0.0,2.8125,0.0,1.0,2.8125,0.0
7,7,other land plants,1,0,5,1.0,0.0,3.0,0.0,1.0,2.90625,0.0
8,8,other land plants,1,0,5,1.0,0.0,2.8125,0.0,1.0,2.90625,0.0
9,9,lichen,1,0,1,1.0,0.0,5.625,0.0,1.0,5.625,0.0
10,10,terrestrial heterotroph bacteria,1,1,4,2.0,1.0,5.294117647058823,90.0,2.0,5.294117647058823,90.0
11,11,terrestrial protozoa,1,2,1,3.0,2.0,5.625,22.5,3.0,5.625,22.5
12,12;23,terrestrial saprotrophs,2,1,5,2.0,1.0,5.0,90.0,2.0,4.862105311232043,90.0
13,13;25,terrestrial saprotrophs,2,1,7,2.0,1.0,4.7368421052631575,90.0,2.0,4.862105311232043,90.0
14,14,terrestrial saprotrophs,1,1,3,2.0,1.0,5.294117647058823,90.0,2.0,4.862105311232043,90.0
15,15,terrestrial saprotrophs,1,1,4,2.0,1.0,5.294117647058823,90.0,2.0,4.862105311232043,90.0
16,16,terrestrial saprotrophs,1,1,5,2.0,1.0,4.285714285714286,90.0,2.0,4.862105311232043,90.0
17,17,terrestrial saprotrophs,1,1,4,2.0,1.0,5.0,90.0,2.0,4.862105311232043,90.0
18,18,terrestrial saprotrophs,1,1,7,2.0,1.0,3.9130434782608696,90.0,2.0,4.862105311232043,90.0
19,19,terrestrial saprotrophs,1,1,5,2.0,1.0,4.285714285714286,90.0,2.0,4.862105311232043,90.0
20,20,terrestrial saprotrophs,1,1,3,2.0,1.0,5.625,90.0,2.0,4.862105311232043,90.0
21,21,terrestrial saprotrophs,1,1,5,2.0,1.0,5.0,90.0,2.0,4.862105311232043,90.0
22,22,terrestrial saprotrophs,1,1,2,2.0,1.0,5.625,90.0,2.0,4.862105311232043,90.0
24,24,terrestrial saprotrophs,1,1,5,2.0,1.0,4.285714285714286,90.0,2.0,4.862105311232043,90.0
26,26,mycorrhizae: Aglaophyton,1,1,4,2.0,1.0,4.285714285714286,90.0,2.0,4.859943977591036,90.0
27,27,mycorrhizae: Aglaophyton,1,1,3,2.0,1.0,5.294117647058823,90.0,2.0,4.859943977591036,90.0
28,28,mycorrhizae: Aglaophyton,1,1,3,2.0,1.0,5.0,90.0,2.0,4.859943977591036,90.0
29,29,mycorrhizae: Rhynia,1,5,2,2.0,1.0,5.294117647058823,18.0,2.0,5.01547987616099,54.0
30,30,mycorrhizae: Rhynia,1,1,4,2.0,1.0,4.7368421052631575,90.0,2.0,5.01547987616099,54.0
31,31,mycorrhizae: Asteroxylon,1,1,3,2.0,1.0,5.0,90.0,2.0,5.01031991744066,65.0
32,32,mycorrhizae: Asteroxylon,1,1,2,2.0,1.0,5.294117647058823,90.0,2.0,5.01031991744066,65.0
33,33,mycorrhizae: Asteroxylon,1,6,5,2.0,1.0,4.7368421052631575,15.0,2.0,5.01031991744066,65.0
34,34,mycorrhizae: Horneophyton,1,2,4,2.0,1.0,4.285714285714286,45.0,2.0,4.882518796992481,60.0
35,35,mycorrhizae: Horneophyton,1,2,1,2.0,1.0,5.625,45.0,2.0,4.882518796992481,60.0
36,36,mycorrhizae: Horneophyton,1,1,2,2.0,1.0,4.7368421052631575,90.0,2.0,4.882518796992481,60.0
37,37,possible mycorrhizae,1,2,4,2.0,1.0,5.0,45.0,2.0,5.0,45.0
38,38,parasites: Aglaophyton,1,3,3,2.0,1.0,5.294117647058823,30.0,2.0,5.294117647058823,30.0
39,39;40,parasites: Asteroxylon,2,3,3,2.0,1.0,5.0,30.0,2.0,4.75,26.25
41,41,parasites: Asteroxylon,1,4,6,2.0,1.0,4.5,22.5,2.0,4.75,26.25
42,42,parasites: Nothia,1,3,2,2.0,1.0,5.294117647058823,30.0,2.0,5.294117647058823,30.0
43,43,general plant parasites,1,4,3,2.0,1.0,5.0,22.5,2.0,4.75,22.5
44,44,general plant parasites,1,4,3,2.0,1.0,4.5,22.5,2.0,4.75,22.5
45,45,fungal parasites,1,1,2,3.0,2.0,4.5,30.0,2.9853479853479854,4.928571428571429,12.434346152254005
46,46,fungal parasites,1,7,0,2.9230769230769234,2.0,0.0,5.294117647058823,2.9853479853479854,4.928571428571429,12.434346152254005
47,47,fungal parasites,1,19,0,2.9743589743589745,2.0,0.0,2.5714285714285716,2.9853479853479854,4.928571428571429,12.434346152254005
48,48,fungal parasites,1,1,1,3.0,2.0,15.0,30.0,2.9853479853479854,4.928571428571429,12.434346152254005
49,49,fungal parasites,1,11,1,3.0,2.0,15.0,3.103448275862069,2.9853479853479854,4.928571428571429,12.434346152254005
50,50,fungal parasites,1,3,0,3.0,2.0,0.0,12.857142857142858,2.9853479853479854,4.928571428571429,12.434346152254005
51,51,fungal parasites,1,10,0,3.0,2.0,0.0,3.2142857142857144,2.9853479853479854,4.928571428571429,12.434346152254005
52,52,terrestrial nematodes,1,10,3,3.0,2.0,7.5,3.75,3.0,7.5,3.75
53,53,terrestrial microbivores,1,14,1,3.3030303030303028,3.0,30.0,1.836734693877551,3.3030303030303028,30.0,1.836734693877551
54,54,terrestrial detritivores,1,16,1,2.75,1.0,30.0,5.625,2.75,60.0,14.0625
55,55,terrestrial detritivores,1,4,1,2.75,1.0,90.0,22.5,2.75,60.0,14.0625
56,56,mites,1,44,3,2.9615384615384617,2.0,10.0,1.875,2.480769230769231,10.625,45.9375
57,57,mites,1,1,2,2.0,1.0,11.25,90.0,2.480769230769231,10.625,45.9375
58,58,terrestrial arthropod predators (1),1,6,3,3.824561403508772,3.0,45.0,0.9375,3.521381578947368,27.5,0.9474384098544233
59,59,terrestrial arthropod predators (1),1,1,4,3.083333333333333,3.0,15.0,0.9473684210526315,3.521381578947368,27.5,0.9474384098544233
