trophospecies_id,sp_name,guild,n_lumped,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain,guild_ntp,sp_closeness,guild_closeness,sp_out_closeness,sp_in_closeness,guild_out_closeness,guild_in_closeness
1,1,terrestrial detritus,1,0,26,1.0,0.0,1.0,0.0,0.0,1.4166666666666667,0.0,1.4166666666666667,0.0
2,2,land plants,1,0,8,1.0,0.0,1.0,0.0,0.0,1.8478260869565217,0.0,2.0027397214680325,0.0
3,3,land plants,1,0,13,1.0,0.0,1.0,0.0,0.0,1.7346938775510203,0.0,2.0027397214680325,0.0
4,4,land plants,1,0,10,1.0,0.0,1.0,0.0,0.0,2.1794871794871793,0.0,2.0027397214680325,0.0
5,5,land plants,1,0,8,1.0,0.0,1.0,0.0,0.0,2.2972972972972974,0.0,2.0027397214680325,0.0
6,6,land plants,1,0,8,1.0,0.0,1.0,0.0,0.0,2.0238095238095237,0.0,2.0027397214680325,0.0
7,7,land plants,1,0,9,1.0,0.0,1.0,0.0,0.0,1.9767441860465116,0.0,2.0027397214680325,0.0
8,8,land plants,1,0,11,1.0,0.0,1.0,0.0,0.0,1.8888888888888888,0.0,2.0027397214680325,0.0
9,9,land plants,1,0,7,1.0,0.0,1.0,0.0,0.0,2.073170731707317,0.0,2.0027397214680325,0.0
10,10,terrestrial heterotroph microbes,1,2,4,2.5,1.0,2.75,85.0,56.666666666666664,3.4,85.0,15.866666666666665,56.666666666666664
11,11,terrestrial heterotroph microbes,1,1,1,3.0,2.0,2.75,28.333333333333332,56.666666666666664,28.333333333333332,28.333333333333332,15.866666666666665,56.666666666666664
12,12,terrestrial saprotrophs,1,1,2,2.0,1.0,2.0,85.0,85.0,3.5416666666666665,85.0,5.2221594301169905,85.0
13,13,terrestrial saprotrophs,1,1,2,2.0,1.0,2.0,85.0,85.0,3.5416666666666665,85.0,5.2221594301169905,85.0
14,14;24,terrestrial saprotrophs,2,1,2,2.0,1.0,2.0,85.0,85.0,3.269230769230769,85.0,5.2221594301169905,85.0
15,15,terrestrial saprotrophs,1,1,4,2.0,1.0,2.0,85.0,85.0,3.269230769230769,85.0,5.2221594301169905,85.0
16,16,terrestrial saprotrophs,1,1,2,2.0,1.0,2.0,85.0,85.0,2.9310344827586206,85.0,5.2221594301169905,85.0
17,17,terrestrial saprotrophs,1,1,3,2.0,1.0,2.0,85.0,85.0,2.9310344827586206,85.0,5.2221594301169905,85.0
18,18,terrestrial saprotrophs,1,1,2,2.0,1.0,2.0,85.0,85.0,3.5416666666666665,85.0,5.2221594301169905,85.0
19,19,terrestrial saprotrophs,1,1,4,2.0,1.0,2.0,85.0,85.0,3.5416666666666665,85.0,5.2221594301169905,85.0
20,20;21,terrestrial saprotrophs,2,1,1,2.0,1.0,2.0,85.0,85.0,28.333333333333332,85.0,5.2221594301169905,85.0
22,22,terrestrial saprotrophs,1,1,4,2.0,1.0,2.0,85.0,85.0,2.5757575757575757,85.0,5.2221594301169905,85.0
23,23,terrestrial saprotrophs,1,1,4,2.0,1.0,2.0,85.0,85.0,3.8636363636363638,85.0,5.2221594301169905,85.0
25,25,terrestrial saprotrophs,1,1,3,2.0,1.0,2.0,85.0,85.0,3.4,85.0,5.2221594301169905,85.0
26,26,terrestrial saprotrophs,1,1,3,2.0,1.0,2.0,85.0,85.0,3.1481481481481484,85.0,5.2221594301169905,85.0
27,27,mycorrhizae,1,3,1,2.0,1.0,2.0,28.333333333333332,34.367283950617285,3.269230769230769,28.333333333333332,2.8462304578954587,34.367283950617285
28,28,mycorrhizae,1,8,3,2.0,1.0,2.0,10.625,34.367283950617285,3.4,10.625,2.8462304578954587,34.367283950617285
29,29,mycorrhizae,1,3,1,2.0,1.0,2.0,28.333333333333332,34.367283950617285,3.5416666666666665,28.333333333333332,2.8462304578954587,34.367283950617285
30,30,mycorrhizae,1,2,3,2.0,1.0,2.0,42.5,34.367283950617285,3.1481481481481484,42.5,2.8462304578954587,34.367283950617285
31,31,mycorrhizae,1,1,1,2.0,1.0,2.0,85.0,34.367283950617285,2.361111111111111,85.0,2.8462304578954587,34.367283950617285
32,32,mycorrhizae,1,9,2,2.0,1.0,2.0,9.444444444444445,34.367283950617285,2.9310344827586206,9.444444444444445,2.8462304578954587,34.367283950617285
33,33,mycorrhizae,1,1,1,2.0,1.0,2.0,85.0,34.367283950617285,3.6956521739130435,85.0,2.8462304578954587,34.367283950617285
34,34,mycorrhizae,1,8,2,2.0,1.0,2.0,10.625,34.367283950617285,3.269230769230769,10.625,2.8462304578954587,34.367283950617285
35,35,mycorrhizae,1,9,0,2.0,1.0,2.0,9.444444444444445,34.367283950617285,0.0,9.444444444444445,2.8462304578954587,34.367283950617285
36,36,plant parasites,1,3,3,2.0,1.0,2.0,28.333333333333332,31.03174603174603,3.1481481481481484,28.333333333333332,3.2020433813269533,31.03174603174603
37,37,plant parasites,1,4,2,2.0,1.0,2.0,21.25,31.03174603174603,3.4,21.25,3.2020433813269533,31.03174603174603
38,38,plant parasites,1,1,1,2.0,1.0,2.0,85.0,31.03174603174603,3.6956521739130435,85.0,3.2020433813269533,31.03174603174603
39,39,plant parasites,1,9,1,2.0,1.0,2.0,9.444444444444445,31.03174603174603,3.5416666666666665,9.444444444444445,3.2020433813269533,31.03174603174603
40,40,plant parasites,1,4,2,2.0,1.0,2.0,21.25,31.03174603174603,2.9310344827586206,21.25,3.2020433813269533,31.03174603174603
41,41,plant parasites,1,9,1,2.0,1.0,2.0,9.444444444444445,31.03174603174603,3.269230769230769,9.444444444444445,3.2020433813269533,31.03174603174603
42,42,plant parasites,1,2,3,2.0,1.0,2.0,42.5,31.03174603174603,2.4285714285714284,42.5,3.2020433813269533,31.03174603174603
43,43,fungal parasites,1,10,2,3.0,2.0,3.0,3.0357142857142856,16.123015873015873,3.269230769230769,3.0357142857142856,3.3600427350427347,16.123015873015873
44,44,fungal parasites,1,1,1,3.0,2.0,3.0,28.333333333333332,16.123015873015873,3.269230769230769,28.333333333333332,3.3600427350427347,16.123015873015873
45,45,fungal parasites,1,1,2,3.0,2.0,3.0,17.0,16.123015873015873,3.5416666666666665,17.0,3.3600427350427347,16.123015873015873
46,46,terrestrial microbivores,1,16,2,3.2,2.0,3.2,1.9318181818181819,1.9318181818181819,5.3125,1.9318181818181819,5.3125,1.9318181818181819
47,47,terrestrial detritivores,1,3,1,2.6666666666666665,2.0,2.8,17.0,11.333333333333334,7.083333333333333,17.0,46.041666666666664,11.333333333333334
48,48,terrestrial detritivores,1,15,1,2.9333333333333336,1.0,2.8,5.666666666666667,11.333333333333334,85.0,5.666666666666667,46.041666666666664,11.333333333333334
49,49,mites,1,2,3,2.5,1.0,2.7272727272727275,42.5,22.53787878787879,5.0,42.5,5.333333333333334,22.53787878787879
50,50,mites,1,19,4,2.9545454545454546,2.0,2.7272727272727275,2.5757575757575757,22.53787878787879,5.666666666666667,2.5757575757575757,5.333333333333334,22.53787878787879
51,51,terrestrial arthropod predators (1),1,7,3,3.962025316455696,3.0,3.662493287303414,0.7456140350877193,0.968114731272626,7.7272727272727275,0.7456140350877193,6.013257575757575,0.968114731272626
52,52,terrestrial arthropod predators (1),1,2,2,3.5454545454545454,3.0,3.662493287303414,1.3492063492063493,0.968114731272626,5.3125,1.3492063492063493,6.013257575757575,0.968114731272626
53,53,terrestrial arthropod predators (1),1,2,1,3.48,3.0,3.662493287303414,0.8095238095238095,0.968114731272626,5.0,0.8095238095238095,6.013257575757575,0.968114731272626
